Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,FLORES,Sylvain,Maire,Beynes,Alpes-de-Haute-Provence,MACRON Emmanuel,01/02/2022,ALPESDEHAUTEPROVENCE,04,93,04BEYNES,04028
M.,FRANCOU,Jérôme,Maire,La Motte-du-Caire,Alpes-de-Haute-Provence,MACRON Emmanuel,01/02/2022,ALPESDEHAUTEPROVENCE,04,93,04LAMOTTEDUCAIRE,04134
M.,IACOBBI,Christophe,Maire,Allons,Alpes-de-Haute-Provence,MACRON Emmanuel,01/02/2022,ALPESDEHAUTEPROVENCE,04,93,04ALLONS,04005
M.,PESCE,André,Maire,Le Fugeret,Alpes-de-Haute-Provence,LASSALLE Jean,03/02/2022,ALPESDEHAUTEPROVENCE,04,93,04LEFUGERET,04090
M.,CAMILLERI,Claude,Maire,Castellet-lès-Sausses,Alpes-de-Haute-Provence,MACRON Emmanuel,03/02/2022,ALPESDEHAUTEPROVENCE,04,93,04CASTELLETLESSAUSSES,04042
M.,CASTANER,Christophe,Député,2ème circonscription,Alpes-de-Haute-Provence,MACRON Emmanuel,03/02/2022,ALPESDEHAUTEPROVENCE,04,93,04EMECIRCONSCRIPTION,
Mme,COSSERAT,Sandrine,Maire,Volonne,Alpes-de-Haute-Provence,MACRON Emmanuel,03/02/2022,ALPESDEHAUTEPROVENCE,04,93,04VOLONNE,04244
M.,DUBUISSON,Gérard,Maire,Thèze,Alpes-de-Haute-Provence,MACRON Emmanuel,03/02/2022,ALPESDEHAUTEPROVENCE,04,93,04THEZE,04216
M.,ROMAND,Paul,Maire,Niozelles,Alpes-de-Haute-Provence,MÉLENCHON Jean-Luc,03/02/2022,ALPESDEHAUTEPROVENCE,04,93,04NIOZELLES,04138
M.,DECROIX,Hugo,Maire,Mirabeau,Alpes-de-Haute-Provence,ARTHAUD Nathalie,08/02/2022,ALPESDEHAUTEPROVENCE,04,93,04MIRABEAU,04122
M.,MICHEL,Stéphane,Maire délégué d'une commune associée ou d'une commune déléguée,Bayons,Alpes-de-Haute-Provence,ARTHAUD Nathalie,08/02/2022,ALPESDEHAUTEPROVENCE,04,93,04BAYONS,04023
Mme,ONCINA,Anabel,Maire,Val-de-Chalvagne,Alpes-de-Haute-Provence,DUPONT-AIGNAN Nicolas,08/02/2022,ALPESDEHAUTEPROVENCE,04,93,04VALDECHALVAGNE,04043
M.,SILVY,Jean-Louis,Maire,Tartonne,Alpes-de-Haute-Provence,DUPONT-AIGNAN Nicolas,08/02/2022,ALPESDEHAUTEPROVENCE,04,93,04TARTONNE,04214
Mme,BAGARRY,Delphine,Députée,1ère circonscription,Alpes-de-Haute-Provence,JADOT Yannick,08/02/2022,ALPESDEHAUTEPROVENCE,04,93,04ERECIRCONSCRIPTION,
M.,GIRARD,Christian,Conseiller régional,Provence-Alpes-Cote D'Azur,Alpes-de-Haute-Provence,LE PEN Marine,08/02/2022,ALPESDEHAUTEPROVENCE,04,93,04PROVENCEALPESCOTEDAZUR,
