Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,QUENARD,Eric,Conseiller régional,Grand Est,Marne,HIDALGO Anne,01/02/2022,MARNE,51,44,51GRANDEST,
M.,MOUSSY,Jean-François,Maire,Congy,Marne,LASSALLE Jean,01/02/2022,MARNE,51,44,51CONGY,51163
M.,MAUTRAIT,René,Maire,Le Meix-Tiercelin,Marne,MACRON Emmanuel,01/02/2022,MARNE,51,44,51LEMEIXTIERCELIN,51361
M.,DUFOUR,Olivier,Maire,Mondement-Montgivroux,Marne,PÉCRESSE Valérie,01/02/2022,MARNE,51,44,51MONDEMENTMONTGIVROUX,51374
Mme,SCHULTHESS,Frédérique,Conseillère départementale,,Marne,PÉCRESSE Valérie,01/02/2022,MARNE,51,44,51,
M.,CHAPRON,Jean-Pierre,Maire,Cernay-en-Dormois,Marne,ARTHAUD Nathalie,03/02/2022,MARNE,51,44,51CERNAYENDORMOIS,51104
Mme,CHEVALLOT,Pascale,Maire,Gigny-Bussy,Marne,ARTHAUD Nathalie,03/02/2022,MARNE,51,44,51GIGNYBUSSY,51270
M.,GUYOT,Gauthier,Maire,Servon-Melzicourt,Marne,ARTHAUD Nathalie,03/02/2022,MARNE,51,44,51SERVONMELZICOURT,51533
M.,SEYS,Christian,Maire,Plichancourt,Marne,ARTHAUD Nathalie,03/02/2022,MARNE,51,44,51PLICHANCOURT,51433
Mme,JANNET,Monique,Maire,Étréchy,Marne,ASSELINEAU François,03/02/2022,MARNE,51,44,51ETRECHY,51239
M.,AYALA,Raymond,Maire,Les Petites-Loges,Marne,DUPONT-AIGNAN Nicolas,03/02/2022,MARNE,51,44,51LESPETITESLOGES,51428
M.,BONNET,Marcel,Maire,La Cheppe,Marne,DUPONT-AIGNAN Nicolas,03/02/2022,MARNE,51,44,51LACHEPPE,51147
Mme,DENIS,Lysiane,Maire,Saint-Saturnin,Marne,DUPONT-AIGNAN Nicolas,03/02/2022,MARNE,51,44,51SAINTSATURNIN,51516
M.,JESSON,Henri,Maire,Aigny,Marne,DUPONT-AIGNAN Nicolas,03/02/2022,MARNE,51,44,51AIGNY,51003
M.,LONCLAS,Michel,Maire,Aulnay-l'Aître,Marne,DUPONT-AIGNAN Nicolas,03/02/2022,MARNE,51,44,51AULNAYLAITRE,51022
M.,MOUGEOT,Jean-Marie,Maire,Changy,Marne,DUPONT-AIGNAN Nicolas,03/02/2022,MARNE,51,44,51CHANGY,51122
M.,RESER,Joël,Maire,Châtillon-sur-Broué,Marne,DUPONT-AIGNAN Nicolas,03/02/2022,MARNE,51,44,51CHATILLONSURBROUE,51135
M.,FENAT,Denis,Maire,Fagnières,Marne,JADOT Yannick,03/02/2022,MARNE,51,44,51FAGNIERES,51242
M.,MOREAUX,Denis,Maire,Baye,Marne,KAZIB Anasse,03/02/2022,MARNE,51,44,51BAYE,51042
M.,BUTIN,Gérard,Maire,Chavot-Courcourt,Marne,MACRON Emmanuel,03/02/2022,MARNE,51,44,51CHAVOTCOURCOURT,51142
M.,GIRARDIN,Eric,Député,3ème circonscription,Marne,MACRON Emmanuel,03/02/2022,MARNE,51,44,51EMECIRCONSCRIPTION,
M.,HABARE,Nicolas,Maire,Bourgogne-Fresne,Marne,MACRON Emmanuel,03/02/2022,MARNE,51,44,51BOURGOGNEFRESNE,51075
Mme,KURIC,Aina,Députée,2ème circonscription,Marne,MACRON Emmanuel,03/02/2022,MARNE,51,44,51EMECIRCONSCRIPTION,
M.,LEROY,Franck,Maire,Épernay,Marne,MACRON Emmanuel,03/02/2022,MARNE,51,44,51EPERNAY,51230
Mme,MAGNIER,Lise,Députée,4ème circonscription,Marne,MACRON Emmanuel,03/02/2022,MARNE,51,44,51EMECIRCONSCRIPTION,
M.,ROBIN,François,Maire,Le Thoult-Trosnay,Marne,MACRON Emmanuel,03/02/2022,MARNE,51,44,51LETHOULTTROSNAY,51570
Mme,BEAUVAIS,Valérie,Députée,1ère circonscription,Marne,PÉCRESSE Valérie,03/02/2022,MARNE,51,44,51ERECIRCONSCRIPTION,
Mme,COULON,Annie,Conseillère départementale,,Marne,PÉCRESSE Valérie,03/02/2022,MARNE,51,44,51,
M.,DE COURSON,Charles,Député,5ème circonscription,Marne,PÉCRESSE Valérie,03/02/2022,MARNE,51,44,51EMECIRCONSCRIPTION,
Mme,FERAT,Françoise,Sénatrice,,Marne,PÉCRESSE Valérie,03/02/2022,MARNE,51,44,51,
M.,MIRGODIN,Sébastien,Conseiller départemental,,Marne,PÉCRESSE Valérie,03/02/2022,MARNE,51,44,51,
M.,ROSSI,Mario,Conseiller départemental,,Marne,PÉCRESSE Valérie,03/02/2022,MARNE,51,44,51,
