Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,FISCHER,Karin,Conseillère régionale,Centre-Val De Loire,Loiret,MÉLENCHON Jean-Luc,01/02/2022,LOIRET,45,24,45CENTREVALDELOIRE,
M.,MALET,Jean-Jacques,Maire,Bellegarde,Loiret,PÉCRESSE Valérie,01/02/2022,LOIRET,45,24,45BELLEGARDE,45031
M.,MONCEAU,Didier,Maire,Marsainvilliers,Loiret,ZEMMOUR Éric,01/02/2022,LOIRET,45,24,45MARSAINVILLIERS,45198
M.,DAVID,Eric,Maire,Sougy,Loiret,DUPONT-AIGNAN Nicolas,03/02/2022,LOIRET,45,24,45SOUGY,45313
M.,BONNEAU,François,Conseiller régional,Centre-Val De Loire,Loiret,HIDALGO Anne,03/02/2022,LOIRET,45,24,45CENTREVALDELOIRE,
M.,AUGER,Michel,Maire,Bonnée,Loiret,MACRON Emmanuel,03/02/2022,LOIRET,45,24,45BONNEE,45039
M.,BONNIEZ,Christophe,Maire,Briarres-sur-Essonne,Loiret,MACRON Emmanuel,03/02/2022,LOIRET,45,24,45BRIARRESSURESSONNE,45054
M.,DESCHAMPS,Jean-François,Président d'un EPCI à fiscalité propre,CC de la Forêt,Loiret,MACRON Emmanuel,03/02/2022,LOIRET,45,24,45CCDELAFORET,
Mme,JANVIER,Caroline,Députée,2ème circonscription,Loiret,MACRON Emmanuel,03/02/2022,LOIRET,45,24,45EMECIRCONSCRIPTION,
Mme,RIST,Stéphanie,Députée,1ère circonscription,Loiret,MACRON Emmanuel,03/02/2022,LOIRET,45,24,45ERECIRCONSCRIPTION,
M.,BODIER,Pierre,Maire,Feins-en-Gâtinais,Loiret,PÉCRESSE Valérie,03/02/2022,LOIRET,45,24,45FEINSENGATINAIS,45143
M.,COUSIN,Thierry,Maire,Saint-Pryvé-Saint-Mesmin,Loiret,PÉCRESSE Valérie,03/02/2022,LOIRET,45,24,45SAINTPRYVESAINTMESMIN,45298
M.,DIGEON,Benoît,Maire,Montargis,Loiret,PÉCRESSE Valérie,03/02/2022,LOIRET,45,24,45MONTARGIS,45208
M.,DOOR,Jean-Pierre,Député,4ème circonscription,Loiret,PÉCRESSE Valérie,03/02/2022,LOIRET,45,24,45EMECIRCONSCRIPTION,
Mme,DUBOIS,Marianne,Députée,5ème circonscription,Loiret,PÉCRESSE Valérie,03/02/2022,LOIRET,45,24,45EMECIRCONSCRIPTION,
M.,MONTILLOT,Florent,Conseiller régional,Centre-Val De Loire,Loiret,PÉCRESSE Valérie,03/02/2022,LOIRET,45,24,45CENTREVALDELOIRE,
M.,BRYNHOLE,Marc,Maire,Darvoy,Loiret,ROUSSEL Fabien,03/02/2022,LOIRET,45,24,45DARVOY,45123
Mme,DUBOIS,Sylvie,Conseillère régionale,Centre-Val De Loire,Loiret,ROUSSEL Fabien,03/02/2022,LOIRET,45,24,45CENTREVALDELOIRE,
M.,GALLOIS,Mathieu,Conseiller départemental,,Loiret,ROUSSEL Fabien,03/02/2022,LOIRET,45,24,45,
Mme,HAUTIN,Maryvonne,Maire,Saran,Loiret,ROUSSEL Fabien,03/02/2022,LOIRET,45,24,45SARAN,45302
M.,THOUVENIN,Daniel,Maire,Villorceau,Loiret,ROUSSEL Fabien,03/02/2022,LOIRET,45,24,45VILLORCEAU,45344
Mme,TRIPET,Dominique,Conseillère départementale,,Loiret,ROUSSEL Fabien,03/02/2022,LOIRET,45,24,45,
Mme,ROUVREAU,Isabelle,Maire,Mareau-aux-Bois,Loiret,THOUY Hélène,03/02/2022,LOIRET,45,24,45MAREAUAUXBOIS,45195
M.,VAN BELLE,Jacques Christian,Maire,Saint-Lyé-la-Forêt,Loiret,ARTHAUD Nathalie,08/02/2022,LOIRET,45,24,45SAINTLYELAFORET,45289
