Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,LE PEIH,Nicole,Députée,3ème circonscription,Morbihan,MACRON Emmanuel,01/02/2022,MORBIHAN,56,53,56EMECIRCONSCRIPTION,
M.,MARY,Jean-François,Maire,Allaire,Morbihan,MACRON Emmanuel,01/02/2022,MORBIHAN,56,53,56ALLAIRE,56001
M.,PELLOIS,Hervé,Député,1ère circonscription,Morbihan,MACRON Emmanuel,01/02/2022,MORBIHAN,56,53,56ERECIRCONSCRIPTION,
M.,GLAZ,Mathieu,Conseiller départemental,,Morbihan,HIDALGO Anne,03/02/2022,MORBIHAN,56,53,56,
M.,LE DOUSSAL,Pascal,Maire,Calan,Morbihan,KOENIG Gaspard,03/02/2022,MORBIHAN,56,53,56CALAN,56029
M.,JACQUES,Jean-Michel,Député,6ème circonscription,Morbihan,MACRON Emmanuel,03/02/2022,MORBIHAN,56,53,56EMECIRCONSCRIPTION,
Mme,LE HÉNANFF,Anne,Conseillère régionale,Bretagne,Morbihan,MACRON Emmanuel,03/02/2022,MORBIHAN,56,53,56BRETAGNE,
M.,PAHUN,Jimmy,Député,2ème circonscription,Morbihan,MACRON Emmanuel,03/02/2022,MORBIHAN,56,53,56EMECIRCONSCRIPTION,
M.,PAUL,Noël,Maire,Ambon,Morbihan,MACRON Emmanuel,03/02/2022,MORBIHAN,56,53,56AMBON,56002
M.,LE DIFFON,Patrick,Maire,Ploërmel,Morbihan,PÉCRESSE Valérie,03/02/2022,MORBIHAN,56,53,56PLOERMEL,56165
Mme,MARTORELL,Aurélie,Conseillère régionale,Bretagne,Morbihan,PÉCRESSE Valérie,03/02/2022,MORBIHAN,56,53,56BRETAGNE,
M.,UZENAT,Simon,Conseiller régional,Bretagne,Morbihan,HIDALGO Anne,08/02/2022,MORBIHAN,56,53,56BRETAGNE,
M.,GIRARD,Damien,Conseiller départemental,,Morbihan,JADOT Yannick,08/02/2022,MORBIHAN,56,53,56,
M.,DUVAL,Laurent,Maire,Languidic,Morbihan,KOENIG Gaspard,08/02/2022,MORBIHAN,56,53,56LANGUIDIC,56101
Mme,LE GOFF,Aurélie,Conseillère régionale,Bretagne,Morbihan,LE PEN Marine,08/02/2022,MORBIHAN,56,53,56BRETAGNE,
M.,HOUEIX,Raymond,Maire,Le Cours,Morbihan,MACRON Emmanuel,08/02/2022,MORBIHAN,56,53,56LECOURS,56045
Mme,LE BRETON,Marie José,Conseillère départementale,,Morbihan,MACRON Emmanuel,08/02/2022,MORBIHAN,56,53,56,
M.,LE COTILLEC,François,Maire,Saint-Philibert,Morbihan,MACRON Emmanuel,08/02/2022,MORBIHAN,56,53,56SAINTPHILIBERT,56233
M.,LOAS,Ronan,Conseiller départemental,,Morbihan,MACRON Emmanuel,08/02/2022,MORBIHAN,56,53,56,
M.,LOHEZIC,Stephane,Conseiller départemental,,Morbihan,MACRON Emmanuel,08/02/2022,MORBIHAN,56,53,56,
M.,POULAIN,Thierry,Maire,Rieux,Morbihan,MACRON Emmanuel,08/02/2022,MORBIHAN,56,53,56RIEUX,56194
Mme,JOURDA,Muriel,Sénatrice,,Morbihan,PÉCRESSE Valérie,08/02/2022,MORBIHAN,56,53,56,
M.,LAPPARTIENT,David,Conseiller départemental,,Morbihan,PÉCRESSE Valérie,08/02/2022,MORBIHAN,56,53,56,
M.,LE GUERNEVÉ,Fabien,Conseiller régional,Bretagne,Morbihan,PÉCRESSE Valérie,08/02/2022,MORBIHAN,56,53,56BRETAGNE,
