Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,VERNERET,Virginie,Conseillère départementale,,Loir-et-Cher,PÉCRESSE Valérie,01/02/2022,LOIRETCHER,41,24,41,
M.,THORIN,Christophe,Maire,Mennetou-sur-Cher,Loir-et-Cher,ARTHAUD Nathalie,03/02/2022,LOIRETCHER,41,24,41MENNETOUSURCHER,41135
M.,CHANTEREAU,Yves,Maire,Saint-Léonard-en-Beauce,Loir-et-Cher,DUPONT-AIGNAN Nicolas,03/02/2022,LOIRETCHER,41,24,41SAINTLEONARDENBEAUCE,41221
M.,GAUTHIER,Laurent,Maire,Saint-Arnoult,Loir-et-Cher,DUPONT-AIGNAN Nicolas,03/02/2022,LOIRETCHER,41,24,41SAINTARNOULT,41201
M.,GRICOURT,Marc,Maire,Blois,Loir-et-Cher,HIDALGO Anne,03/02/2022,LOIRETCHER,41,24,41BLOIS,41018
M.,GOSSEAUME,Thierry,Maire,Choussy,Loir-et-Cher,LASSALLE Jean,03/02/2022,LOIRETCHER,41,24,41CHOUSSY,41054
M.,MOELO,Didier,Maire,Averdon,Loir-et-Cher,LASSALLE Jean,03/02/2022,LOIRETCHER,41,24,41AVERDON,41009
Mme,VASSAUX,Régine,Maire,Romilly,Loir-et-Cher,LASSALLE Jean,03/02/2022,LOIRETCHER,41,24,41ROMILLY,41193
M.,BOREL,Laurent,Maire,Saint-Jean-Froidmentel,Loir-et-Cher,MACRON Emmanuel,03/02/2022,LOIRETCHER,41,24,41SAINTJEANFROIDMENTEL,41216
M.,FROMET,Michel,Conseiller départemental,,Loir-et-Cher,MACRON Emmanuel,03/02/2022,LOIRETCHER,41,24,41,
M.,GOUTX,Alain,Maire,Pouillé,Loir-et-Cher,MACRON Emmanuel,03/02/2022,LOIRETCHER,41,24,41POUILLE,41181
M.,LOMBARDI,Daniel,Maire,Yvoy-le-Marron,Loir-et-Cher,MACRON Emmanuel,03/02/2022,LOIRETCHER,41,24,41YVOYLEMARRON,41297
M.,MARION,Christophe,Maire,Saint-Ouen,Loir-et-Cher,MACRON Emmanuel,03/02/2022,LOIRETCHER,41,24,41SAINTOUEN,41226
Mme,PELLE,Christelle,Maire,Autainville,Loir-et-Cher,MACRON Emmanuel,03/02/2022,LOIRETCHER,41,24,41AUTAINVILLE,41006
Mme,MARTY ROYER,Magali,Maire,Naveil,Loir-et-Cher,PÉCRESSE Valérie,03/02/2022,LOIRETCHER,41,24,41NAVEIL,41158
M.,RUTARD,Joël,Maire,Cellettes,Loir-et-Cher,PÉCRESSE Valérie,03/02/2022,LOIRETCHER,41,24,41CELLETTES,41031
Mme,LE TROQUIER,Catherine,Maire,Valaire,Loir-et-Cher,THOUY Hélène,03/02/2022,LOIRETCHER,41,24,41VALAIRE,41266
Mme,SAUVÉ,Marie-Christine,Maire,Marcilly-en-Beauce,Loir-et-Cher,ARTHAUD Nathalie,08/02/2022,LOIRETCHER,41,24,41MARCILLYENBEAUCE,41124
M.,BENOIST,Thierry,Maire,Thoré-la-Rochette,Loir-et-Cher,HIDALGO Anne,08/02/2022,LOIRETCHER,41,24,41THORELAROCHETTE,41259
M.,DEGRUELLE,Christophe,Président d'un EPCI à fiscalité propre,CA de Blois ''Agglopolys'',Loir-et-Cher,HIDALGO Anne,08/02/2022,LOIRETCHER,41,24,41CADEBLOISAGGLOPOLYS,
M.,FOURNIER,Charles,Conseiller régional,Centre-Val De Loire,Loir-et-Cher,JADOT Yannick,08/02/2022,LOIRETCHER,41,24,41CENTREVALDELOIRE,
Mme,BARDET,Marine,Conseillère régionale,Centre-Val De Loire,Loir-et-Cher,LE PEN Marine,08/02/2022,LOIRETCHER,41,24,41CENTREVALDELOIRE,
M.,CHASSIER,Michel,Conseiller régional,Centre-Val De Loire,Loir-et-Cher,LE PEN Marine,08/02/2022,LOIRETCHER,41,24,41CENTREVALDELOIRE,
M.,LORGEOUX,Jeanny,Maire,Romorantin-Lanthenay,Loir-et-Cher,MACRON Emmanuel,08/02/2022,LOIRETCHER,41,24,41ROMORANTINLANTHENAY,41194
Mme,MILLET,Marie-Hélène,Conseillère départementale,,Loir-et-Cher,MACRON Emmanuel,08/02/2022,LOIRETCHER,41,24,41,
M.,TORSET,Philippe,Maire,Fresnes,Loir-et-Cher,MÉLENCHON Jean-Luc,08/02/2022,LOIRETCHER,41,24,41FRESNES,41094
M.,BIOULAC,Pascal,Maire,Lamotte-Beuvron,Loir-et-Cher,PÉCRESSE Valérie,08/02/2022,LOIRETCHER,41,24,41LAMOTTEBEUVRON,41106
M.,BOUVIER,Jacques,Maire,Vievy-le-Rayé,Loir-et-Cher,PÉCRESSE Valérie,08/02/2022,LOIRETCHER,41,24,41VIEVYLERAYE,41273
M.,BRINDEAU,Pascal,Député,3ème circonscription,Loir-et-Cher,PÉCRESSE Valérie,08/02/2022,LOIRETCHER,41,24,41EMECIRCONSCRIPTION,
M.,ESNAULT,Didier,Maire délégué d'une commune associée ou d'une commune déléguée,Couëtron-au-Perche,Loir-et-Cher,POUTOU Philippe,08/02/2022,LOIRETCHER,41,24,41COUETRONAUPERCHE,41248
Mme,SORIA,Monique,Maire,Bouffry,Loir-et-Cher,ZEMMOUR Éric,08/02/2022,LOIRETCHER,41,24,41BOUFFRY,41022
M.,DENIS,Bruno,Maire,Lorges,Loir-et-Cher,LASSALLE Jean,10/02/2022,LOIRETCHER,41,24,41LORGES,41119
M.,WARDEGA,Pierre,Maire,Monthou-sur-Bièvre,Loir-et-Cher,MÉLENCHON Jean-Luc,10/02/2022,LOIRETCHER,41,24,41MONTHOUSURBIEVRE,41145
M.,DUCHALAIS,Alain,Maire,Les Montils,Loir-et-Cher,PÉCRESSE Valérie,10/02/2022,LOIRETCHER,41,24,41LESMONTILS,41147
