Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,RORET,Pascal,Maire délégué d'une commune associée ou d'une commune déléguée,Val-de-Meuse,Haute-Marne,ARTHAUD Nathalie,01/02/2022,HAUTEMARNE,52,44,52VALDEMEUSE,52332
M.,RUIZ,Albert,Maire délégué d'une commune associée ou d'une commune déléguée,Bourmont-entre-Meuse-et-Mouzon,Haute-Marne,ARTHAUD Nathalie,01/02/2022,HAUTEMARNE,52,44,52BOURMONTENTREMEUSEETMOUZON,52064
M.,GAROT,Jany,Maire,Voisey,Haute-Marne,ASSELINEAU François,01/02/2022,HAUTEMARNE,52,44,52VOISEY,52544
M.,GY,Sylvain,Maire délégué d'une commune associée ou d'une commune déléguée,Le Val-d'Esnoms,Haute-Marne,ASSELINEAU François,01/02/2022,HAUTEMARNE,52,44,52LEVALDESNOMS,52189
M.,LORRAIN,Christian,Maire délégué d'une commune associée ou d'une commune déléguée,Voisey,Haute-Marne,ASSELINEAU François,01/02/2022,HAUTEMARNE,52,44,52VOISEY,52544
Mme,ROUGET,Sylviane,Maire déléguée d'une commune associée ou d'une commune déléguée,Vals-des-Tilles,Haute-Marne,ASSELINEAU François,01/02/2022,HAUTEMARNE,52,44,52VALSDESTILLES,52094
Mme,VERRON,Annick,Maire,Cirfontaines-en-Ornois,Haute-Marne,ASSELINEAU François,01/02/2022,HAUTEMARNE,52,44,52CIRFONTAINESENORNOIS,52131
M.,NUFFER,Jean-Philippe,Maire,Lafauche,Haute-Marne,DUPONT-AIGNAN Nicolas,01/02/2022,HAUTEMARNE,52,44,52LAFAUCHE,52256
M.,DESNOUVEAUX,Gilles,Maire,Reynel,Haute-Marne,HIDALGO Anne,01/02/2022,HAUTEMARNE,52,44,52REYNEL,52420
M.,LAURENT,Frédéric,Maire,Perrusse,Haute-Marne,LE PEN Marine,01/02/2022,HAUTEMARNE,52,44,52PERRUSSE,52385
M.,TEMPLIER,Sylvain,Député,1ère circonscription,Haute-Marne,MACRON Emmanuel,01/02/2022,HAUTEMARNE,52,44,52ERECIRCONSCRIPTION,
Mme,TRELAT-VALLON,Françoise,Maire,Chaumont-la-Ville,Haute-Marne,MACRON Emmanuel,01/02/2022,HAUTEMARNE,52,44,52CHAUMONTLAVILLE,52122
M.,GUENE,Charles,Sénateur,,Haute-Marne,PÉCRESSE Valérie,01/02/2022,HAUTEMARNE,52,44,52,
M.,CASUSO,Patrick,Maire,Dinteville,Haute-Marne,ZEMMOUR Éric,01/02/2022,HAUTEMARNE,52,44,52DINTEVILLE,52168
Mme,ARONICA,Rosalia,Maire déléguée d'une commune associée ou d'une commune déléguée,Chatonrupt-Sommermont,Haute-Marne,ARTHAUD Nathalie,03/02/2022,HAUTEMARNE,52,44,52CHATONRUPTSOMMERMONT,52118
Mme,COEURDASSIER,Suzanne,Maire déléguée d'une commune associée ou d'une commune déléguée,Val-de-Meuse,Haute-Marne,ARTHAUD Nathalie,03/02/2022,HAUTEMARNE,52,44,52VALDEMEUSE,52332
M.,MEGA,Vincent,Maire délégué d'une commune associée ou d'une commune déléguée,Le Montsaugeonnais,Haute-Marne,ARTHAUD Nathalie,03/02/2022,HAUTEMARNE,52,44,52LEMONTSAUGEONNAIS,52405
M.,PLURIEL,Daniel,Maire,Neuvelle-lès-Voisey,Haute-Marne,ARTHAUD Nathalie,03/02/2022,HAUTEMARNE,52,44,52NEUVELLELESVOISEY,52350
M.,RONDELET,Vincent,Maire,Valleret,Haute-Marne,ARTHAUD Nathalie,03/02/2022,HAUTEMARNE,52,44,52VALLERET,52502
M.,SIMON,Gilles,Maire,Rouvres-sur-Aube,Haute-Marne,ARTHAUD Nathalie,03/02/2022,HAUTEMARNE,52,44,52ROUVRESSURAUBE,52439
Mme,BEGIN,Dominique,Maire,Audeloncourt,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52AUDELONCOURT,52025
M.,BOUQUET,Michel,Maire délégué d'une commune associée ou d'une commune déléguée,Autreville-sur-la-Renne,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52AUTREVILLESURLARENNE,52031
Mme,BOURG,Béatrice,Maire,Bassoncourt,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52BASSONCOURT,52038
M.,BOUVENOT,Francis,Maire,Bourg-Sainte-Marie,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52BOURGSAINTEMARIE,52063
Mme,CHAMEROIS,Odile,Maire déléguée d'une commune associée ou d'une commune déléguée,Colombey les Deux Églises,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52COLOMBEYLESDEUXEGLISES,52140
Mme,DOUCHE,Lydia,Maire déléguée d'une commune associée ou d'une commune déléguée,Rolampont,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52ROLAMPONT,52432
Mme,GIANINO MÉDARD,Michèle,Maire,Lamancine,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52LAMANCINE,52260
Mme,GOURLOT,Christiane,Maire déléguée d'une commune associée ou d'une commune déléguée,Bourbonne-les-Bains,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52BOURBONNELESBAINS,52060
Mme,LACOTE,Marie-Ange,Maire déléguée d'une commune associée ou d'une commune déléguée,Jonchery,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52JONCHERY,52251
M.,LAURENT,Olivier,Maire délégué d'une commune associée ou d'une commune déléguée,Troisfontaines-la-Ville,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52TROISFONTAINESLAVILLE,52497
Mme,MASSON,Annick,Maire,Daillecourt,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52DAILLECOURT,52161
Mme,SEMELET,Christiane,Maire,Grenant,Haute-Marne,ASSELINEAU François,03/02/2022,HAUTEMARNE,52,44,52GRENANT,52229
M.,GAUCHERON,Thierry,Maire,Frampas,Haute-Marne,DUPONT-AIGNAN Nicolas,03/02/2022,HAUTEMARNE,52,44,52FRAMPAS,52206
M.,LESEUR,Osmane,Maire,Dommartin-le-Saint-Père,Haute-Marne,DUPONT-AIGNAN Nicolas,03/02/2022,HAUTEMARNE,52,44,52DOMMARTINLESAINTPERE,52172
Mme,CARDINAL,Anne,Maire,Langres,Haute-Marne,HIDALGO Anne,03/02/2022,HAUTEMARNE,52,44,52LANGRES,52269
M.,MECHET,René,Maire,Chassigny,Haute-Marne,KUZMANOVIC Georges,03/02/2022,HAUTEMARNE,52,44,52CHASSIGNY,52113
M.,BOURCERET,Jacques,Maire,Vesvres-sous-Chalancey,Haute-Marne,LASSALLE Jean,03/02/2022,HAUTEMARNE,52,44,52VESVRESSOUSCHALANCEY,52519
M.,FABRE,Frédéric,Conseiller régional,Grand Est,Haute-Marne,LE PEN Marine,03/02/2022,HAUTEMARNE,52,44,52GRANDEST,
M.,MENET,Michel,Maire,Lachapelle-en-Blaisy,Haute-Marne,MACRON Emmanuel,03/02/2022,HAUTEMARNE,52,44,52LACHAPELLEENBLAISY,52254
M.,MOITE,Bruno,Maire,Brousseval,Haute-Marne,PÉCRESSE Valérie,03/02/2022,HAUTEMARNE,52,44,52BROUSSEVAL,52079
M.,NOIROT,André,Maire,Bourbonne-les-Bains,Haute-Marne,PÉCRESSE Valérie,03/02/2022,HAUTEMARNE,52,44,52BOURBONNELESBAINS,52060
M.,SIDO,Bruno,Sénateur,,Haute-Marne,PÉCRESSE Valérie,03/02/2022,HAUTEMARNE,52,44,52,
M.,MOLIARD,Alexandre,Maire,Orcevaux,Haute-Marne,POUTOU Philippe,03/02/2022,HAUTEMARNE,52,44,52ORCEVAUX,52364
M.,MAIGROT,Christian,Maire,Ferrière-et-Lafolie,Haute-Marne,THOUY Hélène,03/02/2022,HAUTEMARNE,52,44,52FERRIEREETLAFOLIE,52199
Mme,BELLIER,Pascale,Maire,Allichamps,Haute-Marne,ZEMMOUR Éric,03/02/2022,HAUTEMARNE,52,44,52ALLICHAMPS,52006
M.,VOLOT,Julien,Maire,Signéville,Haute-Marne,ZEMMOUR Éric,03/02/2022,HAUTEMARNE,52,44,52SIGNEVILLE,52473
M.,AGNUS,Joël,Maire,Chatonrupt-Sommermont,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52CHATONRUPTSOMMERMONT,52118
Mme,BOUCHON,Corinne,Maire,Nomécourt,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52NOMECOURT,52356
M.,COLLIN,Romain,Maire,Autigny-le-Petit,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52AUTIGNYLEPETIT,52030
M.,DUBOIS,Charles,Maire,Charmes-en-l'Angle,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52CHARMESENLANGLE,52109
Mme,FEVRE,Delphine,Maire,Velles,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52VELLES,52513
M.,FLAMÉRION,Jean-Michel,Maire délégué d'une commune associée ou d'une commune déléguée,Bologne,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52BOLOGNE,52058
M.,GUILLAUMOT,Thierry,Maire délégué d'une commune associée ou d'une commune déléguée,Langres,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52LANGRES,52269
Mme,MIQUÉE,Patricia,Maire,Verseilles-le-Haut,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52VERSEILLESLEHAUT,52516
M.,PAULIN,Michel,Maire,Daillancourt,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52DAILLANCOURT,52160
M.,POINSEL,Julien,Maire,Rougeux,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52ROUGEUX,52438
M.,ZAPATA,Antoine,Maire,Bize,Haute-Marne,ARTHAUD Nathalie,08/02/2022,HAUTEMARNE,52,44,52BIZE,52051
M.,BERNARD,Jean-Michel,Maire délégué d'une commune associée ou d'une commune déléguée,Épizon,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52EPIZON,52187
M.,CAUGANT,Jean-Marie,Maire délégué d'une commune associée ou d'une commune déléguée,Châteauvillain,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52CHATEAUVILLAIN,52114
M.,DUMAY,Philippe,Maire,Germay,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52GERMAY,52218
Mme,FORTUNÉ,Céline,Maire,Thilleux,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52THILLEUX,52487
M.,FRANCAIS,Lionel,Maire,Thonnance-les-Moulins,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52THONNANCELESMOULINS,52491
M.,GASPAROVIC,Thierry,Maire,Oudincourt,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52OUDINCOURT,52371
M.,GUICHARD,Jean-Marie René,Maire délégué d'une commune associée ou d'une commune déléguée,Haute-Amance,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52HAUTEAMANCE,52242
Mme,JACQUES-LAMIRAL,Nadège,Maire déléguée d'une commune associée ou d'une commune déléguée,Foulain,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52FOULAIN,52205
M.,PRUDENT,Didier,Maire,Guindrecourt-sur-Blaise,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52GUINDRECOURTSURBLAISE,52232
M.,STORTI,Romain,Maire délégué d'une commune associée ou d'une commune déléguée,Chevillon,Haute-Marne,ASSELINEAU François,08/02/2022,HAUTEMARNE,52,44,52CHEVILLON,52123
M.,ADAM,Bernard,Maire,Poissons,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52POISSONS,52398
M.,ANDRIOT,Jean-Paul,Maire,Germaines,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52GERMAINES,52216
M.,BAUDOT,Francis,Maire,Morancourt,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52MORANCOURT,52341
M.,BILLIARD,Olivier,Maire,Poulangy,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52POULANGY,52401
M.,BOIGET,Jacques,Maire,Poinson-lès-Grancey,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52POINSONLESGRANCEY,52395
M.,BREDELET,Bernard,Maire,Soyers,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52SOYERS,52483
Mme,BUROT,Judith,Maire,Saint-Urbain-Maconcourt,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52SAINTURBAINMACONCOURT,52456
Mme,DRUAUX,Florence,Maire déléguée d'une commune associée ou d'une commune déléguée,Champsevraine,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52CHAMPSEVRAINE,52083
M.,FRISON,Bernard,Maire,Champsevraine,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52CHAMPSEVRAINE,52083
M.,GALLISSOT,Patrick,Maire,Lavernoy,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52LAVERNOY,52275
M.,LEROUX,Philippe,Maire,Aillianville,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52AILLIANVILLE,52003
M.,MALINGREY,Alain,Maire,Thonnance-lès-Joinville,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52THONNANCELESJOINVILLE,52490
M.,RAVENEL,Jean-Pierre,Maire,Leurville,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52LEURVILLE,52286
M.,ROSENBERG,François,Maire,Trémilly,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52TREMILLY,52495
Mme,SILVESTRE,Marie-Christine,Maire,Liffol-le-Petit,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52LIFFOLLEPETIT,52289
M.,THENAIL,Michel,Maire,Plesnoy,Haute-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEMARNE,52,44,52PLESNOY,52392
