Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,MATHIEU,Joël Guy Jean Marie,Maire,Tanconville,Meurthe-et-Moselle,ASSELINEAU François,01/02/2022,MEURTHEETMOSELLE,54,44,54TANCONVILLE,54512
M.,JACQUIN,Olivier,Sénateur,,Meurthe-et-Moselle,HIDALGO Anne,01/02/2022,MEURTHEETMOSELLE,54,44,54,
M.,DEMANGE,Jean-Luc,Maire,Merviller,Meurthe-et-Moselle,MACRON Emmanuel,01/02/2022,MEURTHEETMOSELLE,54,44,54MERVILLER,54365
Mme,FIAT,Caroline,Conseillère départementale,,Meurthe-et-Moselle,MÉLENCHON Jean-Luc,01/02/2022,MEURTHEETMOSELLE,54,44,54,
M.,VIVIER,Francis,Maire,Bathelémont,Meurthe-et-Moselle,ZEMMOUR Éric,01/02/2022,MEURTHEETMOSELLE,54,44,54BATHELEMONT,54050
M.,CRESPY,Jean-Claude,Maire,Armaucourt,Meurthe-et-Moselle,ARTHAUD Nathalie,03/02/2022,MEURTHEETMOSELLE,54,44,54ARMAUCOURT,54021
M.,MONZEIN,Pierre Christian,Maire,Halloville,Meurthe-et-Moselle,ARTHAUD Nathalie,03/02/2022,MEURTHEETMOSELLE,54,44,54HALLOVILLE,54246
M.,PETIT,Denis,Maire,Dommartin-la-Chaussée,Meurthe-et-Moselle,ARTHAUD Nathalie,03/02/2022,MEURTHEETMOSELLE,54,44,54DOMMARTINLACHAUSSEE,54166
M.,PETITJEAN,Gérald,Maire,Essey-et-Maizerais,Meurthe-et-Moselle,ARTHAUD Nathalie,03/02/2022,MEURTHEETMOSELLE,54,44,54ESSEYETMAIZERAIS,54182
M.,POINT,Sébastien,Maire,Montenoy,Meurthe-et-Moselle,ARTHAUD Nathalie,03/02/2022,MEURTHEETMOSELLE,54,44,54MONTENOY,54376
M.,VERRON,Laurent,Maire,Ville-Houdlémont,Meurthe-et-Moselle,ARTHAUD Nathalie,03/02/2022,MEURTHEETMOSELLE,54,44,54VILLEHOUDLEMONT,54572
M.,MERCIER,Christophe,Maire,Saint-Germain,Meurthe-et-Moselle,ASSELINEAU François,03/02/2022,MEURTHEETMOSELLE,54,44,54SAINTGERMAIN,54475
M.,CESAR,Michel,Maire,Domèvre-sur-Vezouze,Meurthe-et-Moselle,DUPONT-AIGNAN Nicolas,03/02/2022,MEURTHEETMOSELLE,54,44,54DOMEVRESURVEZOUZE,54161
M.,GENAY,Bernard,Maire,Lamath,Meurthe-et-Moselle,DUPONT-AIGNAN Nicolas,03/02/2022,MEURTHEETMOSELLE,54,44,54LAMATH,54292
M.,PLUVINET,José,Maire,Morfontaine,Meurthe-et-Moselle,DUPONT-AIGNAN Nicolas,03/02/2022,MEURTHEETMOSELLE,54,44,54MORFONTAINE,54385
M.,BOURGUIGNON,Robert,Maire,Ugny,Meurthe-et-Moselle,HIDALGO Anne,03/02/2022,MEURTHEETMOSELLE,54,44,54UGNY,54537
M.,LOMBARD,Christian,Maire,Moineville,Meurthe-et-Moselle,HIDALGO Anne,03/02/2022,MEURTHEETMOSELLE,54,44,54MOINEVILLE,54371
M.,POTIER,Dominique,Député,5ème circonscription,Meurthe-et-Moselle,HIDALGO Anne,03/02/2022,MEURTHEETMOSELLE,54,44,54EMECIRCONSCRIPTION,
M.,BOSSERELLE,Claude,Maire,Hagéville,Meurthe-et-Moselle,JADOT Yannick,03/02/2022,MEURTHEETMOSELLE,54,44,54HAGEVILLE,54244
