Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,PIOLOT,Jean-Michel,Maire,Saint-Ouen-la-Thène,Charente-Maritime,LASSALLE Jean,01/02/2022,CHARENTEMARITIME,17,75,17SAINTOUENLATHENE,17377
M.,LYS,Jacques,Maire,Breuillet,Charente-Maritime,PÉCRESSE Valérie,01/02/2022,CHARENTEMARITIME,17,75,17BREUILLET,17064
Mme,GIOVANNINI,Marie-Claude,Maire,Cherbonnières,Charente-Maritime,ARTHAUD Nathalie,03/02/2022,CHARENTEMARITIME,17,75,17CHERBONNIERES,17101
M.,MÈGE,Alain,Maire,Bignay,Charente-Maritime,ARTHAUD Nathalie,03/02/2022,CHARENTEMARITIME,17,75,17BIGNAY,17046
M.,TAILLASSON,Stéphane,Maire,Le Douhet,Charente-Maritime,ASSELINEAU François,03/02/2022,CHARENTEMARITIME,17,75,17LEDOUHET,17143
M.,AUTHIAT,Éric,Maire,Tonnay-Charente,Charente-Maritime,HIDALGO Anne,03/02/2022,CHARENTEMARITIME,17,75,17TONNAYCHARENTE,17449
M.,GARDELLE,Jérôme,Maire,La Jard,Charente-Maritime,HIDALGO Anne,03/02/2022,CHARENTEMARITIME,17,75,17LAJARD,17191
M.,JUSTINIEN,Rémi,Conseiller régional,Nouvelle-Aquitaine,Charente-Maritime,HIDALGO Anne,03/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
M.,TRIFILETTI,Stephane,Conseiller régional,Nouvelle-Aquitaine,Charente-Maritime,JADOT Yannick,03/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
M.,RENAUD,Laurent,Maire,Cramchaban,Charente-Maritime,LASSALLE Jean,03/02/2022,CHARENTEMARITIME,17,75,17CRAMCHABAN,17132
M.,THOMAS,Jean-Marc,Maire,Saint-Simon-de-Bordes,Charente-Maritime,LASSALLE Jean,03/02/2022,CHARENTEMARITIME,17,75,17SAINTSIMONDEBORDES,17403
M.,BRODU,Fabien,Maire,Annezay,Charente-Maritime,LE PEN Marine,03/02/2022,CHARENTEMARITIME,17,75,17ANNEZAY,17012
M.,ALGAY,Jean-Luc,Maire,L'Houmeau,Charente-Maritime,MACRON Emmanuel,03/02/2022,CHARENTEMARITIME,17,75,17LHOUMEAU,17190
M.,ARDOUIN,Jean-Philippe,Député,3ème circonscription,Charente-Maritime,MACRON Emmanuel,03/02/2022,CHARENTEMARITIME,17,75,17EMECIRCONSCRIPTION,
M.,GÉRARD,Raphaël,Député,4ème circonscription,Charente-Maritime,MACRON Emmanuel,03/02/2022,CHARENTEMARITIME,17,75,17EMECIRCONSCRIPTION,
Mme,TUFFNELL,Frédérique,Députée,2ème circonscription,Charente-Maritime,MACRON Emmanuel,03/02/2022,CHARENTEMARITIME,17,75,17EMECIRCONSCRIPTION,
Mme,POINOT-RIVIÈRE,Annie,Maire,Bernay-Saint-Martin,Charente-Maritime,MÉLENCHON Jean-Luc,03/02/2022,CHARENTEMARITIME,17,75,17BERNAYSAINTMARTIN,17043
M.,RAMBAUD,Thierry,Maire,Benon,Charente-Maritime,MÉLENCHON Jean-Luc,03/02/2022,CHARENTEMARITIME,17,75,17BENON,17041
M.,ROUX,Michel,Maire,Saint-Vaize,Charente-Maritime,MÉLENCHON Jean-Luc,03/02/2022,CHARENTEMARITIME,17,75,17SAINTVAIZE,17412
M.,ARDOIN,Stéphane,Maire,Les Nouillers,Charente-Maritime,PÉCRESSE Valérie,03/02/2022,CHARENTEMARITIME,17,75,17LESNOUILLERS,17266
M.,DOUBLET,Michel,Maire,Trizay,Charente-Maritime,PÉCRESSE Valérie,03/02/2022,CHARENTEMARITIME,17,75,17TRIZAY,17453
Mme,MARCILLY,Sylvie,Conseillère départementale,,Charente-Maritime,PÉCRESSE Valérie,03/02/2022,CHARENTEMARITIME,17,75,17,
M.,QUENTIN,Didier,Député,5ème circonscription,Charente-Maritime,PÉCRESSE Valérie,03/02/2022,CHARENTEMARITIME,17,75,17EMECIRCONSCRIPTION,
Mme,MALANGIN,Sylvie,Maire,Saint-Germain-de-Vibrac,Charente-Maritime,ZEMMOUR Éric,03/02/2022,CHARENTEMARITIME,17,75,17SAINTGERMAINDEVIBRAC,17341
M.,PINEAU,Maurice,Maire,Saint-Georges-de-Longuepierre,Charente-Maritime,ZEMMOUR Éric,03/02/2022,CHARENTEMARITIME,17,75,17SAINTGEORGESDELONGUEPIERRE,17334
M.,BERTAUD,Christophe,Conseiller départemental,,Charente-Maritime,HIDALGO Anne,08/02/2022,CHARENTEMARITIME,17,75,17,
Mme,MESNARD,Françoise,Maire,Saint-Jean-d'Angély,Charente-Maritime,HIDALGO Anne,08/02/2022,CHARENTEMARITIME,17,75,17SAINTJEANDANGELY,17347
Mme,SOLA,Margarita,Conseillère régionale,Nouvelle-Aquitaine,Charente-Maritime,HIDALGO Anne,08/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
Mme,BOURDIN,Katia,Conseillère régionale,Nouvelle-Aquitaine,Charente-Maritime,JADOT Yannick,08/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
M.,SOUBESTE,Jean-Marc,Conseiller départemental,,Charente-Maritime,JADOT Yannick,08/02/2022,CHARENTEMARITIME,17,75,17,
M.,LACLIE,Philippe,Maire,Bercloux,Charente-Maritime,KOENIG Gaspard,08/02/2022,CHARENTEMARITIME,17,75,17BERCLOUX,17042
M.,BERTRAND,Georges,Maire,Champagnolles,Charente-Maritime,LASSALLE Jean,08/02/2022,CHARENTEMARITIME,17,75,17CHAMPAGNOLLES,17084
M.,BOISNIER,Jean-Mary,Maire,Le Gicq,Charente-Maritime,LASSALLE Jean,08/02/2022,CHARENTEMARITIME,17,75,17LEGICQ,17177
M.,PROTEAU,Guy,Maire,Bourcefranc-le-Chapus,Charente-Maritime,LASSALLE Jean,08/02/2022,CHARENTEMARITIME,17,75,17BOURCEFRANCLECHAPUS,17058
M.,MARKOWSKY,Pascal,Conseiller régional,Nouvelle-Aquitaine,Charente-Maritime,LE PEN Marine,08/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
Mme,WERBROUCK,Séverine,Conseillère régionale,Nouvelle-Aquitaine,Charente-Maritime,LE PEN Marine,08/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
M.,CABRI,Christophe,Maire,Jonzac,Charente-Maritime,MACRON Emmanuel,08/02/2022,CHARENTEMARITIME,17,75,17JONZAC,17197
M.,LETOURNEAU,Antony,Maire,Mortiers,Charente-Maritime,MACRON Emmanuel,08/02/2022,CHARENTEMARITIME,17,75,17MORTIERS,17249
M.,BERTHELOT,Aurelien,Maire,Saint-Simon-de-Pellouaille,Charente-Maritime,MÉLENCHON Jean-Luc,08/02/2022,CHARENTEMARITIME,17,75,17SAINTSIMONDEPELLOUAILLE,17404
M.,GONZALEZ,Maurice,Maire,Archiac,Charente-Maritime,MÉLENCHON Jean-Luc,08/02/2022,CHARENTEMARITIME,17,75,17ARCHIAC,17016
M.,BAUDIN,Claude,Maire,Saint-Palais-sur-Mer,Charente-Maritime,PÉCRESSE Valérie,08/02/2022,CHARENTEMARITIME,17,75,17SAINTPALAISSURMER,17380
Mme,CAMPODARVE,Caroline,Conseillère départementale,,Charente-Maritime,PÉCRESSE Valérie,08/02/2022,CHARENTEMARITIME,17,75,17,
M.,COIRIER,Daniel,Maire,Fouras,Charente-Maritime,PÉCRESSE Valérie,08/02/2022,CHARENTEMARITIME,17,75,17FOURAS,17168
Mme,DE ROFFIGNAC,Françoise,Conseillère départementale,,Charente-Maritime,PÉCRESSE Valérie,08/02/2022,CHARENTEMARITIME,17,75,17,
M.,LABICHE,David,Conseiller régional,Nouvelle-Aquitaine,Charente-Maritime,PÉCRESSE Valérie,08/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
M.,MAXIME,Patrick,Maire,Villars-en-Pons,Charente-Maritime,PÉCRESSE Valérie,08/02/2022,CHARENTEMARITIME,17,75,17VILLARSENPONS,17469
M.,RIVIÈRE,Yann,Conseiller régional,Nouvelle-Aquitaine,Charente-Maritime,PÉCRESSE Valérie,08/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
Mme,TACHE,Ornella,Maire,Paillé,Charente-Maritime,PÉCRESSE Valérie,08/02/2022,CHARENTEMARITIME,17,75,17PAILLE,17271
Mme,LAURENT-GUEGAN,Élise,Conseillère régionale,Nouvelle-Aquitaine,Charente-Maritime,TAUBIRA Christiane,08/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
M.,AUGUSTIN,Jean-Paul,Maire,Gourvillette,Charente-Maritime,ZEMMOUR Éric,08/02/2022,CHARENTEMARITIME,17,75,17GOURVILLETTE,17180
M.,PAPINEAU,Joël,Maire,Saint-Sornin,Charente-Maritime,ZEMMOUR Éric,08/02/2022,CHARENTEMARITIME,17,75,17SAINTSORNIN,17406
M.,DEMESTER,Vincent,Maire,Saint-Vivien,Charente-Maritime,HIDALGO Anne,10/02/2022,CHARENTEMARITIME,17,75,17SAINTVIVIEN,17413
M.,DURRAT-SPRINGER,Jean-Claude,Maire,Colombiers,Charente-Maritime,HIDALGO Anne,10/02/2022,CHARENTEMARITIME,17,75,17COLOMBIERS,17115
M.,BLASZEZYK,Thierry,Maire,Vouhé,Charente-Maritime,LE PEN Marine,10/02/2022,CHARENTEMARITIME,17,75,17VOUHE,17482
Mme,COLLARD,Nathalie,Conseillère régionale,Nouvelle-Aquitaine,Charente-Maritime,LE PEN Marine,10/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
M.,GUERIT,Richard,Conseiller régional,Nouvelle-Aquitaine,Charente-Maritime,LE PEN Marine,10/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
M.,ALVAREZ,Pascal,Maire,Romegoux,Charente-Maritime,PÉCRESSE Valérie,10/02/2022,CHARENTEMARITIME,17,75,17ROMEGOUX,17302
M.,PONS,Gérard,Conseiller départemental,,Charente-Maritime,PÉCRESSE Valérie,10/02/2022,CHARENTEMARITIME,17,75,17,
Mme,RICHEZ-LEROUGE,Véronique,Conseillère départementale,,Charente-Maritime,THOUY Hélène,10/02/2022,CHARENTEMARITIME,17,75,17,
Mme,GUÉRET,Françoise,Maire,Les Éduts,Charente-Maritime,ARTHAUD Nathalie,15/02/2022,CHARENTEMARITIME,17,75,17LESEDUTS,17149
M.,POISBELAUD,Eric,Maire,Antezant-la-Chapelle,Charente-Maritime,ASSELINEAU François,15/02/2022,CHARENTEMARITIME,17,75,17ANTEZANTLACHAPELLE,17013
M.,LAMIRAUD,Gérard,Maire,Courcerac,Charente-Maritime,DUPONT-AIGNAN Nicolas,15/02/2022,CHARENTEMARITIME,17,75,17COURCERAC,17126
M.,FILLEUL,Michel,Maire,Massac,Charente-Maritime,HIDALGO Anne,15/02/2022,CHARENTEMARITIME,17,75,17MASSAC,17223
M.,GIRAUDEAU,Patrick,Maire,Montendre,Charente-Maritime,HIDALGO Anne,15/02/2022,CHARENTEMARITIME,17,75,17MONTENDRE,17240
Mme,NÉDELLEC,Marie,Conseillère départementale,,Charente-Maritime,HIDALGO Anne,15/02/2022,CHARENTEMARITIME,17,75,17,
M.,COSSET,Didier,Maire,Brizambourg,Charente-Maritime,JADOT Yannick,15/02/2022,CHARENTEMARITIME,17,75,17BRIZAMBOURG,17070
Mme,GUERRY-GAZEAU,Sylvie,Maire,Clavette,Charente-Maritime,JADOT Yannick,15/02/2022,CHARENTEMARITIME,17,75,17CLAVETTE,17109
Mme,PICHOT,Marion,Conseillère départementale,,Charente-Maritime,JADOT Yannick,15/02/2022,CHARENTEMARITIME,17,75,17,
M.,CHAINIER,Bruno,Maire,Arthenac,Charente-Maritime,LASSALLE Jean,15/02/2022,CHARENTEMARITIME,17,75,17ARTHENAC,17020
M.,COTIER,Stéphane,Maire,Mortagne-sur-Gironde,Charente-Maritime,LASSALLE Jean,15/02/2022,CHARENTEMARITIME,17,75,17MORTAGNESURGIRONDE,17248
M.,DARTIGOLLES,Daniel,Conseiller régional,Nouvelle-Aquitaine,Charente-Maritime,MACRON Emmanuel,15/02/2022,CHARENTEMARITIME,17,75,17NOUVELLEAQUITAINE,
M.,VENDITTOZZI,François,Maire,Villedoux,Charente-Maritime,MACRON Emmanuel,15/02/2022,CHARENTEMARITIME,17,75,17VILLEDOUX,17472
M.,PICQ,Patrick,Maire,Chaunac,Charente-Maritime,MÉLENCHON Jean-Luc,15/02/2022,CHARENTEMARITIME,17,75,17CHAUNAC,17096
Mme,ALOÉ,Caroline,Conseillère départementale,,Charente-Maritime,PÉCRESSE Valérie,15/02/2022,CHARENTEMARITIME,17,75,17,
M.,BRUNETEAU,Frédéric,Maire,Le Mung,Charente-Maritime,PÉCRESSE Valérie,15/02/2022,CHARENTEMARITIME,17,75,17LEMUNG,17252
