Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,ALLOY,Hervé,Maire,Guîtres,Gironde,HIDALGO Anne,01/02/2022,GIRONDE,33,75,33GUITRES,33198
M.,ASTIER,Dominique,Conseiller régional,Nouvelle-Aquitaine,Gironde,HIDALGO Anne,01/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
M.,RENOU,Pierre,Maire,Reignac,Gironde,LASSALLE Jean,01/02/2022,GIRONDE,33,75,33REIGNAC,33351
Mme,SAINTOUT,Michelle,Maire,Saint-Estèphe,Gironde,ARTHAUD Nathalie,03/02/2022,GIRONDE,33,75,33SAINTESTEPHE,33395
M.,ARFEUILLE,Arnaud,Conseiller départemental,,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33,
M.,BARBE,Daniel,Maire,Blasimon,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33BLASIMON,33057
Mme,BOUDINEAU,Isabelle,Conseillère régionale,Nouvelle-Aquitaine,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
M.,CHARRIER,Alain,Conseiller départemental,,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33,
M.,DAIRE,Christian,Maire,Toulenne,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33TOULENNE,33533
M.,FATH,Bernard,Président d'un EPCI à fiscalité propre,CC de Montesquieu,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33CCDEMONTESQUIEU,
M.,GILLÉ,Hervé,Sénateur,,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33,
M.,GUILLEMOTEAU,Patrick,Conseiller régional,Nouvelle-Aquitaine,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
Mme,HARRIBEY,Laurence,Sénatrice,,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33,
M.,HAZOUARD,Mathieu,Conseiller régional,Nouvelle-Aquitaine,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
Mme,JOUVE,Virginie,Conseillère régionale,Nouvelle-Aquitaine,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
M.,RAYNAUD,Jacques,Conseiller départemental,,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33,
Mme,ROUÈDE,Laurence,Conseillère régionale,Nouvelle-Aquitaine,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
M.,VIANDON,Christophe,Conseiller départemental,,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33,
Mme,ZAMBON,Josiane,Maire,Saint-Louis-de-Montferrand,Gironde,HIDALGO Anne,03/02/2022,GIRONDE,33,75,33SAINTLOUISDEMONTFERRAND,33434
Mme,BEDU,Anne-Laure,Conseillère régionale,Nouvelle-Aquitaine,Gironde,JADOT Yannick,03/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
Mme,DE MARCO,Monique,Sénatrice,,Gironde,JADOT Yannick,03/02/2022,GIRONDE,33,75,33,
Mme,FOUILHAC,Christiane,Maire,Castelviel,Gironde,LASSALLE Jean,03/02/2022,GIRONDE,33,75,33CASTELVIEL,33105
M.,GALAN,Christophe,Maire,Saint-Martin-de-Laye,Gironde,LASSALLE Jean,03/02/2022,GIRONDE,33,75,33SAINTMARTINDELAYE,33442
M.,POUJON,Jean Paul,Maire,Saint-Martin-de-Lerm,Gironde,LASSALLE Jean,03/02/2022,GIRONDE,33,75,33SAINTMARTINDELERM,33443
M.,BOUDIÉ,Florent,Député,10ème circonscription,Gironde,MACRON Emmanuel,03/02/2022,GIRONDE,33,75,33EMECIRCONSCRIPTION,
M.,CLAVERIE,Dominique,Maire,Martillac,Gironde,MACRON Emmanuel,03/02/2022,GIRONDE,33,75,33MARTILLAC,33274
Mme,COUILLARD,Bérangère,Députée,7ème circonscription,Gironde,MACRON Emmanuel,03/02/2022,GIRONDE,33,75,33EMECIRCONSCRIPTION,
Mme,DAVID,Dominique,Députée,1ère circonscription,Gironde,MACRON Emmanuel,03/02/2022,GIRONDE,33,75,33ERECIRCONSCRIPTION,
M.,GREZE,André,Maire,Castelmoron-d'Albret,Gironde,MACRON Emmanuel,03/02/2022,GIRONDE,33,75,33CASTELMORONDALBRET,33103
M.,ROBERT,Fabien,Conseiller régional,Nouvelle-Aquitaine,Gironde,MACRON Emmanuel,03/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
Mme,SAVIN,Béatrice,Maire,Civrac-en-Médoc,Gironde,MACRON Emmanuel,03/02/2022,GIRONDE,33,75,33CIVRACENMEDOC,33128
M.,BARBE,Richard,Maire,Cadillac-en-Fronsadais,Gironde,MÉLENCHON Jean-Luc,03/02/2022,GIRONDE,33,75,33CADILLACENFRONSADAIS,33082
M.,PRUD'HOMME,Loïc,Député,3ème circonscription,Gironde,MÉLENCHON Jean-Luc,03/02/2022,GIRONDE,33,75,33EMECIRCONSCRIPTION,
Mme,AMOUROUX,Géraldine,Conseillère départementale,,Gironde,PÉCRESSE Valérie,03/02/2022,GIRONDE,33,75,33,
M.,BOBET,Patrick,Maire,Le Bouscat,Gironde,PÉCRESSE Valérie,03/02/2022,GIRONDE,33,75,33LEBOUSCAT,33069
M.,BOULIN,Franck,Maire,Saint-Laurent-du-Plan,Gironde,PÉCRESSE Valérie,03/02/2022,GIRONDE,33,75,33SAINTLAURENTDUPLAN,33428
M.,DUPRAT,Christophe,Maire,Saint-Aubin-de-Médoc,Gironde,PÉCRESSE Valérie,03/02/2022,GIRONDE,33,75,33SAINTAUBINDEMEDOC,33376
M.,DUVERGER,Philippe,Maire,Saint-Germain-de-la-Rivière,Gironde,PÉCRESSE Valérie,03/02/2022,GIRONDE,33,75,33SAINTGERMAINDELARIVIERE,33414
M.,FLORIAN,Nicolas,Conseiller régional,Nouvelle-Aquitaine,Gironde,PÉCRESSE Valérie,03/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
M.,LECOURT,Didier,Maire,Saint-Hilaire-de-la-Noaille,Gironde,POUTOU Philippe,03/02/2022,GIRONDE,33,75,33SAINTHILAIREDELANOAILLE,33418
M.,WILSIUS,Francis,Conseiller régional,Nouvelle-Aquitaine,Gironde,POUTOU Philippe,03/02/2022,GIRONDE,33,75,33NOUVELLEAQUITAINE,
