Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,MASUYER,Claude,Maire,Grange-de-Vaivre,Jura,ARTHAUD Nathalie,08/02/2022,JURA,39,27,39GRANGEDEVAIVRE,39259
M.,BRULEBOIS,Jean-Louis,Maire,Vers-sous-Sellières,Jura,DUPONT-AIGNAN Nicolas,08/02/2022,JURA,39,27,39VERSSOUSSELLIERES,39555
M.,DROGREY,Pascal,Maire,Mesnay,Jura,DUPONT-AIGNAN Nicolas,08/02/2022,JURA,39,27,39MESNAY,39325
M.,FEVRE,Michel Casimir Gaston,Maire,Le Fied,Jura,DUPONT-AIGNAN Nicolas,08/02/2022,JURA,39,27,39LEFIED,39225
M.,RACLE,Xavier,Maire,Loulle,Jura,DUPONT-AIGNAN Nicolas,08/02/2022,JURA,39,27,39LOULLE,39301
Mme,MAINGUET,Marie Odile,Maire,Montain,Jura,JADOT Yannick,08/02/2022,JURA,39,27,39MONTAIN,39349
Mme,MONNET,Brigitte,Maire,Val-Sonnette,Jura,JADOT Yannick,08/02/2022,JURA,39,27,39VALSONNETTE,39576
M.,SAVOYE,Guy,Maire,Neublans-Abergement,Jura,JADOT Yannick,08/02/2022,JURA,39,27,39NEUBLANSABERGEMENT,39385
M.,CASTELLA,Damien,Maire,Lemuy,Jura,LASSALLE Jean,08/02/2022,JURA,39,27,39LEMUY,39291
M.,DUTHION,Jean-Paul,Maire,Orgelet,Jura,LASSALLE Jean,08/02/2022,JURA,39,27,39ORGELET,39397
M.,RAVIER,Pascal,Maire,Vosbles-Valfin,Jura,LASSALLE Jean,08/02/2022,JURA,39,27,39VOSBLESVALFIN,39583
M.,GAGNEUX,Jacques,Maire,Foncine-le-Bas,Jura,LE PEN Marine,08/02/2022,JURA,39,27,39FONCINELEBAS,39227
M.,ANTOINE,Philippe,Conseiller départemental,,Jura,MACRON Emmanuel,08/02/2022,JURA,39,27,39,
M.,BRETIN,Christian,Maire,Cousance,Jura,MACRON Emmanuel,08/02/2022,JURA,39,27,39COUSANCE,39173
Mme,BRULEBOIS,Danielle,Députée,1ère circonscription,Jura,MACRON Emmanuel,08/02/2022,JURA,39,27,39ERECIRCONSCRIPTION,
M.,DRECQ,Christian,Maire,Le Vaudioux,Jura,MACRON Emmanuel,08/02/2022,JURA,39,27,39LEVAUDIOUX,39545
M.,FISCHER,Michel,Maire,Macornay,Jura,MACRON Emmanuel,08/02/2022,JURA,39,27,39MACORNAY,39306
M.,FAVORY,Christian,Maire,Menétru-le-Vignoble,Jura,MÉLENCHON Jean-Luc,08/02/2022,JURA,39,27,39MENETRULEVIGNOBLE,39321
M.,GIMARET,Hervé,Maire,Champrougier,Jura,MÉLENCHON Jean-Luc,08/02/2022,JURA,39,27,39CHAMPROUGIER,39100
Mme,PERRON,Sylviane,Maire,La Frasnée,Jura,MÉLENCHON Jean-Luc,08/02/2022,JURA,39,27,39LAFRASNEE,39239
Mme,CLERC,Catherine,Conseillère régionale,Bourgogne-Franche-Comté,Jura,PÉCRESSE Valérie,08/02/2022,JURA,39,27,39BOURGOGNEFRANCHECOMTE,
Mme,DALLOZ,Marie-Christine,Députée,2ème circonscription,Jura,PÉCRESSE Valérie,08/02/2022,JURA,39,27,39EMECIRCONSCRIPTION,
M.,GAGNOUX,Jean-Baptiste,Maire,Dole,Jura,PÉCRESSE Valérie,08/02/2022,JURA,39,27,39DOLE,39198
M.,GAIRE,Jean-Marie,Maire,Séligney,Jura,PÉCRESSE Valérie,08/02/2022,JURA,39,27,39SELIGNEY,39507
M.,LEGRAND,Jean-Luc,Maire,Villette-lès-Dole,Jura,PÉCRESSE Valérie,08/02/2022,JURA,39,27,39VILLETTELESDOLE,39573
Mme,MAUPOIL,Florence,Conseillère départementale,,Jura,PÉCRESSE Valérie,08/02/2022,JURA,39,27,39,
M.,SERMIER,Jean-Marie,Député,3ème circonscription,Jura,PÉCRESSE Valérie,08/02/2022,JURA,39,27,39EMECIRCONSCRIPTION,
Mme,DOS SANTOS,Laëtitia,Maire,Mathenay,Jura,POUTOU Philippe,08/02/2022,JURA,39,27,39MATHENAY,39319
M.,GREVY,Serge,Maire,Chemenot,Jura,POUTOU Philippe,08/02/2022,JURA,39,27,39CHEMENOT,39136
M.,LESEUR,Francis,Maire,Lamoura,Jura,POUTOU Philippe,08/02/2022,JURA,39,27,39LAMOURA,39275
M.,MARTIN,Jean-Paul,Maire,Quintigny,Jura,POUTOU Philippe,08/02/2022,JURA,39,27,39QUINTIGNY,39447
M.,VOISIN,Jean-Marie,Maire,Monnet-la-Ville,Jura,POUTOU Philippe,08/02/2022,JURA,39,27,39MONNETLAVILLE,39344
M.,GANET,Michel,Maire,Pagney,Jura,ROUSSEL Fabien,08/02/2022,JURA,39,27,39PAGNEY,39402
M.,GINIES,Michel,Maire,Damparis,Jura,ROUSSEL Fabien,08/02/2022,JURA,39,27,39DAMPARIS,39189
M.,LONCHAMPT,Dominique,Conseiller régional,Bourgogne-Franche-Comté,Jura,ROUSSEL Fabien,08/02/2022,JURA,39,27,39BOURGOGNEFRANCHECOMTE,
Mme,DEPIERRE,Valérie,Maire,Arbois,Jura,TAUBIRA Christiane,08/02/2022,JURA,39,27,39ARBOIS,39013
M.,VIVERGE,Patrick,Maire,Monnières,Jura,TAUBIRA Christiane,08/02/2022,JURA,39,27,39MONNIERES,39345
M.,BEJEAN,Luc,Maire,Monteplain,Jura,ZEMMOUR Éric,08/02/2022,JURA,39,27,39MONTEPLAIN,39352
M.,COURVOISIER,Gérald,Maire,Billecul,Jura,ZEMMOUR Éric,08/02/2022,JURA,39,27,39BILLECUL,39055
M.,LANIESSE,Michel,Maire,Le Chateley,Jura,ZEMMOUR Éric,08/02/2022,JURA,39,27,39LECHATELEY,39119
M.,BACHELEY,Jean,Maire,Sergenaux,Jura,ARTHAUD Nathalie,10/02/2022,JURA,39,27,39SERGENAUX,39511
M.,GROS,Roger,Maire,Les Arsures,Jura,ARTHAUD Nathalie,10/02/2022,JURA,39,27,39LESARSURES,39019
M.,MORLIER,Jean-Louis,Maire,Rans,Jura,ARTHAUD Nathalie,10/02/2022,JURA,39,27,39RANS,39452
Mme,CHANEY,Denise,Maire,Chêne-Bernard,Jura,DUPONT-AIGNAN Nicolas,10/02/2022,JURA,39,27,39CHENEBERNARD,39139
M.,DAMNON,Christophe,Maire,Fraroz,Jura,DUPONT-AIGNAN Nicolas,10/02/2022,JURA,39,27,39FRAROZ,39237
M.,BORCARD,Claude,Président d'un EPCI à fiscalité propre,CA ECLA  (Espace Communautaire Lons Agglomération),Jura,HIDALGO Anne,10/02/2022,JURA,39,27,39CAECLAESPACECOMMUNAUTAIRELONSAGGLOMERATION,
M.,AYMONIER,Gaëtan,Maire,Saint-Maur,Jura,JADOT Yannick,10/02/2022,JURA,39,27,39SAINTMAUR,39492
M.,BARBARIN,André,Maire,Montmorot,Jura,JADOT Yannick,10/02/2022,JURA,39,27,39MONTMOROT,39362
M.,DAUNE,Martin,Maire,Montmirey-le-Château,Jura,JADOT Yannick,10/02/2022,JURA,39,27,39MONTMIREYLECHATEAU,39361
M.,GIMBERT,Philippe,Maire,La Barre,Jura,JADOT Yannick,10/02/2022,JURA,39,27,39LABARRE,39039
M.,SAILLARD,Guy,Maire,Champagnole,Jura,LASSALLE Jean,10/02/2022,JURA,39,27,39CHAMPAGNOLE,39097
M.,TOURNEUR,Eric,Maire,Colonne,Jura,LASSALLE Jean,10/02/2022,JURA,39,27,39COLONNE,39159
Mme,GRABY,Valérie,Conseillère régionale,Bourgogne-Franche-Comté,Jura,LE PEN Marine,10/02/2022,JURA,39,27,39BOURGOGNEFRANCHECOMTE,
Mme,PLANÇON,Aurore,Maire,Rouffange,Jura,LE PEN Marine,10/02/2022,JURA,39,27,39ROUFFANGE,39469
M.,AUGER,Yvan,Maire,Nanchez,Jura,PÉCRESSE Valérie,10/02/2022,JURA,39,27,39NANCHEZ,39130
M.,DAVID,Franck,Conseiller départemental,,Jura,PÉCRESSE Valérie,10/02/2022,JURA,39,27,39,
M.,MOLIN,René,Conseiller départemental,,Jura,PÉCRESSE Valérie,10/02/2022,JURA,39,27,39,
M.,TRIBOULET,Pierre,Maire,Rix,Jura,PÉCRESSE Valérie,10/02/2022,JURA,39,27,39RIX,39461
M.,GAGNEUR,Raphaël,Maire,Molain,Jura,ARTHAUD Nathalie,15/02/2022,JURA,39,27,39MOLAIN,39336
M.,PICHON,Jean-Claude,Maire,Chissey-sur-Loue,Jura,ARTHAUD Nathalie,15/02/2022,JURA,39,27,39CHISSEYSURLOUE,39149
M.,NICOD,Michel,Maire,Gizia,Jura,ASSELINEAU François,15/02/2022,JURA,39,27,39GIZIA,39255
M.,BURDEYRON,Daniel,Maire,Rogna,Jura,DUPONT-AIGNAN Nicolas,15/02/2022,JURA,39,27,39ROGNA,39463
M.,DEJEUX,Alain,Maire,Augerans,Jura,DUPONT-AIGNAN Nicolas,15/02/2022,JURA,39,27,39AUGERANS,39026
M.,DORBON,Henri,Maire,Vadans,Jura,DUPONT-AIGNAN Nicolas,15/02/2022,JURA,39,27,39VADANS,39539
M.,MAIROT,Daniel,Maire,Villeneuve-d'Aval,Jura,DUPONT-AIGNAN Nicolas,15/02/2022,JURA,39,27,39VILLENEUVEDAVAL,39565
Mme,CORAZZINI,Sylvie,Maire,Jeurre,Jura,HIDALGO Anne,15/02/2022,JURA,39,27,39JEURRE,39269
Mme,LUCCHESI,Liliane,Conseillère régionale,Bourgogne-Franche-Comté,Jura,HIDALGO Anne,15/02/2022,JURA,39,27,39BOURGOGNEFRANCHECOMTE,
M.,BAILLY,Jean-Yves,Maire,Revigny,Jura,JADOT Yannick,15/02/2022,JURA,39,27,39REVIGNY,39458
M.,DE MERONA,Bernard,Maire,Mérona,Jura,JADOT Yannick,15/02/2022,JURA,39,27,39MERONA,39324
Mme,PERSIL,Sarah,Conseillère régionale,Bourgogne-Franche-Comté,Jura,JADOT Yannick,15/02/2022,JURA,39,27,39BOURGOGNEFRANCHECOMTE,
Mme,MONNERET LUQUET,Jocelyne,Maire,Nancuise,Jura,KAZIB Anasse,15/02/2022,JURA,39,27,39NANCUISE,39380
M.,PILLOUD,Claude,Maire,La Chaux-du-Dombief,Jura,KUZMANOVIC Georges,15/02/2022,JURA,39,27,39LACHAUXDUDOMBIEF,39131
M.,COLIN,Christian,Maire,Chaux-Champagny,Jura,LASSALLE Jean,15/02/2022,JURA,39,27,39CHAUXCHAMPAGNY,39133
M.,GAVIGNET,Alain,Maire,Valempoulières,Jura,LASSALLE Jean,15/02/2022,JURA,39,27,39VALEMPOULIERES,39540
Mme,LEREU-LAVRY,Axelle,Maire,Gendrey,Jura,LASSALLE Jean,15/02/2022,JURA,39,27,39GENDREY,39246
M.,SCHMITT,Alain,Maire,Bretenières,Jura,MACRON Emmanuel,15/02/2022,JURA,39,27,39BRETENIERES,39077
M.,GRESSET-BOURGEOIS,Jean-Marc,Maire,Censeau,Jura,MÉLENCHON Jean-Luc,15/02/2022,JURA,39,27,39CENSEAU,39083
M.,GRUET,Olivier,Maire,Peintre,Jura,MÉLENCHON Jean-Luc,15/02/2022,JURA,39,27,39PEINTRE,39409
M.,RAGOT,Bruno,Maire,Châtelneuf,Jura,MÉLENCHON Jean-Luc,15/02/2022,JURA,39,27,39CHATELNEUF,39120
M.,BENESSIANO,Michel,Maire,Sermange,Jura,PÉCRESSE Valérie,15/02/2022,JURA,39,27,39SERMANGE,39513
