Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,FEVE,Annie Jacqueline,Maire,Dompierre,Vosges,ARTHAUD Nathalie,03/02/2022,VOSGES,88,44,88DOMPIERRE,88152
Mme,IZZILLO,Danielle,Maire,Évaux-et-Ménil,Vosges,ARTHAUD Nathalie,03/02/2022,VOSGES,88,44,88EVAUXETMENIL,88166
M.,SARRAZIN,Pierre,Maire,Allarmont,Vosges,ARTHAUD Nathalie,03/02/2022,VOSGES,88,44,88ALLARMONT,88005
M.,FRANÇOIS,Gilbert,Maire,Bayecourt,Vosges,ASSELINEAU François,03/02/2022,VOSGES,88,44,88BAYECOURT,88040
M.,COLIN,François,Maire,Légéville-et-Bonfays,Vosges,DUPONT-AIGNAN Nicolas,03/02/2022,VOSGES,88,44,88LEGEVILLEETBONFAYS,88264
M.,GUERICOLAS,Fabien,Maire,Begnécourt,Vosges,DUPONT-AIGNAN Nicolas,03/02/2022,VOSGES,88,44,88BEGNECOURT,88047
Mme,ROBERT,Nadine,Maire,Trémonzey,Vosges,DUPONT-AIGNAN Nicolas,03/02/2022,VOSGES,88,44,88TREMONZEY,88479
Mme,SIMONIN,Anne,Maire,Marainville-sur-Madon,Vosges,DUPONT-AIGNAN Nicolas,03/02/2022,VOSGES,88,44,88MARAINVILLESURMADON,88286
M.,VIRION,Jean François,Maire,Bettegney-Saint-Brice,Vosges,DUPONT-AIGNAN Nicolas,03/02/2022,VOSGES,88,44,88BETTEGNEYSAINTBRICE,88055
M.,SORET,Hervé,Maire,Fouchécourt,Vosges,LASSALLE Jean,03/02/2022,VOSGES,88,44,88FOUCHECOURT,88179
M.,CHACHAY,Pierre,Maire,Taintrux,Vosges,MACRON Emmanuel,03/02/2022,VOSGES,88,44,88TAINTRUX,88463
M.,CLASQUIN,Jean-François,Maire,Hadol,Vosges,MACRON Emmanuel,03/02/2022,VOSGES,88,44,88HADOL,88225
M.,HOUOT,Michel,Maire,Destord,Vosges,MACRON Emmanuel,03/02/2022,VOSGES,88,44,88DESTORD,88130
M.,VALENCE,David,Maire,Saint-Dié-des-Vosges,Vosges,MACRON Emmanuel,03/02/2022,VOSGES,88,44,88SAINTDIEDESVOSGES,88413
M.,FORTERRE,Michel,Maire,Avrainville,Vosges,MÉLENCHON Jean-Luc,03/02/2022,VOSGES,88,44,88AVRAINVILLE,88024
M.,VALANCE,Serge,Maire,Domvallier,Vosges,MÉLENCHON Jean-Luc,03/02/2022,VOSGES,88,44,88DOMVALLIER,88155
Mme,HUMBERT,Dominique,Conseillère départementale,,Vosges,PÉCRESSE Valérie,03/02/2022,VOSGES,88,44,88,
M.,LECLERC,Simon,Maire,Neufchâteau,Vosges,PÉCRESSE Valérie,03/02/2022,VOSGES,88,44,88NEUFCHATEAU,88321
M.,GROSJEAN,Olivier,Maire,Valleroy-le-Sec,Vosges,ZEMMOUR Éric,03/02/2022,VOSGES,88,44,88VALLEROYLESEC,88490
Mme,CHANE,Elisabeth,Maire,Dolaincourt,Vosges,ARTHAUD Nathalie,08/02/2022,VOSGES,88,44,88DOLAINCOURT,88137
M.,MAIRE,Claude,Maire,Damas-et-Bettegney,Vosges,ARTHAUD Nathalie,08/02/2022,VOSGES,88,44,88DAMASETBETTEGNEY,88122
M.,NICOLLE,Jean-Marie,Maire,Saint-Stail,Vosges,ARTHAUD Nathalie,08/02/2022,VOSGES,88,44,88SAINTSTAIL,88436
M.,SAVARIT,Noël,Maire,Longchamp-sous-Châtenois,Vosges,ARTHAUD Nathalie,08/02/2022,VOSGES,88,44,88LONGCHAMPSOUSCHATENOIS,88274
Mme,THIEBAUT,Christelle,Maire,Esley,Vosges,ARTHAUD Nathalie,08/02/2022,VOSGES,88,44,88ESLEY,88162
M.,JACOTÉ,Eric,Maire,Essegney,Vosges,ASSELINEAU François,08/02/2022,VOSGES,88,44,88ESSEGNEY,88163
M.,CHOGNOT,Gilles,Maire,Aouze,Vosges,DUPONT-AIGNAN Nicolas,08/02/2022,VOSGES,88,44,88AOUZE,88010
Mme,CLERGET,Estelle,Maire,Brechainville,Vosges,DUPONT-AIGNAN Nicolas,08/02/2022,VOSGES,88,44,88BRECHAINVILLE,88074
M.,DUVAL,François,Maire,Soncourt,Vosges,DUPONT-AIGNAN Nicolas,08/02/2022,VOSGES,88,44,88SONCOURT,88459
M.,FATET,Pascal,Maire,Romain-aux-Bois,Vosges,DUPONT-AIGNAN Nicolas,08/02/2022,VOSGES,88,44,88ROMAINAUXBOIS,88394
M.,GATTO,Yves,Maire,Marey,Vosges,DUPONT-AIGNAN Nicolas,08/02/2022,VOSGES,88,44,88MAREY,88287
M.,HALLUIN,Jean-Christophe,Maire,Boulaincourt,Vosges,DUPONT-AIGNAN Nicolas,08/02/2022,VOSGES,88,44,88BOULAINCOURT,88066
M.,HUMBLOT,Yvon,Maire,Frebécourt,Vosges,DUPONT-AIGNAN Nicolas,08/02/2022,VOSGES,88,44,88FREBECOURT,88183
M.,LITAIZE,Jean-Claude,Maire,Chef-Haut,Vosges,DUPONT-AIGNAN Nicolas,08/02/2022,VOSGES,88,44,88CHEFHAUT,88100
M.,TATIN,Yannick,Maire,Bleurville,Vosges,DUPONT-AIGNAN Nicolas,08/02/2022,VOSGES,88,44,88BLEURVILLE,88061
Mme,BARBAUX,Lydie,Maire,Plombières-les-Bains,Vosges,KOENIG Gaspard,08/02/2022,VOSGES,88,44,88PLOMBIERESLESBAINS,88351
M.,CALIN,Thierry,Maire,Harchéchamp,Vosges,KOENIG Gaspard,08/02/2022,VOSGES,88,44,88HARCHECHAMP,88229
M.,MANGIN,Jean-Marie,Maire,Varmonzey,Vosges,KUZMANOVIC Georges,08/02/2022,VOSGES,88,44,88VARMONZEY,88493
M.,ROLIN,Denis,Maire,Pleuvezain,Vosges,KUZMANOVIC Georges,08/02/2022,VOSGES,88,44,88PLEUVEZAIN,88350
M.,BERNARD,Daniel,Maire,Fignévelle,Vosges,LASSALLE Jean,08/02/2022,VOSGES,88,44,88FIGNEVELLE,88171
M.,CLAUDEL,Jean Marie,Maire,Vaubexy,Vosges,LASSALLE Jean,08/02/2022,VOSGES,88,44,88VAUBEXY,88494
M.,DELAITE,Guy,Maire,Fremifontaine,Vosges,LASSALLE Jean,08/02/2022,VOSGES,88,44,88FREMIFONTAINE,88184
