Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,GUIBERT,Vincent,Conseiller départemental,,Maine-et-Loire,HIDALGO Anne,01/02/2022,MAINEETLOIRE,49,52,49,
M.,BECHU,Christophe,Maire,Angers,Maine-et-Loire,MACRON Emmanuel,01/02/2022,MAINEETLOIRE,49,52,49ANGERS,49007
Mme,DEROCHE,Catherine,Sénatrice,,Maine-et-Loire,PÉCRESSE Valérie,01/02/2022,MAINEETLOIRE,49,52,49,
M.,BIGOT,Joël,Sénateur,,Maine-et-Loire,HIDALGO Anne,03/02/2022,MAINEETLOIRE,49,52,49,
M.,CARDOT,Philippe,Maire,Montreuil-sur-Loir,Maine-et-Loire,MACRON Emmanuel,03/02/2022,MAINEETLOIRE,49,52,49MONTREUILSURLOIR,49216
Mme,DUBRE-CHIRAT,Nicole,Députée,6ème circonscription,Maine-et-Loire,MACRON Emmanuel,03/02/2022,MAINEETLOIRE,49,52,49EMECIRCONSCRIPTION,
M.,MAREK,Gildas,Maire,Sermaise,Maine-et-Loire,MACRON Emmanuel,03/02/2022,MAINEETLOIRE,49,52,49SERMAISE,49334
Mme,SAINT-PAUL,Laëtitia,Députée,4ème circonscription,Maine-et-Loire,MACRON Emmanuel,03/02/2022,MAINEETLOIRE,49,52,49EMECIRCONSCRIPTION,
M.,JOURDAN,Jean-Marie,Maire délégué d'une commune associée ou d'une commune déléguée,Val d'Erdre-Auxence,Maine-et-Loire,DUPONT-AIGNAN Nicolas,08/02/2022,MAINEETLOIRE,49,52,49VALDERDREAUXENCE,49183
M.,OLIVIER,David,Maire délégué d'une commune associée ou d'une commune déléguée,Val d'Erdre-Auxence,Maine-et-Loire,DUPONT-AIGNAN Nicolas,08/02/2022,MAINEETLOIRE,49,52,49VALDERDREAUXENCE,49183
M.,DOUGE,Christophe,Maire,Montrevault-sur-Èvre,Maine-et-Loire,JADOT Yannick,08/02/2022,MAINEETLOIRE,49,52,49MONTREVAULTSUREVRE,49218
M.,LEFIÈVRE,Éric,Maire,Parnay,Maine-et-Loire,JADOT Yannick,08/02/2022,MAINEETLOIRE,49,52,49PARNAY,49235
M.,NÉRON,Noël,Maire délégué d'une commune associée ou d'une commune déléguée,Saumur,Maine-et-Loire,LASSALLE Jean,08/02/2022,MAINEETLOIRE,49,52,49SAUMUR,49328
M.,DE CHABOT,Gabriel,Conseiller régional,Pays De La Loire,Maine-et-Loire,LE PEN Marine,08/02/2022,MAINEETLOIRE,49,52,49PAYSDELALOIRE,
M.,CAPUS,Emmanuel,Sénateur,,Maine-et-Loire,MACRON Emmanuel,08/02/2022,MAINEETLOIRE,49,52,49,
M.,MASSEGLIA,Denis,Député,5ème circonscription,Maine-et-Loire,MACRON Emmanuel,08/02/2022,MAINEETLOIRE,49,52,49EMECIRCONSCRIPTION,
