Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,BORDELET,Frédéric,Maire,Moulay,Mayenne,MACRON Emmanuel,01/02/2022,MAYENNE,53,52,53MOULAY,53162
M.,COUËFFÉ,Dominique,Maire,Cosmes,Mayenne,MACRON Emmanuel,01/02/2022,MAYENNE,53,52,53COSMES,53075
Mme,DUCHEMIN,Françoise,Conseillère départementale,,Mayenne,MACRON Emmanuel,01/02/2022,MAYENNE,53,52,53,
M.,LANGOUET,Christophe,Conseiller départemental,,Mayenne,MACRON Emmanuel,01/02/2022,MAYENNE,53,52,53,
Mme,GESBERT,Christine,Maire,Saint-Léger,Mayenne,ASSELINEAU François,03/02/2022,MAYENNE,53,52,53SAINTLEGER,53232
Mme,TRIBONDEAU,Marie-Noëlle,Maire,Bierné-les-Villages,Mayenne,HIDALGO Anne,03/02/2022,MAYENNE,53,52,53BIERNELESVILLAGES,53029
M.,FORVEILLE,Régis,Maire,Juvigné,Mayenne,LASSALLE Jean,03/02/2022,MAYENNE,53,52,53JUVIGNE,53123
Mme,BANNIER,Géraldine,Députée,2ème circonscription,Mayenne,MACRON Emmanuel,03/02/2022,MAYENNE,53,52,53EMECIRCONSCRIPTION,
M.,LEFÈVRE,Laurent,Maire,Quelaines-Saint-Gault,Mayenne,MACRON Emmanuel,03/02/2022,MAYENNE,53,52,53QUELAINESSAINTGAULT,53186
M.,LEMAITRE,Bertrand,Maire,Andouillé,Mayenne,MACRON Emmanuel,03/02/2022,MAYENNE,53,52,53ANDOUILLE,53005
M.,PICHONNIER,Jean-Paul,Maire,Averton,Mayenne,MACRON Emmanuel,03/02/2022,MAYENNE,53,52,53AVERTON,53013
M.,SOUTIF,Patrick,Maire,Le Horps,Mayenne,MACRON Emmanuel,03/02/2022,MAYENNE,53,52,53LEHORPS,53116
M.,FOUCHER,Stéphane,Maire,Cossé-en-Champagne,Mayenne,MÉLENCHON Jean-Luc,03/02/2022,MAYENNE,53,52,53COSSEENCHAMPAGNE,53076
M.,RICHARD,Damien,Maire,Bourgon,Mayenne,MÉLENCHON Jean-Luc,03/02/2022,MAYENNE,53,52,53BOURGON,53040
M.,CHEVROLLIER,Guillaume,Sénateur,,Mayenne,PÉCRESSE Valérie,03/02/2022,MAYENNE,53,52,53,
Mme,MESNAGER,Solène,Conseillère régionale,Pays De La Loire,Mayenne,JADOT Yannick,08/02/2022,MAYENNE,53,52,53PAYSDELALOIRE,
M.,DUYTSCHE,Philippe,Maire,Saint-Georges-sur-Erve,Mayenne,LE PEN Marine,08/02/2022,MAYENNE,53,52,53SAINTGEORGESSURERVE,53221
M.,LENOIR,Daniel,Maire,Villaines-la-Juhel,Mayenne,MACRON Emmanuel,08/02/2022,MAYENNE,53,52,53VILLAINESLAJUHEL,53271
M.,RAIMBAULT,Michel,Maire,Livré-la-Touche,Mayenne,MACRON Emmanuel,08/02/2022,MAYENNE,53,52,53LIVRELATOUCHE,53135
M.,BARBÉ,Marcel,Maire,Saint-Loup-du-Gast,Mayenne,PÉCRESSE Valérie,08/02/2022,MAYENNE,53,52,53SAINTLOUPDUGAST,53234
Mme,SOULTANI-VIGNERON,Samia,Conseillère régionale,Pays De La Loire,Mayenne,PÉCRESSE Valérie,08/02/2022,MAYENNE,53,52,53PAYSDELALOIRE,
M.,PECCATTE,Michel,Maire,Thubœuf,Mayenne,ASSELINEAU François,10/02/2022,MAYENNE,53,52,53THUBOEUF,53263
M.,GAROT,Guillaume,Député,1ère circonscription,Mayenne,HIDALGO Anne,10/02/2022,MAYENNE,53,52,53ERECIRCONSCRIPTION,
Mme,LEUTELIER,Arlette,Maire,Saint-Georges-le-Fléchard,Mayenne,MACRON Emmanuel,10/02/2022,MAYENNE,53,52,53SAINTGEORGESLEFLECHARD,53220
M.,SEURIN,Eric,Maire,Beaumont-Pied-de-Bœuf,Mayenne,MACRON Emmanuel,10/02/2022,MAYENNE,53,52,53BEAUMONTPIEDDEBOEUF,53027
M.,GUINEHEUX,Dominique,Maire,Saint-Quentin-les-Anges,Mayenne,PÉCRESSE Valérie,10/02/2022,MAYENNE,53,52,53SAINTQUENTINLESANGES,53251
M.,LE SCORNET,Jean-Pierre,Maire,Mayenne,Mayenne,HIDALGO Anne,15/02/2022,MAYENNE,53,52,53MAYENNE,53147
M.,BULENGER,Arnaud,Maire,Saint-Baudelle,Mayenne,JADOT Yannick,15/02/2022,MAYENNE,53,52,53SAINTBAUDELLE,53200
M.,DARD,José,Maire,Neau,Mayenne,JADOT Yannick,15/02/2022,MAYENNE,53,52,53NEAU,53163
Mme,DAVOUST,Nadège,Conseillère départementale,,Mayenne,JADOT Yannick,15/02/2022,MAYENNE,53,52,53,
M.,DELEFOSSE,André,Maire,Montflours,Mayenne,MÉLENCHON Jean-Luc,15/02/2022,MAYENNE,53,52,53MONTFLOURS,53156
M.,GARNIER,Claude,Maire,Brée,Mayenne,MÉLENCHON Jean-Luc,15/02/2022,MAYENNE,53,52,53BREE,53043
Mme,DESILLIÈRE,Florence,Conseillère régionale,Pays De La Loire,Mayenne,PÉCRESSE Valérie,15/02/2022,MAYENNE,53,52,53PAYSDELALOIRE,
Mme,PETRON,Camille,Conseillère départementale,,Mayenne,ROUSSEL Fabien,15/02/2022,MAYENNE,53,52,53,
M.,CARDOSO,David,Maire,Parné-sur-Roc,Mayenne,THOUY Hélène,15/02/2022,MAYENNE,53,52,53PARNESURROC,53175
M.,CHOUZY,Jean-Pierre,Maire,Belgeard,Mayenne,ZEMMOUR Éric,15/02/2022,MAYENNE,53,52,53BELGEARD,53028
M.,CAPLAN,Antoine,Conseiller départemental,,Mayenne,HIDALGO Anne,17/02/2022,MAYENNE,53,52,53,
M.,LEROYER,Antoine,Conseiller départemental,,Mayenne,JADOT Yannick,22/02/2022,MAYENNE,53,52,53,
M.,LEFORT,Christian,Maire,Argentré,Mayenne,MACRON Emmanuel,22/02/2022,MAYENNE,53,52,53ARGENTRE,53007
M.,PÈNE,Loïc,Maire,Saint-Aignan-sur-Roë,Mayenne,MACRON Emmanuel,22/02/2022,MAYENNE,53,52,53SAINTAIGNANSURROE,53197
M.,QUARGNUL,François,Maire,Ballots,Mayenne,MACRON Emmanuel,22/02/2022,MAYENNE,53,52,53BALLOTS,53018
M.,ROBIN,Fabien,Maire,Port-Brillet,Mayenne,MÉLENCHON Jean-Luc,22/02/2022,MAYENNE,53,52,53PORTBRILLET,53182
M.,GAUBERT,Jean-Eudes,Maire,Bouchamps-lès-Craon,Mayenne,PÉCRESSE Valérie,22/02/2022,MAYENNE,53,52,53BOUCHAMPSLESCRAON,53035
M.,ROUSSELET,Sylvain,Conseiller départemental,,Mayenne,PÉCRESSE Valérie,22/02/2022,MAYENNE,53,52,53,
M.,CHAMARET,Richard,Maire,Méral,Mayenne,MACRON Emmanuel,24/02/2022,MAYENNE,53,52,53MERAL,53151
