Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,IBARRA,Stéphane,Conseiller régional,Pays De La Loire,Vendée,HIDALGO Anne,03/02/2022,VENDEE,85,52,85PAYSDELALOIRE,
M.,SOULARD,Jean-Marie,Maire,Bessay,Vendée,LASSALLE Jean,03/02/2022,VENDEE,85,52,85BESSAY,85023
Mme,FONTENAILLE,Françoise,Maire,Avrillé,Vendée,MACRON Emmanuel,03/02/2022,VENDEE,85,52,85AVRILLE,85010
M.,HENRIET,Pierre,Député,5ème circonscription,Vendée,MACRON Emmanuel,03/02/2022,VENDEE,85,52,85EMECIRCONSCRIPTION,
M.,BLANCHET,François,Maire,Saint-Gilles-Croix-de-Vie,Vendée,PÉCRESSE Valérie,03/02/2022,VENDEE,85,52,85SAINTGILLESCROIXDEVIE,85222
M.,MANDELLI,Didier,Sénateur,,Vendée,PÉCRESSE Valérie,03/02/2022,VENDEE,85,52,85,
M.,PUAUD,Maurice,Maire,La Caillère-Saint-Hilaire,Vendée,PÉCRESSE Valérie,03/02/2022,VENDEE,85,52,85LACAILLERESAINTHILAIRE,85040
M.,DAVID,Yannick,Maire,La Chaize-le-Vicomte,Vendée,DUPONT-AIGNAN Nicolas,08/02/2022,VENDEE,85,52,85LACHAIZELEVICOMTE,85046
M.,DAVID,Daniel,Maire,Benet,Vendée,HIDALGO Anne,08/02/2022,VENDEE,85,52,85BENET,85020
M.,GAUVREAU,Dominique,Maire,Saint-Aubin-la-Plaine,Vendée,LASSALLE Jean,08/02/2022,VENDEE,85,52,85SAINTAUBINLAPLAINE,85199
M.,BUCHOU,Stéphane,Député,3ème circonscription,Vendée,MACRON Emmanuel,08/02/2022,VENDEE,85,52,85EMECIRCONSCRIPTION,
M.,HUVET,Alexandre,Président d'un EPCI à fiscalité propre,CC Challans-Gois Communauté,Vendée,MACRON Emmanuel,08/02/2022,VENDEE,85,52,85CCCHALLANSGOISCOMMUNAUTE,
M.,RICHARDEAU,Thierry,Maire,Saint-Christophe-du-Ligneron,Vendée,MACRON Emmanuel,08/02/2022,VENDEE,85,52,85SAINTCHRISTOPHEDULIGNERON,85204
M.,GISBERT,Thomas,Maire,Bouin,Vendée,PÉCRESSE Valérie,08/02/2022,VENDEE,85,52,85BOUIN,85029
M.,PASSCHIER,Nicolas,Maire,Saint-Cyr-en-Talmondais,Vendée,PÉCRESSE Valérie,08/02/2022,VENDEE,85,52,85SAINTCYRENTALMONDAIS,85206
Mme,POUPET,Catherine,Conseillère départementale,,Vendée,PÉCRESSE Valérie,08/02/2022,VENDEE,85,52,85,
M.,LATOMBE,Philippe,Député,1ère circonscription,Vendée,MACRON Emmanuel,10/02/2022,VENDEE,85,52,85ERECIRCONSCRIPTION,
Mme,LEGUILLE-BALLOY,Martine,Députée,4ème circonscription,Vendée,MACRON Emmanuel,10/02/2022,VENDEE,85,52,85EMECIRCONSCRIPTION,
M.,LOISEAU,Patrick,Député,2ème circonscription,Vendée,MACRON Emmanuel,10/02/2022,VENDEE,85,52,85EMECIRCONSCRIPTION,
Mme,ETONNO,Lucie,Conseillère régionale,Pays De La Loire,Vendée,JADOT Yannick,15/02/2022,VENDEE,85,52,85PAYSDELALOIRE,
Mme,DE VIGNERAL,Victoria,Conseillère régionale,Pays De La Loire,Vendée,LE PEN Marine,15/02/2022,VENDEE,85,52,85PAYSDELALOIRE,
M.,FILLET,Jean-Patrick,Conseiller régional,Pays De La Loire,Vendée,LE PEN Marine,15/02/2022,VENDEE,85,52,85PAYSDELALOIRE,
M.,BOUARD,Luc,Maire,La Roche-sur-Yon,Vendée,MACRON Emmanuel,15/02/2022,VENDEE,85,52,85LAROCHESURYON,85191
M.,BESSONNET,Hervé,Maire,Notre-Dame-de-Riez,Vendée,PÉCRESSE Valérie,15/02/2022,VENDEE,85,52,85NOTREDAMEDERIEZ,85189
Mme,BILLON,Annick,Sénatrice,,Vendée,PÉCRESSE Valérie,15/02/2022,VENDEE,85,52,85,
M.,CHARPENTIER,Arnaud,Conseiller départemental,,Vendée,PÉCRESSE Valérie,15/02/2022,VENDEE,85,52,85,
M.,HOCBON,Ludovic,Maire,Fontenay-le-Comte,Vendée,PÉCRESSE Valérie,15/02/2022,VENDEE,85,52,85FONTENAYLECOMTE,85092
M.,LEBOEUF,Alain,Conseiller départemental,,Vendée,PÉCRESSE Valérie,15/02/2022,VENDEE,85,52,85,
M.,PRAILE,Arnaud,Maire,Saint-Malô-du-Bois,Vendée,PÉCRESSE Valérie,15/02/2022,VENDEE,85,52,85SAINTMALODUBOIS,85240
M.,BUREAU,Jean,Maire,Saint-Hilaire-le-Vouhis,Vendée,ROUSSEL Fabien,15/02/2022,VENDEE,85,52,85SAINTHILAIRELEVOUHIS,85232
M.,HENRIET,Christian,Maire,Saint-Pierre-le-Vieux,Vendée,MACRON Emmanuel,17/02/2022,VENDEE,85,52,85SAINTPIERRELEVIEUX,85265
M.,RETAILLEAU,Bruno,Sénateur,,Vendée,PÉCRESSE Valérie,17/02/2022,VENDEE,85,52,85,
Mme,DREURE,Cécile,Conseillère régionale,Pays De La Loire,Vendée,HIDALGO Anne,22/02/2022,VENDEE,85,52,85PAYSDELALOIRE,
M.,PERROCHEAU,Thomas,Conseiller départemental,,Vendée,PÉCRESSE Valérie,22/02/2022,VENDEE,85,52,85,
M.,FROMENT,René,Maire,Sainte-Radégonde-des-Noyers,Vendée,ROUSSEL Fabien,22/02/2022,VENDEE,85,52,85SAINTERADEGONDEDESNOYERS,85267
Mme,FLEURY,Gaëlle,Maire,Saint-Denis-du-Payré,Vendée,TAUBIRA Christiane,24/02/2022,VENDEE,85,52,85SAINTDENISDUPAYRE,85207
Mme,RIVIERE,Amélie,Conseillère départementale,,Vendée,THOUY Hélène,24/02/2022,VENDEE,85,52,85,
