Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,DUPIN,Joël,Maire,Issepts,Lot,ARTHAUD Nathalie,03/02/2022,LOT,46,76,46ISSEPTS,46133
M.,NAYRAC,Jean-Luc,Maire,Rudelle,Lot,HIDALGO Anne,03/02/2022,LOT,46,76,46RUDELLE,46242
M.,SALIS,Daniel,Maire,Le Bouyssou,Lot,KAZIB Anasse,03/02/2022,LOT,46,76,46LEBOUYSSOU,46036
M.,BES,Didier,Maire,Lavergne,Lot,LASSALLE Jean,03/02/2022,LOT,46,76,46LAVERGNE,46165
Mme,CALAS,Béatrice,Maire,Maxou,Lot,LASSALLE Jean,03/02/2022,LOT,46,76,46MAXOU,46188
M.,FOGARIZZU,Alain,Maire,Quissac,Lot,LASSALLE Jean,03/02/2022,LOT,46,76,46QUISSAC,46233
M.,COURTIN,Jean-Marie,Maire,Gourdon,Lot,MACRON Emmanuel,03/02/2022,LOT,46,76,46GOURDON,46127
M.,MAGOT,Stéphane,Maire,Peyrilles,Lot,MACRON Emmanuel,03/02/2022,LOT,46,76,46PEYRILLES,46219
M.,REQUIER,Jean-Claude,Sénateur,,Lot,MACRON Emmanuel,03/02/2022,LOT,46,76,46,
M.,VIGIE,Claude,Maire,Milhac,Lot,MACRON Emmanuel,03/02/2022,LOT,46,76,46MILHAC,46194
Mme,PIQUE,Marie,Conseillère régionale,Occitanie,Lot,ROUSSEL Fabien,03/02/2022,LOT,46,76,46OCCITANIE,
M.,POINSOT,Martin,Maire,Esclauzels,Lot,ROUSSEL Fabien,03/02/2022,LOT,46,76,46ESCLAUZELS,46092
Mme,VINEL,Marie-Claude,Maire,Felzins,Lot,TAUBIRA Christiane,03/02/2022,LOT,46,76,46FELZINS,46101
Mme,ALBERT,Catherine,Maire,Cahus,Lot,ARTHAUD Nathalie,08/02/2022,LOT,46,76,46CAHUS,46043
M.,COWLEY,Joël,Maire délégué d'une commune associée ou d'une commune déléguée,Porte-du-Quercy,Lot,ARTHAUD Nathalie,08/02/2022,LOT,46,76,46PORTEDUQUERCY,46033
