Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,ALLIOT,Jean-François,Maire,Villeneuve-la-Dondagre,Yonne,KUZMANOVIC Georges,01/02/2022,YONNE,89,27,89VILLENEUVELADONDAGRE,89459
Mme,CROUZET,Michèle,Députée,3ème circonscription,Yonne,MACRON Emmanuel,01/02/2022,YONNE,89,27,89EMECIRCONSCRIPTION,
M.,VECTEN,Yves,Conseiller départemental,,Yonne,MACRON Emmanuel,01/02/2022,YONNE,89,27,89,
M.,MAUFROY,Emmanuel,Maire,Pontigny,Yonne,DUPONT-AIGNAN Nicolas,03/02/2022,YONNE,89,27,89PONTIGNY,89307
M.,IDES,Didier,Maire,Sauvigny-le-Bois,Yonne,JADOT Yannick,03/02/2022,YONNE,89,27,89SAUVIGNYLEBOIS,89378
M.,MASSÉ,Jean,Maire,Saints-en-Puisaye,Yonne,JADOT Yannick,03/02/2022,YONNE,89,27,89SAINTSENPUISAYE,89367
Mme,BUSSON,Karine,Maire déléguée d'une commune associée ou d'une commune déléguée,Charny Orée de Puisaye,Yonne,KAZIB Anasse,03/02/2022,YONNE,89,27,89CHARNYOREEDEPUISAYE,89086
M.,CANCELA,Bruno,Maire délégué d'une commune associée ou d'une commune déléguée,Valravillon,Yonne,KAZIB Anasse,03/02/2022,YONNE,89,27,89VALRAVILLON,89196
M.,GAUJARD,Jean-Louis,Maire,Villiers-Louis,Yonne,LASSALLE Jean,03/02/2022,YONNE,89,27,89VILLIERSLOUIS,89471
M.,JAN,Bruno,Maire,Villecien,Yonne,LASSALLE Jean,03/02/2022,YONNE,89,27,89VILLECIEN,89452
M.,BARRET,Loïc,Maire,La Belliole,Yonne,MACRON Emmanuel,03/02/2022,YONNE,89,27,89LABELLIOLE,89036
M.,DA SILVA MOREIRA,Paulo,Maire,Treigny-Perreuse-Sainte-Colombe,Yonne,MACRON Emmanuel,03/02/2022,YONNE,89,27,89TREIGNYPERREUSESAINTECOLOMBE,89420
M.,DROUHIN,Alain,Maire,Bléneau,Yonne,MACRON Emmanuel,03/02/2022,YONNE,89,27,89BLENEAU,89046
Mme,EULRIET,Irène,Conseillère départementale,,Yonne,MACRON Emmanuel,03/02/2022,YONNE,89,27,89,
Mme,EVRARD,Marie-Agnès,Sénatrice,,Yonne,MACRON Emmanuel,03/02/2022,YONNE,89,27,89,
M.,GEORGES,William,Maire,Bagneaux,Yonne,MACRON Emmanuel,03/02/2022,YONNE,89,27,89BAGNEAUX,89027
M.,HARPER,Patrick,Maire,Cerisiers,Yonne,MACRON Emmanuel,03/02/2022,YONNE,89,27,89CERISIERS,89066
M.,HENRIAT,Pascal,Conseiller départemental,,Yonne,MACRON Emmanuel,03/02/2022,YONNE,89,27,89,
M.,SAULNIER-ARRIGHI,Jean-Philippe,Président d'un EPCI à fiscalité propre,CC de Puisaye-Forterre,Yonne,MACRON Emmanuel,03/02/2022,YONNE,89,27,89CCDEPUISAYEFORTERRE,
M.,VEYSSIÈRE,Philippe,Maire,Asquins,Yonne,MÉLENCHON Jean-Luc,03/02/2022,YONNE,89,27,89ASQUINS,89021
M.,BERTHAULT,Eric,Maire,Courtois-sur-Yonne,Yonne,PÉCRESSE Valérie,03/02/2022,YONNE,89,27,89COURTOISSURYONNE,89127
Mme,VERIEN,Dominique,Sénatrice,,Yonne,PÉCRESSE Valérie,03/02/2022,YONNE,89,27,89,
M.,BLIN,Patrick,Conseiller régional,Bourgogne-Franche-Comté,Yonne,ROUSSEL Fabien,03/02/2022,YONNE,89,27,89BOURGOGNEFRANCHECOMTE,
M.,BURIER,Philippe,Conseiller départemental,,Yonne,ROUSSEL Fabien,03/02/2022,YONNE,89,27,89,
M.,GOGLINS,François,Maire,Villemanoche,Yonne,ROUSSEL Fabien,03/02/2022,YONNE,89,27,89VILLEMANOCHE,89456
M.,CHILOT,Étienne,Maire,Montacher-Villegardin,Yonne,TAUBIRA Christiane,03/02/2022,YONNE,89,27,89MONTACHERVILLEGARDIN,89264
M.,CARRA,Jean-Claude,Maire,Brienon-sur-Armançon,Yonne,THOUY Hélène,03/02/2022,YONNE,89,27,89BRIENONSURARMANCON,89055
M.,DEGRYSE,Raymond,Maire,Venouse,Yonne,DUPONT-AIGNAN Nicolas,08/02/2022,YONNE,89,27,89VENOUSE,89437
M.,NÉZONDET,Sylvain,Maire,Vinneuf,Yonne,DUPONT-AIGNAN Nicolas,08/02/2022,YONNE,89,27,89VINNEUF,89480
M.,PAGNIER,Daniel,Maire,Courgenay,Yonne,DUPONT-AIGNAN Nicolas,08/02/2022,YONNE,89,27,89COURGENAY,89122
M.,SPAHN,Thierry,Maire,Villeblevin,Yonne,DUPONT-AIGNAN Nicolas,08/02/2022,YONNE,89,27,89VILLEBLEVIN,89449
M.,SORET,Nicolas,Maire,Joigny,Yonne,HIDALGO Anne,08/02/2022,YONNE,89,27,89JOIGNY,89206
M.,MOISELET-PARQUET,Frédéric,Maire,Lucy-sur-Cure,Yonne,KAZIB Anasse,08/02/2022,YONNE,89,27,89LUCYSURCURE,89233
Mme,RODRIGUES DA ROCHA,Karine,Maire déléguée d'une commune associée ou d'une commune déléguée,Valravillon,Yonne,KAZIB Anasse,08/02/2022,YONNE,89,27,89VALRAVILLON,89196
M.,DURAND,Thierry,Maire,Cruzy-le-Châtel,Yonne,KOENIG Gaspard,08/02/2022,YONNE,89,27,89CRUZYLECHATEL,89131
M.,CORDIER,Jérôme,Maire,Saint-Valérien,Yonne,LE PEN Marine,08/02/2022,YONNE,89,27,89SAINTVALERIEN,89370
Mme,BERTEIGNE,Brigitte,Maire,Chéroy,Yonne,MACRON Emmanuel,08/02/2022,YONNE,89,27,89CHEROY,89100
M.,CORNIOT,Thierry,Maire,Seignelay,Yonne,MACRON Emmanuel,08/02/2022,YONNE,89,27,89SEIGNELAY,89382
M.,LEPRUN,Jean-Louis,Maire,Mercy,Yonne,MACRON Emmanuel,08/02/2022,YONNE,89,27,89MERCY,89249
M.,RIGAULT,Jean-Michel,Maire,Druyes-les-Belles-Fontaines,Yonne,MACRON Emmanuel,08/02/2022,YONNE,89,27,89DRUYESLESBELLESFONTAINES,89148
Mme,ROUSSEAU,Annie,Maire,Savigny-en-Terre-Plaine,Yonne,MACRON Emmanuel,08/02/2022,YONNE,89,27,89SAVIGNYENTERREPLAINE,89379
M.,PERRIER,Benoît,Maire,Fontenoy,Yonne,MÉLENCHON Jean-Luc,08/02/2022,YONNE,89,27,89FONTENOY,89179
M.,RIGOLET,Patrick,Maire,Saint-Maurice-le-Vieil,Yonne,MÉLENCHON Jean-Luc,08/02/2022,YONNE,89,27,89SAINTMAURICELEVIEIL,89360
M.,VIGOUREUX,Louis,Maire,Tharot,Yonne,MÉLENCHON Jean-Luc,08/02/2022,YONNE,89,27,89THAROT,89410
M.,GIVORD,Jean-Luc,Maire,Paron,Yonne,PÉCRESSE Valérie,08/02/2022,YONNE,89,27,89PARON,89287
Mme,GRANDRUE,Margaux,Maire déléguée d'une commune associée ou d'une commune déléguée,Auxerre,Yonne,PÉCRESSE Valérie,08/02/2022,YONNE,89,27,89AUXERRE,89024
M.,HEITZMANN,Jordan,Conseiller départemental,,Yonne,PÉCRESSE Valérie,08/02/2022,YONNE,89,27,89,
M.,HEURLEY,Francis,Maire,Quenne,Yonne,PÉCRESSE Valérie,08/02/2022,YONNE,89,27,89QUENNE,89319
M.,LARRIVE,Guillaume,Député,1ère circonscription,Yonne,PÉCRESSE Valérie,08/02/2022,YONNE,89,27,89ERECIRCONSCRIPTION,
Mme,MOREAU,Dorothée,Maire,Bassou,Yonne,PÉCRESSE Valérie,08/02/2022,YONNE,89,27,89BASSOU,89029
M.,PARTONNAUD,Bernard,Maire,Trucy-sur-Yonne,Yonne,PÉCRESSE Valérie,08/02/2022,YONNE,89,27,89TRUCYSURYONNE,89424
M.,PIRMAN,Gilles,Maire,Saint-Clément,Yonne,PÉCRESSE Valérie,08/02/2022,YONNE,89,27,89SAINTCLEMENT,89338
M.,SACKEPEY,Gilles,Maire,Étivey,Yonne,ROUSSEL Fabien,08/02/2022,YONNE,89,27,89ETIVEY,89161
M.,BERTHOLLET,Charles,Maire,Rouvray,Yonne,ZEMMOUR Éric,08/02/2022,YONNE,89,27,89ROUVRAY,89328
Mme,DUPLESSY,Jacqueline,Maire,Coutarnoux,Yonne,ASSELINEAU François,10/02/2022,YONNE,89,27,89COUTARNOUX,89128
Mme,MAYDA,Karine,Maire déléguée d'une commune associée ou d'une commune déléguée,Ouanne,Yonne,ASSELINEAU François,10/02/2022,YONNE,89,27,89OUANNE,89283
Mme,MAZATEAU,Séverine,Maire,Bussy-le-Repos,Yonne,ASSELINEAU François,10/02/2022,YONNE,89,27,89BUSSYLEREPOS,89060
Mme,OLIVIERI,Maryse,Maire,Thory,Yonne,ASSELINEAU François,10/02/2022,YONNE,89,27,89THORY,89415
M.,SPEVAK,Florian,Maire,Brosses,Yonne,ASSELINEAU François,10/02/2022,YONNE,89,27,89BROSSES,89057
M.,BOURREAU,Dominique,Maire,Villeneuve-la-Guyard,Yonne,HIDALGO Anne,10/02/2022,YONNE,89,27,89VILLENEUVELAGUYARD,89460
M.,TISSIER,Jean-Pierre,Maire délégué d'une commune associée ou d'une commune déléguée,Montholon,Yonne,KUZMANOVIC Georges,10/02/2022,YONNE,89,27,89MONTHOLON,89003
M.,GONNET,Jean-Claude,Maire,Évry,Yonne,LASSALLE Jean,10/02/2022,YONNE,89,27,89EVRY,89162
M.,GUETTARD,Fabien,Maire,Prégilbert,Yonne,LASSALLE Jean,10/02/2022,YONNE,89,27,89PREGILBERT,89314
M.,BLAISE,Pascal,Conseiller régional,Bourgogne-Franche-Comté,Yonne,LE PEN Marine,10/02/2022,YONNE,89,27,89BOURGOGNEFRANCHECOMTE,
Mme,LOPEZ,Audrey,Conseillère régionale,Bourgogne-Franche-Comté,Yonne,LE PEN Marine,10/02/2022,YONNE,89,27,89BOURGOGNEFRANCHECOMTE,
M.,MORINIERE,Hervé,Maire,Beugnon,Yonne,LE PEN Marine,10/02/2022,YONNE,89,27,89BEUGNON,89041
M.,ODOUL,Julien,Conseiller régional,Bourgogne-Franche-Comté,Yonne,LE PEN Marine,10/02/2022,YONNE,89,27,89BOURGOGNEFRANCHECOMTE,
M.,ROSALIE,Xavier,Maire,Piffonds,Yonne,LE PEN Marine,10/02/2022,YONNE,89,27,89PIFFONDS,89298
M.,CHEYSSON,Christophe,Maire,Sainte-Vertu,Yonne,MÉLENCHON Jean-Luc,10/02/2022,YONNE,89,27,89SAINTEVERTU,89371
Mme,MAUDET,Catherine,Conseillère départementale,,Yonne,PÉCRESSE Valérie,10/02/2022,YONNE,89,27,89,
Mme,PATOURET,Sonia,Conseillère départementale,,Yonne,PÉCRESSE Valérie,10/02/2022,YONNE,89,27,89,
M.,SIOPATHIS,Magloire Steve,Maire,Appoigny,Yonne,PÉCRESSE Valérie,10/02/2022,YONNE,89,27,89APPOIGNY,89013
M.,MICHAUT,Jean,Maire,Beine,Yonne,DUPONT-AIGNAN Nicolas,15/02/2022,YONNE,89,27,89BEINE,89034
M.,GRILLET-AUBERT,Jean-Marc,Maire,Villevallier,Yonne,LASSALLE Jean,15/02/2022,YONNE,89,27,89VILLEVALLIER,89468
M.,ANTUNES,Stéphane,Maire,Champs-sur-Yonne,Yonne,MACRON Emmanuel,15/02/2022,YONNE,89,27,89CHAMPSSURYONNE,89077
M.,GCHWEINDER,Michel,Maire,Montréal,Yonne,MACRON Emmanuel,15/02/2022,YONNE,89,27,89MONTREAL,89267
Mme,BÄHR,Céline,Conseillère régionale,Bourgogne-Franche-Comté,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89BOURGOGNEFRANCHECOMTE,
M.,BAUSSART,Jean-Pierre,Maire,Saint-Aubin-sur-Yonne,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89SAINTAUBINSURYONNE,89335
M.,BOTIN,Marc,Maire,Dixmont,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89DIXMONT,89142
M.,BOUCHER,François,Maire,Migennes,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89MIGENNES,89257
M.,DELOT,Yves,Maire,Saint-Florentin,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89SAINTFLORENTIN,89345
M.,DUFOUR,Vincent,Maire,Ronchères,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89RONCHERES,89325
Mme,GUIBLAIN,Arminda,Maire,Monéteau,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89MONETEAU,89263
M.,LAVENTUREUX,Claude,Maire,Villenavotte,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89VILLENAVOTTE,89458
M.,MAUDET,Luc,Maire,Les Vallées de la Vanne,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89LESVALLEESDELAVANNE,89411
M.,PAILLARD,Gérard,Maire,Chastellux-sur-Cure,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89CHASTELLUXSURCURE,89089
Mme,PIEUX,Ghislaine,Conseillère départementale,,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89,
Mme,QUENTIN,Clarisse,Conseillère départementale,,Yonne,PÉCRESSE Valérie,15/02/2022,YONNE,89,27,89,
M.,DESCHAUMES,Philippe,Maire,Censy,Yonne,POUTOU Philippe,15/02/2022,YONNE,89,27,89CENSY,89064
M.,ANDRÉ,Gérard,Conseiller départemental,,Yonne,THOUY Hélène,15/02/2022,YONNE,89,27,89,
M.,MOREAU,Didier,Maire,Béon,Yonne,WAECHTER Antoine,15/02/2022,YONNE,89,27,89BEON,89037
M.,DARENNE,Christophe,Maire,Lichères-sur-Yonne,Yonne,ZEMMOUR Éric,15/02/2022,YONNE,89,27,89LICHERESSURYONNE,89225
M.,FRANCK,Jean-Dominique,Maire,Vermenton,Yonne,JADOT Yannick,17/02/2022,YONNE,89,27,89VERMENTON,89441
Mme,GALLY,Aline,Maire,Varennes,Yonne,LASSALLE Jean,17/02/2022,YONNE,89,27,89VARENNES,89430
M.,BEAUGER,Jean-Michel,Maire,Tharoiseau,Yonne,MACRON Emmanuel,17/02/2022,YONNE,89,27,89THAROISEAU,89409
M.,ABRY,Gilles,Conseiller départemental,,Yonne,PÉCRESSE Valérie,17/02/2022,YONNE,89,27,89,
M.,GAILLOT,Marc,Maire délégué d'une commune associée ou d'une commune déléguée,Vergigny,Yonne,ASSELINEAU François,22/02/2022,YONNE,89,27,89VERGIGNY,89439
M.,MIGNON,Didier,Maire,Sépeaux-Saint Romain,Yonne,ASSELINEAU François,22/02/2022,YONNE,89,27,89SEPEAUXSAINTROMAIN,89388
Mme,NOLET,Christelle,Maire,Domats,Yonne,ASSELINEAU François,22/02/2022,YONNE,89,27,89DOMATS,89144
M.,MOREAU,Patrick,Maire,Foissy-lès-Vézelay,Yonne,DUPONT-AIGNAN Nicolas,22/02/2022,YONNE,89,27,89FOISSYLESVEZELAY,89170
M.,COLOMBINI,Serge,Maire délégué d'une commune associée ou d'une commune déléguée,Charny Orée de Puisaye,Yonne,KAZIB Anasse,22/02/2022,YONNE,89,27,89CHARNYOREEDEPUISAYE,89086
Mme,AUBERT,Régine,Maire,Plessis-Saint-Jean,Yonne,MACRON Emmanuel,22/02/2022,YONNE,89,27,89PLESSISSAINTJEAN,89302
M.,VILLAIN,Yannick,Maire,La Celle-Saint-Cyr,Yonne,MACRON Emmanuel,22/02/2022,YONNE,89,27,89LACELLESAINTCYR,89063
