Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,FOUCHET,Pierre,Maire,Menetou-Salon,Cher,JADOT Yannick,01/02/2022,CHER,18,24,18MENETOUSALON,18145
M.,GAUCHERON,Olivier,Maire,Verdigny,Cher,PÉCRESSE Valérie,01/02/2022,CHER,18,24,18VERDIGNY,18274
Mme,PEREZ,Isabelle,Maire,Mornay-sur-Allier,Cher,ARTHAUD Nathalie,03/02/2022,CHER,18,24,18MORNAYSURALLIER,18155
M.,PIERRE,Rémi,Maire,Jars,Cher,DUPONT-AIGNAN Nicolas,03/02/2022,CHER,18,24,18JARS,18117
M.,DURAND,Denis,Maire,Bengy-sur-Craon,Cher,KUZMANOVIC Georges,03/02/2022,CHER,18,24,18BENGYSURCRAON,18027
M.,DE LA TOCNAYE,Thibaut,Conseiller régional,Centre-Val De Loire,Cher,LE PEN Marine,03/02/2022,CHER,18,24,18CENTREVALDELOIRE,
M.,CORMIER-BOULIGEON,François,Député,1ère circonscription,Cher,MACRON Emmanuel,03/02/2022,CHER,18,24,18ERECIRCONSCRIPTION,
Mme,ESSAYAN,Nadia,Députée,2ème circonscription,Cher,MACRON Emmanuel,03/02/2022,CHER,18,24,18EMECIRCONSCRIPTION,
M.,COQUIN,Christophe,Conseiller régional,Centre-Val De Loire,Cher,MÉLENCHON Jean-Luc,03/02/2022,CHER,18,24,18CENTREVALDELOIRE,
M.,FLEURY,Jacques,Conseiller départemental,,Cher,PÉCRESSE Valérie,03/02/2022,CHER,18,24,18,
Mme,RICHER,Marie-Pierre,Sénatrice,,Cher,PÉCRESSE Valérie,03/02/2022,CHER,18,24,18,
M.,KATITSCH,Michel,Maire,Villegenon,Cher,ARTHAUD Nathalie,08/02/2022,CHER,18,24,18VILLEGENON,18284
Mme,BEN AHMED,Zéhira,Conseillère départementale,,Cher,HIDALGO Anne,08/02/2022,CHER,18,24,18,
Mme,FERRON,Julie,Conseillère régionale,Centre-Val De Loire,Cher,HIDALGO Anne,08/02/2022,CHER,18,24,18CENTREVALDELOIRE,
M.,FOURNIÉ,Philippe,Conseiller régional,Centre-Val De Loire,Cher,HIDALGO Anne,08/02/2022,CHER,18,24,18CENTREVALDELOIRE,
M.,COSTE,Ludo,Maire,Chârost,Cher,JADOT Yannick,08/02/2022,CHER,18,24,18CHAROST,18055
Mme,RIVET,Michelle,Maire,Marçais,Cher,JADOT Yannick,08/02/2022,CHER,18,24,18MARCAIS,18136
Mme,LOUISIN,Ambre,Conseillère régionale,Centre-Val De Loire,Cher,LE PEN Marine,08/02/2022,CHER,18,24,18CENTREVALDELOIRE,
M.,COSYNS,Louis,Maire,Dun-sur-Auron,Cher,PÉCRESSE Valérie,08/02/2022,CHER,18,24,18DUNSURAURON,18087
M.,DALLOIS,David,Maire,Ivoy-le-Pré,Cher,PÉCRESSE Valérie,08/02/2022,CHER,18,24,18IVOYLEPRE,18115
M.,PRELY,Damien,Maire,Chéry,Cher,PÉCRESSE Valérie,08/02/2022,CHER,18,24,18CHERY,18064
Mme,GRENIER-RIGNOUX,Laure,Maire,Foëcy,Cher,ROUSSEL Fabien,08/02/2022,CHER,18,24,18FOECY,18096
M.,DUBOIN,Hugues,Maire,Ennordres,Cher,ZEMMOUR Éric,08/02/2022,CHER,18,24,18ENNORDRES,18088
M.,PERROT,Francis,Maire,Saint-Hilaire-en-Lignières,Cher,LE PEN Marine,10/02/2022,CHER,18,24,18SAINTHILAIREENLIGNIERES,18216
M.,GARCIA,Stéphane,Maire,Saint-Just,Cher,MACRON Emmanuel,10/02/2022,CHER,18,24,18SAINTJUST,18218
Mme,BAUDOUIN,Marie-Christine,Maire,Saint-Germain-du-Puy,Cher,ROUSSEL Fabien,10/02/2022,CHER,18,24,18SAINTGERMAINDUPUY,18213
Mme,ROUZIER,Pascale,Maire,Aubinges,Cher,ARTHAUD Nathalie,15/02/2022,CHER,18,24,18AUBINGES,18016
M.,YVON,Julien,Maire,Limeux,Cher,ARTHAUD Nathalie,15/02/2022,CHER,18,24,18LIMEUX,18128
M.,MÉCHIN,Serge,Conseiller départemental,,Cher,HIDALGO Anne,15/02/2022,CHER,18,24,18,
Mme,ROBINSON,Sakina,Conseillère départementale,,Cher,HIDALGO Anne,15/02/2022,CHER,18,24,18,
M.,BLANCHARD,Alain,Maire,Avord,Cher,PÉCRESSE Valérie,15/02/2022,CHER,18,24,18AVORD,18018
Mme,DE CHOULOT,Bénédicte,Conseillère départementale,,Cher,PÉCRESSE Valérie,15/02/2022,CHER,18,24,18,
