Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,BOUCHE,Frederic,Maire,Villeparisis,Seine-et-Marne,HIDALGO Anne,01/02/2022,SEINEETMARNE,77,11,77VILLEPARISIS,77514
Mme,DO,Stéphanie,Députée,10ème circonscription,Seine-et-Marne,MACRON Emmanuel,01/02/2022,SEINEETMARNE,77,11,77EMECIRCONSCRIPTION,
M.,FORTIN,Philippe,Maire,Longueville,Seine-et-Marne,MACRON Emmanuel,01/02/2022,SEINEETMARNE,77,11,77LONGUEVILLE,77260
M.,HOURDÉ,Achille,Maire,Jaignes,Seine-et-Marne,MACRON Emmanuel,01/02/2022,SEINEETMARNE,77,11,77JAIGNES,77235
Mme,TALLET,Maud,Maire,Champs-sur-Marne,Seine-et-Marne,ROUSSEL Fabien,01/02/2022,SEINEETMARNE,77,11,77CHAMPSSURMARNE,77083
Mme,MAGNE,Line,Maire,Moissy-Cramayel,Seine-et-Marne,HIDALGO Anne,03/02/2022,SEINEETMARNE,77,11,77MOISSYCRAMAYEL,77296
M.,MIGUEL,Paul,Conseiller régional,Île-De-France,Seine-et-Marne,HIDALGO Anne,03/02/2022,SEINEETMARNE,77,11,77ILEDEFRANCE,
M.,DEYSSON,François,Maire,Villecerf,Seine-et-Marne,LASSALLE Jean,03/02/2022,SEINEETMARNE,77,11,77VILLECERF,77501
Mme,DEMONCHY,Martine,Conseillère régionale,Île-De-France,Seine-et-Marne,LE PEN Marine,03/02/2022,SEINEETMARNE,77,11,77ILEDEFRANCE,
M.,FAUVERGUE,Jean-Michel,Député,8ème circonscription,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77EMECIRCONSCRIPTION,
M.,FENOT,Jean-Paul,Maire,Gouaix,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77GOUAIX,77208
M.,JOZON,Michel,Maire,La Ferté-Gaucher,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77LAFERTEGAUCHER,77182
M.,KELYOR,Alain,Maire,Émerainville,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77EMERAINVILLE,77169
M.,KOKOUENDO,Rodrigue,Député,7ème circonscription,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77EMECIRCONSCRIPTION,
Mme,LEMOINE,Patricia,Députée,5ème circonscription,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77EMECIRCONSCRIPTION,
Mme,LUQUET,Aude,Députée,1ère circonscription,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77ERECIRCONSCRIPTION,
M.,PEUTOT,Christian,Maire,Faÿ-lès-Nemours,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77FAYLESNEMOURS,77178
Mme,PEYRON,Michèle,Députée,9ème circonscription,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77EMECIRCONSCRIPTION,
Mme,PICARD,Laurence,Maire,Coulommiers,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77COULOMMIERS,77131
M.,VOGEL,Louis,Maire,Melun,Seine-et-Marne,MACRON Emmanuel,03/02/2022,SEINEETMARNE,77,11,77MELUN,77288
M.,CIBIER,Christian,Maire,Verneuil-l'Étang,Seine-et-Marne,MÉLENCHON Jean-Luc,03/02/2022,SEINEETMARNE,77,11,77VERNEUILLETANG,77493
M.,DE MEYRIGNAC,Henri,Maire,Vaux-le-Pénil,Seine-et-Marne,MÉLENCHON Jean-Luc,03/02/2022,SEINEETMARNE,77,11,77VAUXLEPENIL,77487
M.,AUZET,Alain,Maire,Réau,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77REAU,77384
Mme,BOUCHET BELLECOURT,Sylvie,Députée,2ème circonscription,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77EMECIRCONSCRIPTION,
M.,CAUX,Nicolas,Maire,Faremoutiers,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77FAREMOUTIERS,77176
Mme,CHAIN-LARCHÉ,Anne,Sénatrice,,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77,
M.,COLAISSEAU,Olivier,Maire,Chanteloup-en-Brie,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77CHANTELOUPENBRIE,77085
M.,COUPAS,Sébastien,Maire,Rampillon,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77RAMPILLON,77383
M.,CUYPERS,Pierre,Sénateur,,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77,
M.,DELANNOY,Jean-Pierre,Maire,Chalmaison,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77CHALMAISON,77076
M.,DENAMIEL,Alexandre,Maire,Pézarches,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77PEZARCHES,77360
M.,DERVIN,José,Maire,La Trétoire,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77LATRETOIRE,77472
M.,DHORBAIT,Guy,Maire,Boissy-le-Châtel,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77BOISSYLECHATEL,77042
M.,DURAND,Jean-Louis,Maire,Marchémoret,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77MARCHEMORET,77273
Mme,FLAMENT-BJARSTAL,Véronique,Maire,Magny-le-Hongre,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77MAGNYLEHONGRE,77268
Mme,GARREAU,Isoline,Maire,Diant,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77DIANT,77158
M.,GOUHOURY,Pascal,Conseiller départemental,,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77,
M.,LABATUT,Jean-Luc,Maire,Vanvillé,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77VANVILLE,77481
Mme,LACROUTE,Valérie,Conseillère régionale,Île-De-France,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77ILEDEFRANCE,
M.,MORIN,Olivier,Conseiller départemental,,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77,
Mme,MOTHRÉ,Béatrice,Maire,Fontaine-le-Port,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77FONTAINELEPORT,77188
Mme,PARISY,Anne,Maire,Les Chapelles-Bourbon,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77LESCHAPELLESBOURBON,77091
Mme,PASQUIER,Véronique,Conseillère départementale,,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77,
Mme,PERIGAULT,Isabelle,Présidente d'un EPCI à fiscalité propre,CC Val Briard,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77CCVALBRIARD,
M.,POTEAU,Christian,Maire,Machault,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77MACHAULT,77266
M.,ROBIN,Marc,Maire,Boutigny,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77BOUTIGNY,77049
M.,RODRIGUEZ,Dominique,Maire,Presles-en-Brie,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77PRESLESENBRIE,77377
Mme,RUCHETON,Béatrice,Conseillère départementale,,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77,
Mme,SAMSON,Véronique,Maire,Meigneux,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77MEIGNEUX,77286
Mme,SOSINSKI,Sandrine,Maire,Donnemarie-Dontilly,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77DONNEMARIEDONTILLY,77159
M.,SZYSZKA,Jean Lou,Maire,Messy,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77MESSY,77292
M.,THIERIOT,Jean-Louis,Député,3ème circonscription,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77EMECIRCONSCRIPTION,
Mme,THOMAS,Claudine,Sénatrice,,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77,
Mme,TORTRAT,Nathalie,Maire,Gouvernes,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77GOUVERNES,77209
Mme,VAN,Thi Hong Chau,Conseillère régionale,Île-De-France,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77ILEDEFRANCE,
M.,VANDERBISE,Xavier,Conseiller départemental,,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77,
M.,VECTEN,Pascal,Maire,Le Plessis-l'Évêque,Seine-et-Marne,PÉCRESSE Valérie,03/02/2022,SEINEETMARNE,77,11,77LEPLESSISLEVEQUE,77366
M.,MAILLARD,Patrick,Maire,Jossigny,Seine-et-Marne,POUTOU Philippe,03/02/2022,SEINEETMARNE,77,11,77JOSSIGNY,77237
M.,RENAULT,Gilles,Maire,Saint-Ouen-sur-Morin,Seine-et-Marne,POUTOU Philippe,03/02/2022,SEINEETMARNE,77,11,77SAINTOUENSURMORIN,77429
Mme,MARGATÉ,Marianne,Conseillère départementale,,Seine-et-Marne,ROUSSEL Fabien,03/02/2022,SEINEETMARNE,77,11,77,
Mme,MARIE-MELLARE,Aline,Maire,Germigny-l'Évêque,Seine-et-Marne,THOUY Hélène,03/02/2022,SEINEETMARNE,77,11,77GERMIGNYLEVEQUE,77203
M.,VUILLAUME,Didier,Maire,Sammeron,Seine-et-Marne,ARTHAUD Nathalie,08/02/2022,SEINEETMARNE,77,11,77SAMMERON,77440
M.,GAUTRY,Jean-Claude,Maire,Paroy,Seine-et-Marne,ASSELINEAU François,08/02/2022,SEINEETMARNE,77,11,77PAROY,77355
M.,ROLLIN,Michel,Maire,Châtres,Seine-et-Marne,DUPONT-AIGNAN Nicolas,08/02/2022,SEINEETMARNE,77,11,77CHATRES,77104
M.,ÉBLÉ,Vincent,Sénateur,,Seine-et-Marne,HIDALGO Anne,08/02/2022,SEINEETMARNE,77,11,77,
M.,LE LAY-FELZINE,Guillaume,Maire,Torcy,Seine-et-Marne,HIDALGO Anne,08/02/2022,SEINEETMARNE,77,11,77TORCY,77468
Mme,LE MEUR,Stéphanie,Conseillère régionale,Île-De-France,Seine-et-Marne,HIDALGO Anne,08/02/2022,SEINEETMARNE,77,11,77ILEDEFRANCE,
M.,YUSTE,Andre,Maire,Lognes,Seine-et-Marne,HIDALGO Anne,08/02/2022,SEINEETMARNE,77,11,77LOGNES,77258
M.,DUROX,Aymeric,Conseiller régional,Île-De-France,Seine-et-Marne,LE PEN Marine,08/02/2022,SEINEETMARNE,77,11,77ILEDEFRANCE,
M.,JACOTIN,Bernard,Maire,Beautheil-Saints,Seine-et-Marne,MACRON Emmanuel,08/02/2022,SEINEETMARNE,77,11,77BEAUTHEILSAINTS,77433
Mme,MELOT,Colette,Sénatrice,,Seine-et-Marne,MACRON Emmanuel,08/02/2022,SEINEETMARNE,77,11,77,
M.,PREVOST,Jean Jacques,Maire,Coutevroult,Seine-et-Marne,MACRON Emmanuel,08/02/2022,SEINEETMARNE,77,11,77COUTEVROULT,77141
M.,JURAVER,Philippe,Conseiller régional,Île-De-France,Seine-et-Marne,MÉLENCHON Jean-Luc,08/02/2022,SEINEETMARNE,77,11,77ILEDEFRANCE,
M.,AGUIN,Julien,Maire,Voisenon,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77VOISENON,77528
M.,BATTAIL,Gilles,Maire,Dammarie-les-Lys,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77DAMMARIELESLYS,77152
Mme,BEAUVAIS,Bernadette,Maire,Étrépilly,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77ETREPILLY,77173
M.,CAUMARTIN,Pierre,Maire,Maison-Rouge,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77MAISONROUGE,77272
M.,COPE,Jean-François,Maire,Meaux,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77MEAUX,77284
M.,DESCROUET,Philippe,Président d'un EPCI à fiscalité propre,CA Val d'Europe Agglomération,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77CAVALDEUROPEAGGLOMERATION,
M.,DROMIGNY,Sébastien,Maire,Saint-Just-en-Brie,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77SAINTJUSTENBRIE,77416
M.,DUBOSC,Yann,Maire,Bussy-Saint-Georges,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77BUSSYSAINTGEORGES,77058
M.,GEOFFROY,Guy,Maire,Combs-la-Ville,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77COMBSLAVILLE,77122
M.,JACOB,Christian,Député,4ème circonscription,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77EMECIRCONSCRIPTION,
M.,LANGLET,Bernard René,Maire,Saint-Brice,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77SAINTBRICE,77403
M.,LAVENKA,Olivier,Maire,Provins,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77PROVINS,77379
M.,LECOQ,Claude,Maire,Leudon-en-Brie,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77LEUDONENBRIE,77250
Mme,LEVAILLANT,Pascale,Maire,Lumigny-Nesles-Ormeaux,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77LUMIGNYNESLESORMEAUX,77264
M.,PARIGI,Jean-François,Conseiller départemental,,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77,
M.,POUILLOT,Ludovic,Maire,Neufmoutiers-en-Brie,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77NEUFMOUTIERSENBRIE,77336
M.,PRIOUX,Pierre-François,Maire,Pamfou,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77PAMFOU,77354
M.,RABASTE,Brice,Maire,Chelles,Seine-et-Marne,PÉCRESSE Valérie,08/02/2022,SEINEETMARNE,77,11,77CHELLES,77108
