Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,BOUNON,Eric,Maire,Lunac,Aveyron,LASSALLE Jean,01/02/2022,AVEYRON,12,76,12LUNAC,12135
Mme,BESSAOU,Magali,Conseillère départementale,,Aveyron,PÉCRESSE Valérie,01/02/2022,AVEYRON,12,76,12,
M.,BESSAC,Alain,Maire,La Capelle-Bleys,Aveyron,ARTHAUD Nathalie,03/02/2022,AVEYRON,12,76,12LACAPELLEBLEYS,12054
M.,NEGRE,Jean Marc,Maire,Tauriac-de-Camarès,Aveyron,ASSELINEAU François,03/02/2022,AVEYRON,12,76,12TAURIACDECAMARES,12275
M.,RIVIER,Pascal,Maire,Tournemire,Aveyron,ASSELINEAU François,03/02/2022,AVEYRON,12,76,12TOURNEMIRE,12282
M.,ESPIE,Gabriel,Maire,Camjac,Aveyron,LASSALLE Jean,03/02/2022,AVEYRON,12,76,12CAMJAC,12046
M.,SANNIÉ,Jean-Louis,Maire,La Capelle-Bonance,Aveyron,LASSALLE Jean,03/02/2022,AVEYRON,12,76,12LACAPELLEBONANCE,12055
Mme,VIDAL-CONDOMINES,Marina,Maire,Montclar,Aveyron,LASSALLE Jean,03/02/2022,AVEYRON,12,76,12MONTCLAR,12149
Mme,BLANC,Anne,Députée,2ème circonscription,Aveyron,MACRON Emmanuel,03/02/2022,AVEYRON,12,76,12EMECIRCONSCRIPTION,
M.,MAZARS,Stéphane,Député,1ère circonscription,Aveyron,MACRON Emmanuel,03/02/2022,AVEYRON,12,76,12ERECIRCONSCRIPTION,
M.,ASSIER,Claude,Conseiller départemental,,Aveyron,PÉCRESSE Valérie,03/02/2022,AVEYRON,12,76,12,
M.,DELMAS,Jean,Maire,Lacroix-Barrez,Aveyron,PÉCRESSE Valérie,03/02/2022,AVEYRON,12,76,12LACROIXBARREZ,12118
M.,MAZET,Pascal,Conseiller régional,Occitanie,Aveyron,ROUSSEL Fabien,03/02/2022,AVEYRON,12,76,12OCCITANIE,
M.,CARLES,Clément,Conseiller régional,Occitanie,Aveyron,HIDALGO Anne,08/02/2022,AVEYRON,12,76,12OCCITANIE,
Mme,GAZEL,Emmanuelle,Maire,Millau,Aveyron,HIDALGO Anne,08/02/2022,AVEYRON,12,76,12MILLAU,12145
M.,ARVIEU,Michel,Maire,Gissac,Aveyron,LASSALLE Jean,08/02/2022,AVEYRON,12,76,12GISSAC,12109
M.,CHIBAUDEL,Claude,Maire,Montagnol,Aveyron,LASSALLE Jean,08/02/2022,AVEYRON,12,76,12MONTAGNOL,12147
M.,GARDÉ,Jacques,Maire,Prades-Salars,Aveyron,LASSALLE Jean,08/02/2022,AVEYRON,12,76,12PRADESSALARS,12188
M.,GIGANON,Philippe,Maire,Peux-et-Couffouleux,Aveyron,LASSALLE Jean,08/02/2022,AVEYRON,12,76,12PEUXETCOUFFOULEUX,12179
M.,MILESI,Jean,Maire,Mélagues,Aveyron,LASSALLE Jean,08/02/2022,AVEYRON,12,76,12MELAGUES,12143
M.,TOUZET,Cyril,Maire,Camarès,Aveyron,LASSALLE Jean,08/02/2022,AVEYRON,12,76,12CAMARES,12044
M.,LELEU,Bruno,Conseiller régional,Occitanie,Aveyron,LE PEN Marine,08/02/2022,AVEYRON,12,76,12OCCITANIE,
Mme,CAILLIAU-DELEU,Christiane,Maire,Martrin,Aveyron,MACRON Emmanuel,08/02/2022,AVEYRON,12,76,12MARTRIN,12141
Mme,CAYLA,Florence,Maire,Sébazac-Concourès,Aveyron,MACRON Emmanuel,08/02/2022,AVEYRON,12,76,12SEBAZACCONCOURES,12264
Mme,CAZARD,Annie,Conseillère départementale,,Aveyron,PÉCRESSE Valérie,08/02/2022,AVEYRON,12,76,12,
M.,DAVID,Sébastien,Maire,Saint-Affrique,Aveyron,PÉCRESSE Valérie,08/02/2022,AVEYRON,12,76,12SAINTAFFRIQUE,12208
Mme,RIVIERE,Hélène,Conseillère départementale,,Aveyron,PÉCRESSE Valérie,08/02/2022,AVEYRON,12,76,12,
M.,VIALA,Arnaud,Conseiller départemental,,Aveyron,PÉCRESSE Valérie,08/02/2022,AVEYRON,12,76,12,
M.,CADAUX,Didier,Maire,Saint-Georges-de-Luzençon,Aveyron,POUTOU Philippe,08/02/2022,AVEYRON,12,76,12SAINTGEORGESDELUZENCON,12225
Mme,NEGROS,Bernadette,Maire,Sauclières,Aveyron,POUTOU Philippe,08/02/2022,AVEYRON,12,76,12SAUCLIERES,12260
Mme,POLYCARPE,Annie,Maire,La Roque-Sainte-Marguerite,Aveyron,POUTOU Philippe,08/02/2022,AVEYRON,12,76,12LAROQUESAINTEMARGUERITE,12204
M.,LADRECH,Jean-Pierre,Maire,Firmi,Aveyron,ROUSSEL Fabien,08/02/2022,AVEYRON,12,76,12FIRMI,12100
M.,FAUCHER,Gilbert,Maire,Paulhe,Aveyron,ASSELINEAU François,10/02/2022,AVEYRON,12,76,12PAULHE,12178
M.,LACOMBE,Christian,Maire,Prévinquières,Aveyron,ASSELINEAU François,10/02/2022,AVEYRON,12,76,12PREVINQUIERES,12190
M.,SLEIZAK,Richard,Maire,Saint-Sernin-sur-Rance,Aveyron,LASSALLE Jean,10/02/2022,AVEYRON,12,76,12SAINTSERNINSURRANCE,12248
M.,TEYSSEDRE,Christian,Maire,Rodez,Aveyron,MACRON Emmanuel,10/02/2022,AVEYRON,12,76,12RODEZ,12202
M.,BOISSIERE,Benjamin,Maire,Saint-Beauzély,Aveyron,MÉLENCHON Jean-Luc,10/02/2022,AVEYRON,12,76,12SAINTBEAUZELY,12213
M.,JULIEN,Serge,Conseiller départemental,,Aveyron,PÉCRESSE Valérie,10/02/2022,AVEYRON,12,76,12,
Mme,SOLIER-ASSIER,Anne-Claire,Maire,Rebourguil,Aveyron,PÉCRESSE Valérie,10/02/2022,AVEYRON,12,76,12REBOURGUIL,12195
Mme,ORCEL,Karine,Conseillère départementale,,Aveyron,POUTOU Philippe,10/02/2022,AVEYRON,12,76,12,
M.,DENOIT,Jean-Louis,Maire,Viviez,Aveyron,ROUSSEL Fabien,10/02/2022,AVEYRON,12,76,12VIVIEZ,12305
M.,MAURY,David,Maire,Balaguier-sur-Rance,Aveyron,ASSELINEAU François,15/02/2022,AVEYRON,12,76,12BALAGUIERSURRANCE,12019
M.,SALES,Guy,Maire,Arnac-sur-Dourdou,Aveyron,ASSELINEAU François,15/02/2022,AVEYRON,12,76,12ARNACSURDOURDOU,12009
M.,FIOL,Richard,Maire,Nant,Aveyron,HIDALGO Anne,15/02/2022,AVEYRON,12,76,12NANT,12168
M.,DELOUS,Francis,Maire,Asprières,Aveyron,JADOT Yannick,15/02/2022,AVEYRON,12,76,12ASPRIERES,12012
M.,COUDERC,Vivian,Maire,Rieupeyroux,Aveyron,MACRON Emmanuel,15/02/2022,AVEYRON,12,76,12RIEUPEYROUX,12198
M.,ALEXANDRE,Laurent,Maire,Aubin,Aveyron,MÉLENCHON Jean-Luc,15/02/2022,AVEYRON,12,76,12AUBIN,12013
Mme,DURAND,Kateline,Conseillère départementale,,Aveyron,MÉLENCHON Jean-Luc,15/02/2022,AVEYRON,12,76,12,
Mme,BESSIERE,Martine,Maire,Curières,Aveyron,MIGUET Nicolas,15/02/2022,AVEYRON,12,76,12CURIERES,12088
M.,ANGLARS,Jean-Claude,Sénateur,,Aveyron,PÉCRESSE Valérie,15/02/2022,AVEYRON,12,76,12,
M.,AT,André,Maire,Crespin,Aveyron,PÉCRESSE Valérie,15/02/2022,AVEYRON,12,76,12CRESPIN,12085
M.,AYRINHAC,Daniel,Maire,Vézins-de-Lévézou,Aveyron,PÉCRESSE Valérie,15/02/2022,AVEYRON,12,76,12VEZINSDELEVEZOU,12294
M.,MOULIERES,Lucien,Maire,Viala-du-Pas-de-Jaux,Aveyron,PÉCRESSE Valérie,15/02/2022,AVEYRON,12,76,12VIALADUPASDEJAUX,12295
Mme,ROUX,Maryse,Maire,La Couvertoirade,Aveyron,POUTOU Philippe,15/02/2022,AVEYRON,12,76,12LACOUVERTOIRADE,12082
M.,CARRIERE,François,Maire,Boussac,Aveyron,LASSALLE Jean,17/02/2022,AVEYRON,12,76,12BOUSSAC,12032
M.,DELPECH,Michel,Maire,Monteils,Aveyron,LASSALLE Jean,17/02/2022,AVEYRON,12,76,12MONTEILS,12150
M.,CANITROT,Alexis,Président d'un EPCI à fiscalité propre,CC de Lévézou Pareloup,Aveyron,PÉCRESSE Valérie,17/02/2022,AVEYRON,12,76,12CCDELEVEZOUPARELOUP,
M.,BERARD,Stéphane,Maire,Capdenac-Gare,Aveyron,HIDALGO Anne,22/02/2022,AVEYRON,12,76,12CAPDENACGARE,12052
Mme,ANGLADE,Clémence,Maire déléguée d'une commune associée ou d'une commune déléguée,Sévérac d'Aveyron,Aveyron,MÉLENCHON Jean-Luc,22/02/2022,AVEYRON,12,76,12SEVERACDAVEYRON,12270
M.,BLANC,Gilbert,Maire,Najac,Aveyron,MÉLENCHON Jean-Luc,22/02/2022,AVEYRON,12,76,12NAJAC,12167
M.,MOURIES,Jérôme,Maire,Verrières,Aveyron,POUTOU Philippe,22/02/2022,AVEYRON,12,76,12VERRIERES,12291
M.,BACH,Raphaël,Maire,Pierrefiche,Aveyron,ZEMMOUR Éric,22/02/2022,AVEYRON,12,76,12PIERREFICHE,12182
M.,CASTANIER,Bernard,Maire,Lestrade-et-Thouels,Aveyron,ZEMMOUR Éric,22/02/2022,AVEYRON,12,76,12LESTRADEETTHOUELS,12129
Mme,TENDIL,Lysiane,Maire,Saint-Jean-du-Bruel,Aveyron,ZEMMOUR Éric,22/02/2022,AVEYRON,12,76,12SAINTJEANDUBRUEL,12231
M.,ORCIBAL,Jean-Sébastien,Maire,Villefranche-de-Rouergue,Aveyron,MACRON Emmanuel,24/02/2022,AVEYRON,12,76,12VILLEFRANCHEDEROUERGUE,12300
M.,CALVET,Jean-Louis,Maire,Creissels,Aveyron,POUTOU Philippe,24/02/2022,AVEYRON,12,76,12CREISSELS,12084
M.,COMBET,Arnaud,Conseiller départemental,,Aveyron,ROUSSEL Fabien,24/02/2022,AVEYRON,12,76,12,
