Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,JOUVE,Michel,Maire,Flassan,Vaucluse,LASSALLE Jean,03/02/2022,VAUCLUSE,84,93,84FLASSAN,84046
Mme,CHABAUD-GEVA,Laurence,Maire,Saumane-de-Vaucluse,Vaucluse,MACRON Emmanuel,03/02/2022,VAUCLUSE,84,93,84SAUMANEDEVAUCLUSE,84124
M.,RIPERT,Gilles,Maire,Caseneuve,Vaucluse,MACRON Emmanuel,03/02/2022,VAUCLUSE,84,93,84CASENEUVE,84032
M.,SILVESTRE,Claude,Maire,Lagnes,Vaucluse,MACRON Emmanuel,03/02/2022,VAUCLUSE,84,93,84LAGNES,84062
Mme,ZITOUNI,Souad,Députée,1ère circonscription,Vaucluse,MACRON Emmanuel,03/02/2022,VAUCLUSE,84,93,84ERECIRCONSCRIPTION,
Mme,BOUCHET,Suzanne,Conseillère départementale,,Vaucluse,PÉCRESSE Valérie,03/02/2022,VAUCLUSE,84,93,84,
M.,MILON,Alain,Sénateur,,Vaucluse,PÉCRESSE Valérie,03/02/2022,VAUCLUSE,84,93,84,
M.,TARTANSON,Pierre,Maire,Rustrel,Vaucluse,THOUY Hélène,03/02/2022,VAUCLUSE,84,93,84RUSTREL,84103
M.,LEAUNE,Fabrice,Maire,Lagarde-Paréol,Vaucluse,DUPONT-AIGNAN Nicolas,08/02/2022,VAUCLUSE,84,93,84LAGARDEPAREOL,84061
Mme,DUBOIS,Annick,Conseillère départementale,,Vaucluse,HIDALGO Anne,08/02/2022,VAUCLUSE,84,93,84,
Mme,HELLE,Cécile,Maire,Avignon,Vaucluse,HIDALGO Anne,08/02/2022,VAUCLUSE,84,93,84AVIGNON,84007
M.,STANZIONE,Lucien,Sénateur,,Vaucluse,HIDALGO Anne,08/02/2022,VAUCLUSE,84,93,84,
M.,ALLEL,Samir,Conseiller départemental,,Vaucluse,JADOT Yannick,08/02/2022,VAUCLUSE,84,93,84,
M.,ROUX,Ghislain,Maire,Malemort-du-Comtat,Vaucluse,LASSALLE Jean,08/02/2022,VAUCLUSE,84,93,84MALEMORTDUCOMTAT,84070
M.,MORENAS,Adrien,Député,3ème circonscription,Vaucluse,MACRON Emmanuel,08/02/2022,VAUCLUSE,84,93,84EMECIRCONSCRIPTION,
M.,PEYRON,Christian,Maire,Mondragon,Vaucluse,MACRON Emmanuel,08/02/2022,VAUCLUSE,84,93,84MONDRAGON,84078
M.,AUBERT,Julien,Député,5ème circonscription,Vaucluse,PÉCRESSE Valérie,08/02/2022,VAUCLUSE,84,93,84EMECIRCONSCRIPTION,
M.,BLANC,Jean-Baptiste,Sénateur,,Vaucluse,PÉCRESSE Valérie,08/02/2022,VAUCLUSE,84,93,84,
Mme,CRESP,Delphine,Maire,Cabrières-d'Avignon,Vaucluse,PÉCRESSE Valérie,08/02/2022,VAUCLUSE,84,93,84CABRIERESDAVIGNON,84025
M.,VALAYER,Pierre-André,Maire,Richerenches,Vaucluse,PÉCRESSE Valérie,08/02/2022,VAUCLUSE,84,93,84RICHERENCHES,84097
M.,MOUREAU,Guy,Maire,Entraigues-sur-la-Sorgue,Vaucluse,ROUSSEL Fabien,08/02/2022,VAUCLUSE,84,93,84ENTRAIGUESSURLASORGUE,84043
M.,MARTINEZ-TOCABENS,Fabrice,Conseiller départemental,,Vaucluse,TAUBIRA Christiane,08/02/2022,VAUCLUSE,84,93,84,
Mme,LOUARD,Léa,Conseillère départementale,,Vaucluse,JADOT Yannick,10/02/2022,VAUCLUSE,84,93,84,
Mme,AUZANOT,Bénédicte,Conseillère régionale,Provence-Alpes-Cote D'Azur,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84PROVENCEALPESCOTEDAZUR,
Mme,BONNET,Florelle,Conseillère départementale,,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84,
Mme,BRUN,Danielle,Conseillère départementale,,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84,
M.,D'AIGREMONT,Thierry,Conseiller régional,Provence-Alpes-Cote D'Azur,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84PROVENCEALPESCOTEDAZUR,
M.,DE BEAUREGARD,Philippe,Maire,Camaret-sur-Aigues,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84CAMARETSURAIGUES,84029
M.,DE LEPINAU,Hervé,Conseiller départemental,,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84,
M.,HEBRARD,Joris,Maire,Le Pontet,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84LEPONTET,84092
M.,OBER,Jean-Claude,Conseiller départemental,,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84,
Mme,RIGAULT,Anne-Sophie,Conseillère régionale,Provence-Alpes-Cote D'Azur,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84PROVENCEALPESCOTEDAZUR,
Mme,RIMBERT,Catherine,Conseillère régionale,Provence-Alpes-Cote D'Azur,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84PROVENCEALPESCOTEDAZUR,
M.,SOUQUE,Grégoire,Maire,Morières-lès-Avignon,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84MORIERESLESAVIGNON,84081
Mme,THOMAS DE MALEVILLE,Marie,Conseillère départementale,,Vaucluse,LE PEN Marine,10/02/2022,VAUCLUSE,84,93,84,
M.,RAGOT,Pascal,Maire,Bonnieux,Vaucluse,MACRON Emmanuel,10/02/2022,VAUCLUSE,84,93,84BONNIEUX,84020
M.,BOUCHET,Jean-Claude,Député,2ème circonscription,Vaucluse,PÉCRESSE Valérie,10/02/2022,VAUCLUSE,84,93,84EMECIRCONSCRIPTION,
Mme,ANDRES,Valerie,Conseillère départementale,,Vaucluse,ZEMMOUR Éric,10/02/2022,VAUCLUSE,84,93,84,
M.,BOMPARD,Yann,Maire,Orange,Vaucluse,ZEMMOUR Éric,10/02/2022,VAUCLUSE,84,93,84ORANGE,84087
M.,HAUPTMANN,Mathias,Maire,Lacoste,Vaucluse,ARTHAUD Nathalie,15/02/2022,VAUCLUSE,84,93,84LACOSTE,84058
Mme,RICHARD,Violaine,Conseillère régionale,Provence-Alpes-Cote D'Azur,Vaucluse,MACRON Emmanuel,15/02/2022,VAUCLUSE,84,93,84PROVENCEALPESCOTEDAZUR,
Mme,SILEM,Myriam,Conseillère départementale,,Vaucluse,MACRON Emmanuel,15/02/2022,VAUCLUSE,84,93,84,
M.,THIBAUD,Thierry,Maire,Savoillan,Vaucluse,MACRON Emmanuel,15/02/2022,VAUCLUSE,84,93,84SAVOILLAN,84125
M.,ADRIEN,Patrick,Maire,Valréas,Vaucluse,PÉCRESSE Valérie,15/02/2022,VAUCLUSE,84,93,84VALREAS,84138
