Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,MINEC,Hervé,Maire,Ore,Haute-Garonne,ASSELINEAU François,08/02/2022,HAUTEGARONNE,31,76,31ORE,31405
M.,ROSTAING,Nicolas,Maire,Mauran,Haute-Garonne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEGARONNE,31,76,31MAURAN,31327
M.,SEILLES,Philippe,Maire,Bonrepos-Riquet,Haute-Garonne,DUPONT-AIGNAN Nicolas,08/02/2022,HAUTEGARONNE,31,76,31BONREPOSRIQUET,31074
M.,ABADIA,Jean-François,Maire,Moustajon,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31MOUSTAJON,31394
Mme,ARTIGUES,Roselyne,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
Mme,BAYLAC,Sandrine,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,BOUREAU,Pascal,Conseiller départemental,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
Mme,COURADE,Christine,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,CROUZIL,Bernard,Maire,Donneville,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31DONNEVILLE,31162
Mme,DALIX,Émilie,Conseillère régionale,Occitanie,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31OCCITANIE,
M.,DE ALMEIDA CHAVES,Guillaume,Conseiller régional,Occitanie,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31OCCITANIE,
M.,DE COMARMOND,Fabrice,Conseiller régional,Occitanie,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31OCCITANIE,
Mme,DELGA,Carole,Conseillère régionale,Occitanie,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31OCCITANIE,
M.,DENOUVION,Victor,Conseiller départemental,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,DORE,Jean-Pierre,Maire,Cazaux-Layrisse,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31CAZAUXLAYRISSE,31132
Mme,EL KOUACHERI,Zohra,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,FABRE,Jean-Michel,Conseiller départemental,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
Mme,FARCY,Marie-Claude,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,FAVAREL,Gilles,Maire,Cabanac-Cazaux,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31CABANACCAZAUX,31095
Mme,FLOUREUSSES,Sandrine,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,GABRIELI,Alain,Conseiller départemental,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,HEBRARD,Gilbert,Conseiller départemental,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,KLOTZ,Julien,Conseiller départemental,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,KONDRYSZYN,Serge,Maire,Montgeard,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31MONTGEARD,31380
M.,LAFFON,Jérôme,Maire,Frouzins,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31FROUZINS,31203
Mme,LECLERC,Marie Claude,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,LLORCA,Jean-Louis,Conseiller départemental,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
Mme,LUCAZEAU,Rachida,Conseillère régionale,Occitanie,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31OCCITANIE,
Mme,LUMEAU-PRECEPTIS,Aude,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
Mme,MADER,Nathalie,Conseillère régionale,Occitanie,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31OCCITANIE,
M.,MENGAUD,Marc,Maire,Lanta,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31LANTA,31271
M.,MÉRIC,Georges,Conseiller départemental,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,PASSAMENT,Alain,Maire,Bouzin,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31BOUZIN,31086
M.,PITOUT,Daniel,Maire,Saint-Laurent,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31SAINTLAURENT,31494
M.,PLANAS,Yves,Maire,Frontignan-de-Comminges,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31FRONTIGNANDECOMMINGES,31200
Mme,POUMIROL,Emilienne,Sénatrice,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,RAYNAL,Claude,Sénateur,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,RIVAL,Patrice,Maire,Saint-Pé-d'Ardet,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31SAINTPEDARDET,31509
M.,RODRIGUES,Patrice,Maire,Beauzelle,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31BEAUZELLE,31056
M.,SANS,Christian,Maire,Boussens,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31BOUSSENS,31084
M.,SENSEBE,Christian,Maire,Palaminy,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31PALAMINY,31406
M.,SUAUD,Thierry,Maire,Portet-sur-Garonne,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31PORTETSURGARONNE,31433
M.,TOFFOLON,Joseph,Maire,Savères,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31SAVERES,31538
M.,TURREL,Denis,Maire,Carbonne,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31CARBONNE,31107
Mme,VEZAT-BARONIA,Maryse,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,VINCINI,Sebastien,Maire,Cintegabelle,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31CINTEGABELLE,31145
Mme,VOLTO,Véronique,Conseillère départementale,,Haute-Garonne,HIDALGO Anne,08/02/2022,HAUTEGARONNE,31,76,31,
M.,BLANC,Paul-Marie,Maire,Bérat,Haute-Garonne,JADOT Yannick,08/02/2022,HAUTEGARONNE,31,76,31BERAT,31065
M.,NORMAND,Xavier,Maire,Castanet-Tolosan,Haute-Garonne,JADOT Yannick,08/02/2022,HAUTEGARONNE,31,76,31CASTANETTOLOSAN,31113
M.,DESCHAMPS,Gilbert,Maire,Bragayrac,Haute-Garonne,KAZIB Anasse,08/02/2022,HAUTEGARONNE,31,76,31BRAGAYRAC,31087
M.,POUZOL,Thierry,Maire,Castéra-Vignoles,Haute-Garonne,KAZIB Anasse,08/02/2022,HAUTEGARONNE,31,76,31CASTERAVIGNOLES,31121
M.,BONNEMAISON,Serge,Maire,Lahage,Haute-Garonne,LASSALLE Jean,08/02/2022,HAUTEGARONNE,31,76,31LAHAGE,31266
M.,CHALDUC,Jean,Maire,Lavelanet-de-Comminges,Haute-Garonne,LASSALLE Jean,08/02/2022,HAUTEGARONNE,31,76,31LAVELANETDECOMMINGES,31286
M.,COMET,Sylvain,Maire,Antignac,Haute-Garonne,LASSALLE Jean,08/02/2022,HAUTEGARONNE,31,76,31ANTIGNAC,31010
M.,DANES,Richard,Maire,Capens,Haute-Garonne,LASSALLE Jean,08/02/2022,HAUTEGARONNE,31,76,31CAPENS,31104
M.,DUBOIS,Alban,Maire,Melles,Haute-Garonne,LASSALLE Jean,08/02/2022,HAUTEGARONNE,31,76,31MELLES,31337
M.,EMPORTES,Christian,Maire,Cathervielle,Haute-Garonne,LASSALLE Jean,08/02/2022,HAUTEGARONNE,31,76,31CATHERVIELLE,31125
M.,LOUBEYRE,Guy,Maire,Peyrissas,Haute-Garonne,LASSALLE Jean,08/02/2022,HAUTEGARONNE,31,76,31PEYRISSAS,31414
M.,SERVAT,Jacques,Maire,Le Plan,Haute-Garonne,LASSALLE Jean,08/02/2022,HAUTEGARONNE,31,76,31LEPLAN,31425
M.,CASTERAN,Philippe,Maire,Sédeilhac,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31SEDEILHAC,31539
Mme,FAURE,Dominique,Maire,Saint-Orens-de-Gameville,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31SAINTORENSDEGAMEVILLE,31506
Mme,IBORRA,Monique,Députée,6ème circonscription,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31EMECIRCONSCRIPTION,
M.,MAUREL,Cédric,Maire,Bessières,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31BESSIERES,31066
M.,MÉDINA,Robert Marc Jean,Maire,Mondouzil,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31MONDOUZIL,31352
Mme,MORCH,Sandrine,Députée,9ème circonscription,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31EMECIRCONSCRIPTION,
M.,PLANTADE,Philippe,Maire,Bruguières,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31BRUGUIERES,31091
M.,PORTARRIEU,Jean-François,Député,5ème circonscription,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31EMECIRCONSCRIPTION,
M.,RUFFAT,Daniel,Maire,Sainte-Foy-d'Aigrefeuille,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31SAINTEFOYDAIGREFEUILLE,31480
M.,TERRAIL-NOVÈS,Vincent,Maire,Balma,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31BALMA,31044
Mme,VIGNON,Corinne,Députée,3ème circonscription,Haute-Garonne,MACRON Emmanuel,08/02/2022,HAUTEGARONNE,31,76,31EMECIRCONSCRIPTION,
M.,PARIS,Gilles,Maire,Ausseing,Haute-Garonne,MÉLENCHON Jean-Luc,08/02/2022,HAUTEGARONNE,31,76,31AUSSEING,31030
M.,PÉRÉ,Marc,Conseiller départemental,,Haute-Garonne,MÉLENCHON Jean-Luc,08/02/2022,HAUTEGARONNE,31,76,31,
M.,SUDRE,Patrick,Maire,Castillon-de-Saint-Martory,Haute-Garonne,MÉLENCHON Jean-Luc,08/02/2022,HAUTEGARONNE,31,76,31CASTILLONDESAINTMARTORY,31124
Mme,BREQUE,Nicole,Maire,Saint-Araille,Haute-Garonne,MIGUET Nicolas,08/02/2022,HAUTEGARONNE,31,76,31SAINTARAILLE,31469
M.,BRIAND,Sacha,Conseiller régional,Occitanie,Haute-Garonne,PÉCRESSE Valérie,08/02/2022,HAUTEGARONNE,31,76,31OCCITANIE,
M.,BOUBE,Patrick,Maire,Boussan,Haute-Garonne,ROUSSEL Fabien,08/02/2022,HAUTEGARONNE,31,76,31BOUSSAN,31083
M.,BIASON,Valentin,Maire,Puymaurin,Haute-Garonne,ZEMMOUR Éric,08/02/2022,HAUTEGARONNE,31,76,31PUYMAURIN,31443
Mme,CANAL,Martine,Maire,Castagnède,Haute-Garonne,ARTHAUD Nathalie,10/02/2022,HAUTEGARONNE,31,76,31CASTAGNEDE,31112
M.,GALEY,Cédric,Maire,Monès,Haute-Garonne,ARTHAUD Nathalie,10/02/2022,HAUTEGARONNE,31,76,31MONES,31353
M.,AVIRAGNET,Joël,Député,8ème circonscription,Haute-Garonne,HIDALGO Anne,10/02/2022,HAUTEGARONNE,31,76,31EMECIRCONSCRIPTION,
