Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,VUYLSTEKER,Katy,Conseillère régionale,Hauts-De-France,Nord,JADOT Yannick,01/02/2022,NORD,59,32,59HAUTSDEFRANCE,
M.,DEGALLAIX,Laurent,Maire,Valenciennes,Nord,MACRON Emmanuel,01/02/2022,NORD,59,32,59VALENCIENNES,59606
M.,DI POMPEO,Christophe,Député,3ème circonscription,Nord,MACRON Emmanuel,01/02/2022,NORD,59,32,59EMECIRCONSCRIPTION,
Mme,LISO,Brigitte,Députée,4ème circonscription,Nord,MACRON Emmanuel,01/02/2022,NORD,59,32,59EMECIRCONSCRIPTION,
M.,BASQUIN,Alexandre,Maire,Avesnes-les-Aubert,Nord,ROUSSEL Fabien,01/02/2022,NORD,59,32,59AVESNESLESAUBERT,59037
M.,DULIEU,Jean-Claude,Conseiller départemental,,Nord,ROUSSEL Fabien,01/02/2022,NORD,59,32,59,
M.,VÉNIAT,Michel,Maire,Douchy-les-Mines,Nord,ROUSSEL Fabien,01/02/2022,NORD,59,32,59DOUCHYLESMINES,59179
M.,CANESSE,Pierre,Maire,Salomé,Nord,ARTHAUD Nathalie,03/02/2022,NORD,59,32,59SALOME,59550
M.,RICHARD,Jacques,Maire,Gouzeaucourt,Nord,ARTHAUD Nathalie,03/02/2022,NORD,59,32,59GOUZEAUCOURT,59269
M.,HAVART,Ludovic,Maire,Neuvilly,Nord,CHICHE Arnaud,03/02/2022,NORD,59,32,59NEUVILLY,59430
M.,SARRAUTE,Philippe,Maire,Bettrechies,Nord,EGGER Clara,03/02/2022,NORD,59,32,59BETTRECHIES,59077
Mme,AUBRY,Martine,Maire,Lille,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59LILLE,59350
M.,CHABOT,Pascal,Maire,Aibes,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59AIBES,59003
M.,DELATTRE,Jean-François,Maire,Haspres,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59HASPRES,59285
M.,DEPAGNE,Laurent,Maire,Aulnoy-lez-Valenciennes,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59AULNOYLEZVALENCIENNES,59032
M.,DUVEAUX,Michel,Maire,Obrechies,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59OBRECHIES,59442
Mme,DUWEZ GUESMIA,Dalila,Maire,Lourches,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59LOURCHES,59361
M.,ERLEM,François,Maire,Landrecies,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59LANDRECIES,59331
M.,GEENENS,Patrick,Maire,Ronchin,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59RONCHIN,59507
Mme,GOMBERT,Sandrine,Maire,Petite-Forêt,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59PETITEFORET,59459
M.,LEFEBVRE,Michel,Maire,Bettignies,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59BETTIGNIES,59076
M.,MANIER,Didier,Conseiller départemental,,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59,
M.,NOBLECOURT,Francis,Maire,Masnières,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59MASNIERES,59389
M.,RYCKELYNCK,Jean-Paul,Maire,Haveluy,Nord,HIDALGO Anne,03/02/2022,NORD,59,32,59HAVELUY,59292
M.,PERIN,Laurent,Conseiller départemental,,Nord,JADOT Yannick,03/02/2022,NORD,59,32,59,
Mme,SCAVENNEC,Céline,Conseillère départementale,,Nord,JADOT Yannick,03/02/2022,NORD,59,32,59,
Mme,PLANCKE,Patricia,Conseillère régionale,Hauts-De-France,Nord,LE PEN Marine,03/02/2022,NORD,59,32,59HAUTSDEFRANCE,
M.,BAERT,Dominique,Maire,Wattrelos,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59WATTRELOS,59650
M.,BAUDRY,Jean-François,Maire,Féron,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59FERON,59229
Mme,CATTELOT,Anne Laure,Députée,12ème circonscription,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59EMECIRCONSCRIPTION,
M.,DEFEVERE,Eddie,Maire,Staple,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59STAPLE,59577
M.,DE NARDA,Bernard,Maire,Raillencourt-Sainte-Olle,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59RAILLENCOURTSAINTEOLLE,59488
M.,LEDOUX,Vincent,Député,10ème circonscription,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59EMECIRCONSCRIPTION,
M.,LOYEZ,Philippe,Maire,Noyelles-sur-Escaut,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59NOYELLESSURESCAUT,59438
M.,MARCHAND,Frédéric,Sénateur,,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59,
Mme,MORLIGHEM,Florence,Députée,11ème circonscription,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59EMECIRCONSCRIPTION,
Mme,OSSON,Catherine,Députée,8ème circonscription,Nord,MACRON Emmanuel,03/02/2022,NORD,59,32,59EMECIRCONSCRIPTION,
