Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,DUBOS,Roland,Maire,Richeville,Eure,ARTHAUD Nathalie,01/02/2022,EURE,27,28,27RICHEVILLE,27490
M.,PIQUENOT,Olivier,Maire,Saint-Léger-de-Rôtes,Eure,ARTHAUD Nathalie,01/02/2022,EURE,27,28,27SAINTLEGERDEROTES,27557
M.,DULUT,Thierry,Maire,Émanville,Eure,LASSALLE Jean,01/02/2022,EURE,27,28,27EMANVILLE,27217
M.,BENIER,Joris,Maire,Les Trois Lacs,Eure,MACRON Emmanuel,01/02/2022,EURE,27,28,27LESTROISLACS,27058
Mme,GIPSON,Séverine,Députée,1ère circonscription,Eure,MACRON Emmanuel,01/02/2022,EURE,27,28,27ERECIRCONSCRIPTION,
M.,LECORNU,Sébastien,Conseiller départemental,,Eure,MACRON Emmanuel,01/02/2022,EURE,27,28,27,
M.,OBADIA,Philippe,Maire,Les Barils,Eure,MACRON Emmanuel,01/02/2022,EURE,27,28,27LESBARILS,27038
Mme,O'PETIT,Claire,Députée,5ème circonscription,Eure,MACRON Emmanuel,01/02/2022,EURE,27,28,27EMECIRCONSCRIPTION,
M.,RIVEMALE,Yves Marie,Maire,Verneuil d'Avre et d'Iton,Eure,MACRON Emmanuel,01/02/2022,EURE,27,28,27VERNEUILDAVREETDITON,27679
M.,BRÉANT,Christian,Maire,Flipou,Eure,ARTHAUD Nathalie,03/02/2022,EURE,27,28,27FLIPOU,27247
M.,CAVELIER,Denis,Maire,Beaubray,Eure,ARTHAUD Nathalie,03/02/2022,EURE,27,28,27BEAUBRAY,27047
M.,HALOT,Philippe,Maire,Bourg-Beaudouin,Eure,ARTHAUD Nathalie,03/02/2022,EURE,27,28,27BOURGBEAUDOUIN,27104
M.,JOURDREN,Alain,Maire,Sainte-Colombe-près-Vernon,Eure,ARTHAUD Nathalie,03/02/2022,EURE,27,28,27SAINTECOLOMBEPRESVERNON,27525
M.,LATHUILE,Hélyan,Maire délégué d'une commune associée ou d'une commune déléguée,Verneuil d'Avre et d'Iton,Eure,ARTHAUD Nathalie,03/02/2022,EURE,27,28,27VERNEUILDAVREETDITON,27679
M.,MABYRE,Thierry,Maire,Puchay,Eure,ARTHAUD Nathalie,03/02/2022,EURE,27,28,27PUCHAY,27480
M.,DECHOZ,Pierre,Maire,Vandrimare,Eure,HIDALGO Anne,03/02/2022,EURE,27,28,27VANDRIMARE,27670
M.,VOELTZEL,Guillaume,Maire,Gamaches-en-Vexin,Eure,KAZIB Anasse,03/02/2022,EURE,27,28,27GAMACHESENVEXIN,27276
