Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,RODRIGUEZ,David,Maire,Tendu,Indre,DUPONT-AIGNAN Nicolas,01/02/2022,INDRE,36,24,36TENDU,36219
M.,LAIGNEL,André,Maire,Issoudun,Indre,HIDALGO Anne,01/02/2022,INDRE,36,24,36ISSOUDUN,36088
M.,ROULLET,Dominique,Conseiller régional,Centre-Val De Loire,Indre,HIDALGO Anne,01/02/2022,INDRE,36,24,36CENTREVALDELOIRE,
M.,CHARTIER,Bruno,Maire,Saint-Gaultier,Indre,POUTOU Philippe,01/02/2022,INDRE,36,24,36SAINTGAULTIER,36192
M.,TELLIER,Pierre,Maire,Migné,Indre,ZEMMOUR Éric,01/02/2022,INDRE,36,24,36MIGNE,36124
M.,BRUNET,Didier,Maire,Sazeray,Indre,ARTHAUD Nathalie,03/02/2022,INDRE,36,24,36SAZERAY,36214
Mme,VACHAUD,Edith,Maire,Ruffec,Indre,ARTHAUD Nathalie,03/02/2022,INDRE,36,24,36RUFFEC,36176
Mme,FOUCHET,Mathilde,Conseillère régionale,Centre-Val De Loire,Indre,HIDALGO Anne,03/02/2022,INDRE,36,24,36CENTREVALDELOIRE,
M.,KOCHER,Philippe,Maire,Heugnes,Indre,JADOT Yannick,03/02/2022,INDRE,36,24,36HEUGNES,36086
M.,CRON,Yves,Maire,Poulaines,Indre,LASSALLE Jean,03/02/2022,INDRE,36,24,36POULAINES,36162
Mme,WUNSCH,Mylène,Conseillère régionale,Centre-Val De Loire,Indre,LE PEN Marine,03/02/2022,INDRE,36,24,36CENTREVALDELOIRE,
M.,GOURLAY,Philippe,Maire,Roussines,Indre,MACRON Emmanuel,03/02/2022,INDRE,36,24,36ROUSSINES,36174
M.,CHAUSSEMY,Guillaume,Maire,Le Pont-Chrétien-Chabenet,Indre,MÉLENCHON Jean-Luc,03/02/2022,INDRE,36,24,36LEPONTCHRETIENCHABENET,36161
M.,FLEURET,Marc,Conseiller départemental,,Indre,PÉCRESSE Valérie,03/02/2022,INDRE,36,24,36,
Mme,LAURENCIER,Nathalie,Maire,Dunet,Indre,ARTHAUD Nathalie,08/02/2022,INDRE,36,24,36DUNET,36067
M.,LÉVÊQUE,Guy,Maire,Préaux,Indre,ASSELINEAU François,08/02/2022,INDRE,36,24,36PREAUX,36166
M.,BORGEAIS,Christian,Maire,Villiers,Indre,DUPONT-AIGNAN Nicolas,08/02/2022,INDRE,36,24,36VILLIERS,36246
M.,AVISSEAU,François,Maire délégué d'une commune associée ou d'une commune déléguée,Éguzon-Chantôme,Indre,HIDALGO Anne,08/02/2022,INDRE,36,24,36EGUZONCHANTOME,36070
Mme,DUPRÉ-SÉGOT,Danielle,Maire,Le Poinçonnet,Indre,HIDALGO Anne,08/02/2022,INDRE,36,24,36LEPOINCONNET,36159
M.,GUILBAUD,André,Maire,Cuzion,Indre,HIDALGO Anne,08/02/2022,INDRE,36,24,36CUZION,36062
Mme,RANCY,Sylvie,Maire,Diou,Indre,HIDALGO Anne,08/02/2022,INDRE,36,24,36DIOU,36065
M.,GODET,Jérémie,Conseiller régional,Centre-Val De Loire,Indre,JADOT Yannick,08/02/2022,INDRE,36,24,36CENTREVALDELOIRE,
