Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,ROIRON,Pierre-Alain,Maire,Langeais,Indre-et-Loire,HIDALGO Anne,01/02/2022,INDREETLOIRE,37,24,37LANGEAIS,37123
M.,CHALUMEAU,Philippe,Député,1ère circonscription,Indre-et-Loire,MACRON Emmanuel,01/02/2022,INDREETLOIRE,37,24,37ERECIRCONSCRIPTION,
Mme,DATTEE,Catherine,Maire,Saunay,Indre-et-Loire,MACRON Emmanuel,01/02/2022,INDREETLOIRE,37,24,37SAUNAY,37240
M.,ESNAULT,Alain,Maire,Sorigny,Indre-et-Loire,MACRON Emmanuel,01/02/2022,INDREETLOIRE,37,24,37SORIGNY,37250
Mme,MÉLO,Isabelle,Maire,Channay-sur-Lathan,Indre-et-Loire,ARTHAUD Nathalie,03/02/2022,INDREETLOIRE,37,24,37CHANNAYSURLATHAN,37055
M.,DENIAU,Joël,Maire,Morand,Indre-et-Loire,DUPONT-AIGNAN Nicolas,03/02/2022,INDREETLOIRE,37,24,37MORAND,37160
M.,CANDIAGO,Jean,Maire,Épeigné-les-Bois,Indre-et-Loire,EGGER Clara,03/02/2022,INDREETLOIRE,37,24,37EPEIGNELESBOIS,37100
M.,ALFANDARI,Henri,Conseiller départemental,,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37,
M.,BRUN,Hugues,Maire,Savigné-sur-Lathan,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37SAVIGNESURLATHAN,37241
M.,CESSAC,Jean-François,Maire,Larçay,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37LARCAY,37124
M.,CHAPOTON,Gilles,Maire,Draché,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37DRACHE,37098
M.,CHATELLIER,Richard,Maire,Nazelles-Négron,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37NAZELLESNEGRON,37163
Mme,COLBOC,Fabienne,Députée,4ème circonscription,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37EMECIRCONSCRIPTION,
M.,LABARONNE,Daniel,Député,2ème circonscription,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37EMECIRCONSCRIPTION,
M.,POUJAUD,Daniel,Maire,Ports-sur-Vienne,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37PORTSSURVIENNE,37187
M.,TALLAND,Maurice,Maire,Jaulnay,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37JAULNAY,37121
Mme,THILLAYE,Sabine,Députée,5ème circonscription,Indre-et-Loire,MACRON Emmanuel,03/02/2022,INDREETLOIRE,37,24,37EMECIRCONSCRIPTION,
M.,LEBRETON,Olivier,Conseiller départemental,,Indre-et-Loire,PÉCRESSE Valérie,03/02/2022,INDREETLOIRE,37,24,37,
M.,LENGLET,Hervé,Maire,Lussault-sur-Loire,Indre-et-Loire,ARTHAUD Nathalie,08/02/2022,INDREETLOIRE,37,24,37LUSSAULTSURLOIRE,37138
M.,LAFOURCADE,François,Conseiller départemental,,Indre-et-Loire,JADOT Yannick,08/02/2022,INDREETLOIRE,37,24,37,
Mme,VOGT,Ursula,Conseillère départementale,,Indre-et-Loire,JADOT Yannick,08/02/2022,INDREETLOIRE,37,24,37,
M.,GERVAIS,Serge,Maire,Charnizay,Indre-et-Loire,LASSALLE Jean,08/02/2022,INDREETLOIRE,37,24,37CHARNIZAY,37061
M.,BÉJEAU,Lionel,Conseiller régional,Centre-Val De Loire,Indre-et-Loire,LE PEN Marine,08/02/2022,INDREETLOIRE,37,24,37CENTREVALDELOIRE,
M.,LOUAULT,Pierre,Sénateur,,Indre-et-Loire,MACRON Emmanuel,08/02/2022,INDREETLOIRE,37,24,37,
Mme,PAIN,Claude,Maire,Saint-Antoine-du-Rocher,Indre-et-Loire,MACRON Emmanuel,08/02/2022,INDREETLOIRE,37,24,37SAINTANTOINEDUROCHER,37206
M.,BRIAND,Philippe,Maire,Saint-Cyr-sur-Loire,Indre-et-Loire,PÉCRESSE Valérie,08/02/2022,INDREETLOIRE,37,24,37SAINTCYRSURLOIRE,37214
M.,DUMORTIER,Jean-Louis,Maire,Chanceaux-près-Loches,Indre-et-Loire,PÉCRESSE Valérie,08/02/2022,INDREETLOIRE,37,24,37CHANCEAUXPRESLOCHES,37053
Mme,FAUQUET,Christine,Maire,Saint-Règle,Indre-et-Loire,PÉCRESSE Valérie,08/02/2022,INDREETLOIRE,37,24,37SAINTREGLE,37236
