Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,FAVREAU,Patrick Henri,Maire,Saint-Vallier,Charente,DUPONT-AIGNAN Nicolas,01/02/2022,CHARENTE,16,75,16SAINTVALLIER,16357
Mme,MARSAUD,Sandra,Députée,2ème circonscription,Charente,MACRON Emmanuel,01/02/2022,CHARENTE,16,75,16EMECIRCONSCRIPTION,
M.,SOURISSEAU,Jérôme,Maire,Bourg-Charente,Charente,MACRON Emmanuel,01/02/2022,CHARENTE,16,75,16BOURGCHARENTE,16056
Mme,VINET,Maryline,Conseillère départementale,,Charente,ROUSSEL Fabien,01/02/2022,CHARENTE,16,75,16,
M.,DENIMAL,Philippe Eric Jules,Maire,Épenède,Charente,ARTHAUD Nathalie,03/02/2022,CHARENTE,16,75,16EPENEDE,16128
M.,MARQUET,Francis,Maire,Empuré,Charente,ASSELINEAU François,03/02/2022,CHARENTE,16,75,16EMPURE,16127
Mme,BONNEFOY,Nicole,Sénatrice,,Charente,HIDALGO Anne,03/02/2022,CHARENTE,16,75,16,
M.,CANIT,Michaël,Conseiller départemental,,Charente,HIDALGO Anne,03/02/2022,CHARENTE,16,75,16,
M.,MUGNIER,Pierre-Hermann,Maire,Nanclars,Charente,HIDALGO Anne,03/02/2022,CHARENTE,16,75,16NANCLARS,16241
M.,MARTIN,Raymond,Maire,Roussines,Charente,JADOT Yannick,03/02/2022,CHARENTE,16,75,16ROUSSINES,16289
M.,CHAMOULEAUD,Jean-Pierre,Maire,Eymouthiers,Charente,LASSALLE Jean,03/02/2022,CHARENTE,16,75,16EYMOUTHIERS,16135
M.,JOBIT,Didier,Maire,Magnac-Lavalette-Villars,Charente,LASSALLE Jean,03/02/2022,CHARENTE,16,75,16MAGNACLAVALETTEVILLARS,16198
M.,DUBOJSKI,Michel,Maire,Baignes-Sainte-Radegonde,Charente,MACRON Emmanuel,03/02/2022,CHARENTE,16,75,16BAIGNESSAINTERADEGONDE,16025
M.,DUPRÉ,Jean-Noël,Maire,Confolens,Charente,MACRON Emmanuel,03/02/2022,CHARENTE,16,75,16CONFOLENS,16106
Mme,GOREAU,Chantale Joële Maryse,Maire,Fouquebrune,Charente,MACRON Emmanuel,03/02/2022,CHARENTE,16,75,16FOUQUEBRUNE,16143
M.,LAFARGE,Patrick,Maire,Chassors,Charente,MACRON Emmanuel,03/02/2022,CHARENTE,16,75,16CHASSORS,16088
M.,MESNIER,Thomas,Député,1ère circonscription,Charente,MACRON Emmanuel,03/02/2022,CHARENTE,16,75,16ERECIRCONSCRIPTION,
M.,PASIERB,Ludovic,Maire,Birac,Charente,MACRON Emmanuel,03/02/2022,CHARENTE,16,75,16BIRAC,16045
Mme,RICHAUD,Emilie,Conseillère départementale,,Charente,MACRON Emmanuel,03/02/2022,CHARENTE,16,75,16,
M.,MARTINEAU,Jacky,Maire,Brillac,Charente,PÉCRESSE Valérie,03/02/2022,CHARENTE,16,75,16BRILLAC,16065
M.,CORNUAUD,Eric,Maire,La Faye,Charente,POUTOU Philippe,03/02/2022,CHARENTE,16,75,16LAFAYE,16136
Mme,MENETAUD,Dany,Maire,Longré,Charente,POUTOU Philippe,03/02/2022,CHARENTE,16,75,16LONGRE,16190
M.,BOUCHET,Éric,Maire,Tusson,Charente,ARTHAUD Nathalie,08/02/2022,CHARENTE,16,75,16TUSSON,16390
M.,DURAND,Jean-Louis,Maire,Lupsault,Charente,ARTHAUD Nathalie,08/02/2022,CHARENTE,16,75,16LUPSAULT,16194
Mme,FAURE,Sigrid,Maire,Saint-Groux,Charente,ARTHAUD Nathalie,08/02/2022,CHARENTE,16,75,16SAINTGROUX,16326
Mme,GOUFFRANT,Marie-Hélène,Maire,Chillac,Charente,ARTHAUD Nathalie,08/02/2022,CHARENTE,16,75,16CHILLAC,16099
M.,LABROUSSE,Mathieu,Conseiller régional,Nouvelle-Aquitaine,Charente,HIDALGO Anne,08/02/2022,CHARENTE,16,75,16NOUVELLEAQUITAINE,
Mme,LEBRAUD,Virginie,Conseillère régionale,Nouvelle-Aquitaine,Charente,HIDALGO Anne,08/02/2022,CHARENTE,16,75,16NOUVELLEAQUITAINE,
Mme,PINVILLE,Martine,Conseillère régionale,Nouvelle-Aquitaine,Charente,HIDALGO Anne,08/02/2022,CHARENTE,16,75,16NOUVELLEAQUITAINE,
Mme,PRAGOUT,Marie,Conseillère départementale,,Charente,JADOT Yannick,08/02/2022,CHARENTE,16,75,16,
Mme,PRECIGOUT,Brigitte Monique,Maire,Moulins-sur-Tardoire,Charente,KAZIB Anasse,08/02/2022,CHARENTE,16,75,16MOULINSSURTARDOIRE,16406
M.,JUBINEAU,Patrice,Maire,Souffrignac,Charente,LASSALLE Jean,08/02/2022,CHARENTE,16,75,16SOUFFRIGNAC,16372
Mme,PERCEPT,Monique,Maire,Mosnac-Saint-Simeux,Charente,LASSALLE Jean,08/02/2022,CHARENTE,16,75,16MOSNACSAINTSIMEUX,16233
Mme,COLOMBIER,Caroline,Conseillère régionale,Nouvelle-Aquitaine,Charente,LE PEN Marine,08/02/2022,CHARENTE,16,75,16NOUVELLEAQUITAINE,
M.,BRIAND,Pierre Yves,Maire,Châteaubernard,Charente,MACRON Emmanuel,08/02/2022,CHARENTE,16,75,16CHATEAUBERNARD,16089
M.,DESVERGNE,Manuel,Maire,Saint-Laurent-de-Céris,Charente,MACRON Emmanuel,08/02/2022,CHARENTE,16,75,16SAINTLAURENTDECERIS,16329
M.,GUEDON,Cyrille,Maire,Rougnac,Charente,MACRON Emmanuel,08/02/2022,CHARENTE,16,75,16ROUGNAC,16285
M.,HUREAU,Thierry,Maire,Vouzan,Charente,MACRON Emmanuel,08/02/2022,CHARENTE,16,75,16VOUZAN,16422
M.,MAUDET,Didier,Maire,Brossac,Charente,MACRON Emmanuel,08/02/2022,CHARENTE,16,75,16BROSSAC,16066
M.,PINAUD,Eric,Maire,Lessac,Charente,MACRON Emmanuel,08/02/2022,CHARENTE,16,75,16LESSAC,16181
Mme,REGRENIL,Laëtitia,Conseillère départementale,,Charente,MACRON Emmanuel,08/02/2022,CHARENTE,16,75,16,
M.,VALANTIN,Jean-Luc,Maire,Ruelle-sur-Touvre,Charente,MACRON Emmanuel,08/02/2022,CHARENTE,16,75,16RUELLESURTOUVRE,16291
Mme,VIAN,Marie-Jeanne,Maire,Saint-Preuil,Charente,MÉLENCHON Jean-Luc,08/02/2022,CHARENTE,16,75,16SAINTPREUIL,16343
M.,BONNEAU,François,Sénateur,,Charente,PÉCRESSE Valérie,08/02/2022,CHARENTE,16,75,16,
Mme,PAPILLAUD,Sonia,Maire,Maine-de-Boixe,Charente,POUTOU Philippe,08/02/2022,CHARENTE,16,75,16MAINEDEBOIXE,16200
M.,DESLIAS,Jacques,Maire,Bouteville,Charente,ZEMMOUR Éric,08/02/2022,CHARENTE,16,75,16BOUTEVILLE,16057
Mme,MESRINE,Yvonne,Maire,Hiesse,Charente,ARTHAUD Nathalie,10/02/2022,CHARENTE,16,75,16HIESSE,16164
M.,POINT,Fabrice,Conseiller départemental,,Charente,HIDALGO Anne,10/02/2022,CHARENTE,16,75,16,
M.,JANTET,Jean-François André Raphaël,Maire,Pleuville,Charente,LASSALLE Jean,10/02/2022,CHARENTE,16,75,16PLEUVILLE,16264
M.,PIOT,Sébastien Claude François,Maire,Courgeac,Charente,LE PEN Marine,10/02/2022,CHARENTE,16,75,16COURGEAC,16111
M.,FRANÇOIS,Gwenhaël,Maire,Montbron,Charente,MACRON Emmanuel,10/02/2022,CHARENTE,16,75,16MONTBRON,16223
Mme,GAGNEUR,Edwige,Conseillère régionale,Nouvelle-Aquitaine,Charente,ROUSSEL Fabien,10/02/2022,CHARENTE,16,75,16NOUVELLEAQUITAINE,
M.,BARONI,Patrick,Maire,Raix,Charente,ARTHAUD Nathalie,15/02/2022,CHARENTE,16,75,16RAIX,16273
M.,VINCENT,Patrice,Maire,Saint-Brice,Charente,ASSELINEAU François,15/02/2022,CHARENTE,16,75,16SAINTBRICE,16304
M.,DESERT,Alain,Maire,Montignac-le-Coq,Charente,DUPONT-AIGNAN Nicolas,15/02/2022,CHARENTE,16,75,16MONTIGNACLECOQ,16227
M.,BONNET,Franck,Maire,Saint-Fraigne,Charente,HIDALGO Anne,15/02/2022,CHARENTE,16,75,16SAINTFRAIGNE,16317
Mme,COUTANT,Françoise,Conseillère régionale,Nouvelle-Aquitaine,Charente,JADOT Yannick,15/02/2022,CHARENTE,16,75,16NOUVELLEAQUITAINE,
M.,GUYON,Jean-Guy,Maire,Ébréon,Charente,LASSALLE Jean,15/02/2022,CHARENTE,16,75,16EBREON,16122
M.,LACOMBE,Jean-Marc,Maire,Julienne,Charente,LASSALLE Jean,15/02/2022,CHARENTE,16,75,16JULIENNE,16174
M.,TERRASSIER,Jean-Paul,Maire délégué d'une commune associée ou d'une commune déléguée,Courcôme,Charente,LASSALLE Jean,15/02/2022,CHARENTE,16,75,16COURCOME,16110
M.,AMBAUD,Jean-Yves Bernard,Maire,Châtignac,Charente,MACRON Emmanuel,15/02/2022,CHARENTE,16,75,16CHATIGNAC,16091
M.,BARON,Frédéric,Maire,Étriac,Charente,MACRON Emmanuel,15/02/2022,CHARENTE,16,75,16ETRIAC,16133
M.,CHABOT,Jacques,Maire,Ladiville,Charente,MACRON Emmanuel,15/02/2022,CHARENTE,16,75,16LADIVILLE,16177
M.,VARENNE,Michel,Maire,Salles-de-Barbezieux,Charente,MACRON Emmanuel,15/02/2022,CHARENTE,16,75,16SALLESDEBARBEZIEUX,16360
M.,SORTON,Gérard,Maire,Salles-de-Villefagnan,Charente,MÉLENCHON Jean-Luc,15/02/2022,CHARENTE,16,75,16SALLESDEVILLEFAGNAN,16361
M.,CHEVALERIAS,Thomas,Conseiller régional,Nouvelle-Aquitaine,Charente,PÉCRESSE Valérie,15/02/2022,CHARENTE,16,75,16NOUVELLEAQUITAINE,
M.,CARTERET,Michel,Maire,Mouthiers-sur-Boëme,Charente,POUTOU Philippe,15/02/2022,CHARENTE,16,75,16MOUTHIERSSURBOEME,16236
Mme,PRÉCIGOUT,Sandrine,Maire,Terres-de-Haute-Charente,Charente,HIDALGO Anne,17/02/2022,CHARENTE,16,75,16TERRESDEHAUTECHARENTE,16192
Mme,PAILLETTE-RIVIERE,Virginie,Maire déléguée d'une commune associée ou d'une commune déléguée,Mosnac-Saint-Simeux,Charente,LASSALLE Jean,17/02/2022,CHARENTE,16,75,16MOSNACSAINTSIMEUX,16233
M.,NICOLAS,Cyrille,Maire,Magnac-sur-Touvre,Charente,MÉLENCHON Jean-Luc,17/02/2022,CHARENTE,16,75,16MAGNACSURTOUVRE,16199
M.,BOLVIN,Jean-Michel,Maire,Montmoreau,Charente,PÉCRESSE Valérie,17/02/2022,CHARENTE,16,75,16MONTMOREAU,16230
M.,DANEDE,Laurent,Maire,Tourriers,Charente,PÉCRESSE Valérie,17/02/2022,CHARENTE,16,75,16TOURRIERS,16383
Mme,PÉCHEVIS,Florence,Conseillère départementale,,Charente,PÉCRESSE Valérie,17/02/2022,CHARENTE,16,75,16,
M.,BRETAUD,Sébastien,Maire,Triac-Lautrait,Charente,ARTHAUD Nathalie,22/02/2022,CHARENTE,16,75,16TRIACLAUTRAIT,16387
