Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,LAMANDE,Xavier,Maire,Ernes,Calvados,KAZIB Anasse,01/02/2022,CALVADOS,14,28,14ERNES,14245
M.,BLET,André,Maire,Magny-en-Bessin,Calvados,ARTHAUD Nathalie,03/02/2022,CALVADOS,14,28,14MAGNYENBESSIN,14385
M.,CHANDON,Gérard,Maire,Perrières,Calvados,ARTHAUD Nathalie,03/02/2022,CALVADOS,14,28,14PERRIERES,14497
M.,MOURICE,Jean-Pierre,Maire,Pontécoulant,Calvados,ARTHAUD Nathalie,03/02/2022,CALVADOS,14,28,14PONTECOULANT,14512
M.,PISLARD,Guy,Maire,Barbery,Calvados,ARTHAUD Nathalie,03/02/2022,CALVADOS,14,28,14BARBERY,14039
M.,POITEVIN,Christophe,Maire,Agy,Calvados,ARTHAUD Nathalie,03/02/2022,CALVADOS,14,28,14AGY,14003
M.,SCELLES,François,Maire,Noron-la-Poterie,Calvados,ARTHAUD Nathalie,03/02/2022,CALVADOS,14,28,14NORONLAPOTERIE,14468
Mme,FÉRET,Corinne,Sénatrice,,Calvados,HIDALGO Anne,03/02/2022,CALVADOS,14,28,14,
M.,LEMERCIER,Jean-Jacques,Maire,Pierrepont,Calvados,KAZIB Anasse,03/02/2022,CALVADOS,14,28,14PIERREPONT,14502
M.,NACHTERGAELE,Franck,Maire,Villy-lez-Falaise,Calvados,KAZIB Anasse,03/02/2022,CALVADOS,14,28,14VILLYLEZFALAISE,14759
M.,BERNARD,Jean-François,Maire,Barneville-la-Bertran,Calvados,LASSALLE Jean,03/02/2022,CALVADOS,14,28,14BARNEVILLELABERTRAN,14041
M.,ANDREU SABATER,Marc,Maire,Vire Normandie,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14VIRENORMANDIE,14762
M.,AUGIER,Philippe,Maire,Deauville,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14DEAUVILLE,14220
M.,AVOYNE,Pierre,Maire,Norolles,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14NOROLLES,14466
M.,BOUYX,Bertrand,Député,5ème circonscription,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14EMECIRCONSCRIPTION,
Mme,BURGAT,Hélène,Maire,Mondeville,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14MONDEVILLE,14437
M.,CHARBONNEAU,Benoît,Maire,Moyaux,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14MOYAUX,14460
M.,DUVAL,Tristan,Maire,Cabourg,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14CABOURG,14117
Mme,GADENNE,Audrey,Conseillère départementale,,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14,
M.,LOINARD,Frédéric,Maire,Colleville-Montgomery,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14COLLEVILLEMONTGOMERY,14166
M.,MARIE,Serge,Maire,Cresseveuille,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14CRESSEVEUILLE,14198
M.,PIAT,Dominique,Maire,Bellengreville,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14BELLENGREVILLE,14057
M.,SERARD,Pascal,Maire,Carpiquet,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14CARPIQUET,14137
M.,VAY,Bruno,Maire,Saint-Étienne-la-Thillaye,Calvados,MACRON Emmanuel,03/02/2022,CALVADOS,14,28,14SAINTETIENNELATHILLAYE,14575
Mme,DANLOS,Marie-Christine,Maire,Culey-le-Patry,Calvados,MÉLENCHON Jean-Luc,03/02/2022,CALVADOS,14,28,14CULEYLEPATRY,14211
Mme,GUILLAUME,Béatrice,Conseillère départementale,,Calvados,PÉCRESSE Valérie,03/02/2022,CALVADOS,14,28,14,
M.,JEANNENEZ,Patrick,Conseiller départemental,,Calvados,PÉCRESSE Valérie,03/02/2022,CALVADOS,14,28,14,
M.,LENEVEU,Gérard,Maire,Giberville,Calvados,ROUSSEL Fabien,03/02/2022,CALVADOS,14,28,14GIBERVILLE,14301
M.,ALEXANDRE,Yves,Maire délégué d'une commune associée ou d'une commune déléguée,Val d'Arry,Calvados,ARTHAUD Nathalie,08/02/2022,CALVADOS,14,28,14VALDARRY,14475
Mme,BLESTEL,Brigitte,Maire,Géfosse-Fontenay,Calvados,ARTHAUD Nathalie,08/02/2022,CALVADOS,14,28,14GEFOSSEFONTENAY,14298
