Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,ESCOUBEYROU,Luc,Maire,Banize,Creuse,MÉLENCHON Jean-Luc,01/02/2022,CREUSE,23,75,23BANIZE,23016
M.,PONSARD,Philippe,Maire,Savennes,Creuse,MÉLENCHON Jean-Luc,01/02/2022,CREUSE,23,75,23SAVENNES,23170
M.,MONTEIL,Philippe,Maire,Le Chauchet,Creuse,DUPONT-AIGNAN Nicolas,03/02/2022,CREUSE,23,75,23LECHAUCHET,23058
M.,BOURGUIGNON,Thierry,Conseiller départemental,,Creuse,HIDALGO Anne,03/02/2022,CREUSE,23,75,23,
M.,JOULOT,Jean-Paul,Maire,Bosroger,Creuse,HIDALGO Anne,03/02/2022,CREUSE,23,75,23BOSROGER,23028
M.,CHEFDEVILLE,Sébastien,Maire,Saint-Bard,Creuse,LASSALLE Jean,03/02/2022,CREUSE,23,75,23SAINTBARD,23184
M.,MOUVEROUX,Olivier,Maire,Fursac,Creuse,ROUSSEL Fabien,03/02/2022,CREUSE,23,75,23FURSAC,23192
M.,CORREIA,Éric,Président d'un EPCI à fiscalité propre,CA du Grand Guéret,Creuse,TAUBIRA Christiane,03/02/2022,CREUSE,23,75,23CADUGRANDGUERET,
Mme,COTENTIN NÉE LEBOUR,Muriel,Maire,Châtelard,Creuse,THOUY Hélène,03/02/2022,CREUSE,23,75,23CHATELARD,23055
Mme,BRIDOUX,Anne,Maire,Saint-Loup,Creuse,ARTHAUD Nathalie,08/02/2022,CREUSE,23,75,23SAINTLOUP,23209
M.,CLOCHON,Bruno,Maire,Le Donzeil,Creuse,ARTHAUD Nathalie,08/02/2022,CREUSE,23,75,23LEDONZEIL,23074
M.,DARDAILLON,Bruno,Maire,Saint-Sulpice-le-Dunois,Creuse,ARTHAUD Nathalie,08/02/2022,CREUSE,23,75,23SAINTSULPICELEDUNOIS,23244
M.,BAYOL,Philippe,Maire,Saint-Vaury,Creuse,HIDALGO Anne,08/02/2022,CREUSE,23,75,23SAINTVAURY,23247
M.,PATAUD,Patrice,Maire,Saint-Pardoux-Morterolles,Creuse,HIDALGO Anne,08/02/2022,CREUSE,23,75,23SAINTPARDOUXMORTEROLLES,23227
M.,SIMONS,Benjamin,Maire,Gentioux-Pigerolles,Creuse,KAZIB Anasse,08/02/2022,CREUSE,23,75,23GENTIOUXPIGEROLLES,23090
Mme,COLON,Isabelle,Maire,La Chapelle-Saint-Martial,Creuse,LASSALLE Jean,08/02/2022,CREUSE,23,75,23LACHAPELLESAINTMARTIAL,23051
M.,BOUEYRE,Daniel,Maire,Bosmoreau-les-Mines,Creuse,MACRON Emmanuel,08/02/2022,CREUSE,23,75,23BOSMOREAULESMINES,23027
M.,MOREAU,Jean-Baptiste,Député,1ère circonscription,Creuse,MACRON Emmanuel,08/02/2022,CREUSE,23,75,23ERECIRCONSCRIPTION,
M.,PARAYRE,Régis,Maire,Lépinas,Creuse,MÉLENCHON Jean-Luc,08/02/2022,CREUSE,23,75,23LEPINAS,23107
M.,VALLIERE,Dominique,Maire,Mazeirat,Creuse,MÉLENCHON Jean-Luc,08/02/2022,CREUSE,23,75,23MAZEIRAT,23128
M.,RICARD,Jean-Michel,Maire,Sous-Parsat,Creuse,PÉCRESSE Valérie,08/02/2022,CREUSE,23,75,23SOUSPARSAT,23175
M.,VICTOR,Cyril,Maire,Gouzon,Creuse,PÉCRESSE Valérie,08/02/2022,CREUSE,23,75,23GOUZON,23093
M.,PAMIES,Jean-Michel,Maire,Saint-Martin-Sainte-Catherine,Creuse,POUTOU Philippe,08/02/2022,CREUSE,23,75,23SAINTMARTINSAINTECATHERINE,23217
